,IOB
69243,I-AM-TMP
69244,I-AM-TMP
69245,I-AM-TMP
69246,B-AM-MNR
69247,I-AM-MNR
69248,I-AM-MNR
69249,I-AM-MNR
69250,I-AM-MNR
69251,O
69252,O
69253,O
69254,O
69255,O
69256,O
69257,O
69258,O
69259,O
69260,O
69261,O
69262,O
69263,O
69264,O
69265,O
69266,O
69267,O
69268,O
69269,O
69270,B-AM-TMP
69271,B-A1
69272,I-A1
69273,B-V
69274,B-A2
69275,I-A2
69276,I-A2
69277,O
69278,O
69279,O
69280,O
69281,B-AM-PRD
69282,I-AM-PRD
69283,I-AM-PRD
69284,I-AM-PRD
69285,I-AM-PRD
69286,I-AM-PRD
69287,I-AM-PRD
69288,I-AM-PRD
69289,I-AM-PRD
69290,I-AM-PRD
69291,I-AM-PRD
69292,I-AM-PRD
69293,I-AM-PRD
69294,I-AM-PRD
69295,I-AM-PRD
69296,B-V
69297,B-A1
69298,O
69299,B-A0
69300,I-A0
69301,O
69302,O
69303,O
69304,O
69305,O
69306,O
69307,O
69308,O
69309,B-V
69310,B-A1
69311,I-A1
69312,I-A1
69313,I-A1
69314,I-A1
69315,I-A1
69316,I-A1
69317,I-A1
69318,I-A1
69319,I-A1
69320,I-A1
69321,I-A1
69322,I-A1
69323,B-AM-LOC
69324,I-AM-LOC
69325,O
69326,B-A1
69327,I-A1
69328,I-A1
69329,I-A1
69330,I-A1
69331,I-A1
69332,I-A1
69333,I-A1
69334,I-A1
69335,I-A1
69336,I-A1
69337,I-A1
69338,I-A1
69339,B-V
69340,B-A2
69341,I-A2
69342,I-A2
69343,O
69344,B-AM-PRD
69345,I-AM-PRD
69346,I-AM-PRD
69347,I-AM-PRD
69348,I-AM-PRD
69349,I-AM-PRD
69350,I-AM-PRD
69351,I-AM-PRD
69352,I-AM-PRD
69353,I-AM-PRD
69354,O
69355,B-V
69356,O
69357,B-AM-TMP
69358,O
69359,B-A1
69360,I-A1
69361,I-A1
69362,I-A1
69363,I-A1
69364,I-A1
69365,I-A1
69366,I-A1
69367,I-A1
69368,I-A1
69369,I-A1
69370,I-A1
69371,I-A1
69372,I-A1
69373,I-A1
69374,I-A1
69375,I-A1
69376,I-A1
69377,I-A1
69378,I-A1
69379,I-A1
69380,I-A1
69381,I-A1
69382,I-A1
69383,I-A1
69384,O
69385,B-V
69386,B-A1
69387,I-A1
69388,I-A1
69389,I-A1
69390,I-A1
69391,I-A1
69392,I-A1
69393,I-A1
69394,I-A1
69395,I-A1
69396,I-A1
69397,I-A1
69398,I-A1
69399,I-A1
69400,I-A1
69401,I-A1
69402,I-A1
69403,I-A1
69404,I-A1
69405,I-A1
69406,I-A1
69407,O
69408,O
69409,O
69410,O
69411,O
69412,O
69413,O
69414,O
69415,B-A1
69416,B-A0
69417,I-A0
69418,I-A0
69419,I-A0
69420,B-V
69421,O
69422,O
69423,O
69424,O
69425,O
69426,O
69427,O
69428,O
69429,O
69430,O
69431,O
69432,O
69433,O
69434,O
69435,O
69436,O
69437,O
69438,O
69439,O
69440,O
69441,O
69442,O
69443,O
69444,O
69445,O
69446,B-A1
69447,B-A0
69448,I-A0
69449,B-AM-NEG
69450,B-V
69451,B-AM-LOC
69452,I-AM-LOC
69453,O
69454,O
69455,B-A0
69456,O
69457,B-V
69458,B-A1
69459,I-A1
69460,I-A1
69461,I-A1
69462,I-A1
69463,I-A1
69464,I-A1
69465,I-A1
69466,I-A1
69467,I-A1
69468,I-A1
69469,I-A1
69470,I-A1
69471,I-A1
69472,I-A1
69473,O
69474,B-A0
69475,I-A0
69476,I-A0
69477,I-A0
69478,I-A0
69479,I-A0
69480,I-A0
69481,I-A0
69482,I-A0
69483,I-A0
69484,I-A0
69485,I-A0
69486,I-A0
69487,I-A0
69488,I-A0
69489,I-A0
69490,I-A0
69491,I-A0
69492,I-A0
69493,B-V
69494,B-A1
69495,I-A1
69496,I-A1
69497,I-A1
69498,I-A1
69499,I-A1
69500,I-A1
69501,I-A1
69502,I-A1
69503,I-A1
69504,I-A1
69505,I-A1
69506,I-A1
69507,I-A1
69508,I-A1
69509,I-A1
69510,I-A1
69511,I-A1
69512,I-A1
69513,I-A1
69514,I-A1
69515,I-A1
69516,I-A1
69517,I-A1
69518,I-A1
69519,I-A1
69520,I-A1
69521,O
69522,O
69523,O
69524,O
69525,B-A1
69526,B-A0
69527,I-A0
69528,B-V
69529,O
69530,O
69531,O
69532,O
69533,O
69534,O
69535,O
69536,O
69537,O
69538,O
69539,O
69540,O
69541,O
69542,B-A2
69543,I-A2
69544,I-A2
69545,I-A2
69546,I-A2
69547,I-A2
69548,I-A2
69549,B-V
69550,B-A1
69551,I-A1
69552,I-A1
69553,I-A1
69554,I-A1
69555,I-A1
69556,I-A1
69557,I-A1
69558,I-A1
69559,I-A1
69560,I-A1
69561,O
69562,B-V
69563,B-A1
69564,I-A1
69565,I-A1
69566,I-A1
69567,I-A1
69568,I-A1
69569,I-A1
69570,O
69571,B-A0
69572,B-AM-NEG
69573,B-V
69574,B-A1
69575,I-A1
69576,I-A1
69577,I-A1
69578,I-A1
69579,I-A1
69580,I-A1
69581,I-A1
69582,I-A1
69583,I-A1
69584,I-A1
69585,I-A1
69586,I-A1
69587,I-A1
69588,I-A1
69589,I-A1
69590,I-A1
69591,I-A1
69592,I-A1
69593,I-A1
69594,O
69595,O
69596,O
69597,O
69598,O
69599,O
69600,B-AM-LOC
69601,I-AM-LOC
69602,I-AM-LOC
69603,O
69604,B-A0
69605,B-V
69606,B-A1
69607,I-A1
69608,I-A1
69609,I-A1
69610,I-A1
69611,I-A1
69612,I-A1
69613,I-A1
69614,I-A1
69615,I-A1
69616,O
69617,O
69618,O
69619,B-AM-TMP
69620,I-AM-TMP
69621,I-AM-TMP
69622,I-AM-TMP
69623,I-AM-TMP
69624,I-AM-TMP
69625,I-AM-TMP
69626,I-AM-TMP
69627,I-AM-TMP
69628,O
69629,B-AM-ADV
69630,B-V
69631,B-A1
69632,I-A1
69633,B-AM-LOC
69634,I-AM-LOC
69635,I-AM-LOC
69636,O
69637,B-A0
69638,I-A0
69639,B-V
69640,B-A1
69641,I-A1
69642,I-A1
69643,I-A1
69644,I-A1
69645,I-A1
69646,I-A1
69647,O
69648,O
69649,O
69650,O
69651,O
69652,O
69653,O
69654,B-V
69655,O
69656,B-A0
69657,I-A0
69658,B-V
69659,B-A1
69660,I-A1
69661,I-A1
69662,I-A1
69663,I-A1
69664,I-A1
69665,I-A1
69666,I-A1
69667,I-A1
69668,I-A1
69669,O
69670,O
69671,O
69672,O
69673,O
69674,O
69675,B-V
69676,B-C-V
69677,B-A2
69678,B-A1
69679,I-A1
69680,I-A1
69681,I-A1
69682,I-A1
69683,O
69684,B-V
69685,B-A1
69686,I-A1
69687,I-A1
69688,I-A1
69689,I-A1
69690,I-A1
69691,I-A1
69692,I-A1
69693,I-A1
69694,I-A1
69695,I-A1
69696,O
69697,B-AM-CAU
69698,I-AM-CAU
69699,I-AM-CAU
69700,I-AM-CAU
69701,I-AM-CAU
69702,O
69703,B-V
69704,B-A1
69705,I-A1
69706,B-A0
69707,I-A0
69708,I-A0
69709,I-A0
69710,I-A0
69711,I-A0
69712,I-A0
69713,I-A0
69714,I-A0
69715,I-A0
69716,I-A0
69717,I-A0
69718,I-A0
69719,I-A0
69720,O
69721,B-A0
69722,B-V
69723,B-A2
69724,I-A2
69725,B-AM-LOC
69726,I-AM-LOC
69727,I-AM-LOC
69728,B-A0
69729,I-A0
69730,I-A0
69731,I-A0
69732,I-A0
69733,I-A0
69734,I-A0
69735,I-A0
69736,I-A0
69737,I-A0
69738,B-V
69739,B-A1
69740,I-A1
69741,I-A1
69742,I-A1
69743,I-A1
69744,I-A1
69745,I-A1
69746,I-A1
69747,I-A1
69748,I-A1
69749,I-A1
69750,I-A1
69751,I-A1
69752,I-A1
69753,I-A1
69754,I-A1
69755,I-A1
69756,I-A1
69757,I-A1
69758,I-A1
69759,I-A1
69760,I-A1
69761,I-A1
69762,I-A1
69763,I-A1
69764,I-A1
69765,I-A1
69766,I-A1
69767,I-A1
69768,I-A1
69769,I-A1
69770,I-A1
69771,I-A1
69772,I-A1
69773,O
69774,O
69775,O
69776,O
69777,O
69778,O
69779,O
69780,O
69781,O
69782,O
69783,O
69784,O
69785,O
69786,O
69787,B-A0
69788,I-A0
69789,I-A0
69790,I-A0
69791,B-V
69792,B-A1
69793,I-A1
69794,I-A1
69795,I-A1
69796,I-A1
69797,I-A1
69798,I-A1
69799,I-A1
69800,I-A1
69801,I-A1
69802,I-A1
69803,I-A1
69804,I-A1
69805,I-A1
69806,I-A1
69807,I-A1
69808,I-A1
69809,I-A1
69810,I-A1
69811,I-A1
69812,I-A1
69813,I-A1
69814,I-A1
69815,I-A1
69816,I-A1
69817,I-A1
69818,I-A1
69819,O
69820,B-A0
69821,I-A0
69822,I-A0
69823,B-V
69824,B-AM-MNR
69825,I-AM-MNR
69826,I-AM-MNR
69827,I-AM-MNR
69828,I-AM-MNR
69829,I-AM-MNR
69830,I-AM-MNR
69831,I-AM-MNR
69832,O
69833,O
69834,O
69835,O
69836,O
69837,O
69838,O
69839,O
69840,O
69841,O
69842,O
69843,O
69844,O
69845,O
69846,O
69847,O
69848,O
69849,O
69850,O
69851,O
69852,O
69853,O
69854,O
69855,O
69856,O
69857,O
69858,O
69859,O
69860,O
69861,O
69862,O
69863,O
69864,O
69865,O
69866,O
69867,O
69868,O
69869,O
69870,O
69871,O
69872,O
69873,O
69874,O
69875,O
69876,O
69877,O
69878,O
69879,O
69880,O
69881,O
69882,O
69883,O
69884,O
69885,O
69886,O
69887,O
69888,O
69889,O
69890,O
69891,O
69892,O
69893,O
69894,O
69895,O
69896,O
69897,O
69898,B-V
69899,B-A1
69900,I-A1
69901,O
69902,B-AM-TMP
69903,I-AM-TMP
69904,I-AM-TMP
69905,O
69906,B-A0
69907,B-V
69908,B-A1
69909,I-A1
69910,I-A1
69911,I-A1
69912,I-A1
69913,I-A1
69914,I-A1
69915,I-A1
69916,O
69917,B-A0
69918,B-V
69919,B-A1
69920,I-A1
69921,I-A1
69922,I-A1
69923,I-A1
69924,I-A1
69925,I-A1
69926,O
69927,B-A0
69928,B-V
69929,B-A1
69930,I-A1
69931,I-A1
69932,I-A1
69933,I-A1
69934,O
69935,B-AM-LOC
69936,I-AM-LOC
69937,I-AM-LOC
69938,O
69939,B-A0
69940,I-A0
69941,I-A0
69942,I-A0
69943,I-A0
69944,I-A0
69945,B-V
69946,B-A1
69947,I-A1
69948,I-A1
69949,I-A1
69950,I-A1
69951,O
69952,O
69953,O
69954,O
69955,O
69956,O
69957,O
69958,O
69959,O
69960,O
69961,O
69962,O
69963,O
69964,B-A0
69965,B-V
69966,B-A1
69967,I-A1
69968,O
69969,B-A0
69970,B-V
69971,B-A1
69972,B-AM-LOC
69973,I-AM-LOC
69974,I-AM-LOC
69975,I-AM-LOC
69976,I-AM-LOC
69977,B-A0
69978,I-A0
69979,I-A0
69980,I-A0
69981,I-A0
69982,B-V
69983,B-AM-TMP
69984,I-AM-TMP
69985,I-AM-TMP
69986,I-AM-TMP
69987,I-AM-TMP
69988,I-AM-TMP
69989,O
69990,B-AM-TMP
69991,I-AM-TMP
69992,I-AM-TMP
69993,O
69994,B-A1
69995,I-A1
69996,I-A1
69997,B-AM-LOC
69998,I-AM-LOC
69999,O
70000,B-A1
70001,I-A1
70002,O
70003,B-V
70004,B-AM-LOC
70005,I-AM-LOC
70006,I-AM-LOC
70007,I-AM-LOC
70008,I-AM-LOC
70009,I-AM-LOC
70010,I-AM-LOC
70011,B-AM-LOC
70012,I-AM-LOC
70013,I-AM-LOC
70014,I-AM-LOC
70015,I-AM-LOC
70016,O
70017,B-A1
70018,I-A1
70019,I-A1
70020,I-A1
70021,I-A1
70022,I-A1
70023,I-A1
70024,O
70025,B-V
70026,B-A2
70027,I-A2
70028,I-A2
70029,I-A2
70030,I-A2
70031,I-A2
70032,O
70033,B-A1
70034,I-A1
70035,I-A1
70036,O
70037,B-V
70038,B-AM-TMP
70039,I-AM-TMP
70040,I-AM-TMP
70041,I-AM-TMP
70042,I-AM-TMP
70043,I-AM-TMP
70044,I-AM-TMP
70045,I-AM-TMP
70046,I-AM-TMP
70047,B-AM-ADV
70048,I-AM-ADV
70049,I-AM-ADV
70050,I-AM-ADV
70051,I-AM-ADV
70052,I-AM-ADV
70053,I-AM-ADV
70054,I-AM-ADV
70055,I-AM-ADV
70056,I-AM-ADV
70057,I-AM-ADV
70058,I-AM-ADV
70059,I-AM-ADV
70060,O
70061,O
70062,O
70063,O
70064,O
70065,O
70066,O
70067,O
70068,O
70069,O
70070,O
70071,O
70072,O
70073,O
70074,O
70075,O
70076,O
70077,B-A0
70078,I-A0
70079,I-A0
70080,I-A0
70081,I-A0
70082,I-A0
70083,I-A0
70084,B-V
70085,B-A1
70086,I-A1
70087,I-A1
70088,O
70089,O
70090,B-A1
70091,O
70092,O
70093,B-V
70094,O
70095,O
70096,O
70097,O
70098,O
70099,O
70100,O
70101,O
70102,O
70103,O
70104,O
70105,O
70106,O
70107,O
70108,O
70109,O
70110,B-AM-ADV
70111,I-AM-ADV
70112,I-AM-ADV
70113,I-AM-ADV
70114,I-AM-ADV
70115,O
70116,B-A0
70117,I-A0
70118,I-A0
70119,I-A0
70120,I-A0
70121,I-A0
70122,I-A0
70123,I-A0
70124,I-A0
70125,I-A0
70126,O
70127,B-V
70128,B-A1
70129,I-A1
70130,O
70131,B-A1
70132,O
70133,O
70134,B-V
70135,B-A2
70136,I-A2
70137,I-A2
70138,I-A2
70139,I-A2
70140,I-A2
70141,O
70142,B-AM-MNR
70143,I-AM-MNR
70144,I-AM-MNR
70145,I-AM-MNR
70146,I-AM-MNR
70147,I-AM-MNR
70148,I-AM-MNR
70149,O
70150,B-A0
70151,I-A0
70152,I-A0
70153,I-A0
70154,I-A0
70155,I-A0
70156,I-A0
70157,I-A0
70158,I-A0
70159,I-A0
70160,I-A0
70161,I-A0
70162,I-A0
70163,B-V
70164,B-AM-ADV
70165,B-A2
70166,I-A2
70167,I-A2
70168,I-A2
70169,I-A2
70170,I-A2
70171,I-A2
70172,I-A2
70173,I-A2
70174,I-A2
70175,I-A2
70176,I-A2
70177,I-A2
70178,I-A2
70179,I-A2
70180,I-A2
70181,O
70182,B-AM-DIS
70183,I-AM-DIS
70184,O
70185,B-V
70186,B-C-V
70187,I-C-V
70188,B-A1
70189,I-A1
70190,I-A1
70191,I-A1
70192,I-A1
70193,I-A1
70194,I-A1
70195,I-A1
70196,I-A1
70197,O
70198,O
70199,O
70200,O
70201,O
70202,O
70203,O
70204,O
70205,O
70206,O
70207,O
70208,O
70209,O
70210,B-A1
70211,I-A1
70212,B-V
70213,O
70214,B-AM-LOC
70215,I-AM-LOC
70216,I-AM-LOC
70217,O
70218,B-AM-TMP
70219,I-AM-TMP
70220,O
70221,B-A1
70222,I-A1
70223,I-A1
70224,I-A1
70225,I-A1
70226,I-A1
70227,I-A1
70228,I-A1
70229,I-A1
70230,I-A1
70231,O
70232,B-V
70233,B-AM-PNC
70234,I-AM-PNC
70235,B-A0
70236,I-A0
70237,I-A0
70238,I-A0
70239,I-A0
70240,I-A0
70241,I-A0
70242,I-A0
70243,I-A0
70244,O
70245,B-A0
70246,B-V
70247,B-A2
70248,I-A2
70249,I-A2
70250,I-A2
70251,I-A2
70252,I-A2
70253,I-A2
70254,I-A2
70255,I-A2
70256,I-A2
70257,I-A2
70258,I-A2
70259,I-A2
70260,I-A2
70261,I-A2
70262,I-A2
70263,I-A2
70264,I-A2
70265,I-A2
70266,O
70267,O
70268,O
70269,O
70270,O
70271,O
70272,O
70273,O
70274,O
70275,O
70276,O
70277,O
70278,O
70279,O
70280,O
70281,O
70282,B-A0
70283,B-V
70284,B-A1
70285,I-A1
70286,I-A1
70287,O
70288,O
70289,B-A0
70290,I-A0
70291,I-A0
70292,I-A0
70293,I-A0
70294,B-V
70295,B-A1
70296,I-A1
70297,I-A1
70298,I-A1
70299,O
70300,O
70301,O
70302,O
70303,O
70304,O
70305,O
70306,O
70307,O
70308,O
70309,O
70310,O
70311,O
70312,O
70313,O
70314,O
70315,O
70316,O
70317,O
70318,O
70319,O
70320,O
70321,O
70322,O
70323,O
70324,O
70325,O
70326,B-A0
70327,I-A0
70328,I-A0
70329,I-A0
70330,I-A0
70331,O
70332,O
70333,O
70334,O
70335,O
70336,O
70337,B-V
70338,B-A1
70339,I-A1
70340,I-A1
70341,I-A1
70342,I-A1
70343,I-A1
70344,I-A1
70345,I-A1
70346,I-A1
70347,I-A1
70348,I-A1
70349,I-A1
70350,I-A1
70351,I-A1
70352,I-A1
70353,I-A1
70354,I-A1
70355,I-A1
70356,I-A1
70357,I-A1
70358,I-A1
70359,I-A1
70360,I-A1
70361,I-A1
70362,O
70363,O
70364,O
70365,O
70366,O
70367,O
70368,O
70369,O
70370,O
70371,O
70372,O
70373,O
70374,O
70375,O
70376,O
70377,O
70378,O
70379,O
70380,O
70381,O
70382,O
70383,B-V
70384,B-A1
70385,I-A1
70386,I-A1
70387,I-A1
70388,I-A1
70389,I-A1
70390,I-A1
70391,I-A1
70392,I-A1
70393,I-A1
70394,I-A1
70395,I-A1
70396,I-A1
70397,I-A1
70398,I-A1
70399,O
70400,O
70401,O
70402,O
70403,O
70404,O
70405,O
70406,O
70407,O
70408,O
70409,O
70410,O
70411,O
70412,O
70413,O
70414,O
70415,O
70416,O
70417,O
70418,O
70419,O
70420,O
70421,B-V
70422,B-A1
70423,I-A1
70424,I-A1
70425,I-A1
70426,I-A1
70427,I-A1
70428,I-A1
70429,I-A1
70430,I-A1
70431,I-A1
70432,I-A1
70433,I-A1
70434,I-A1
70435,I-A1
70436,O
70437,B-A0
70438,B-V
70439,B-A1
70440,I-A1
70441,I-A1
70442,O
70443,O
70444,O
70445,O
70446,O
70447,O
70448,O
70449,O
70450,O
70451,O
70452,O
70453,O
70454,O
70455,O
70456,O
70457,O
70458,O
70459,O
70460,O
70461,O
70462,O
70463,O
70464,O
70465,O
70466,O
70467,O
70468,O
70469,O
70470,B-A0
70471,I-A0
70472,I-A0
70473,I-A0
70474,I-A0
70475,B-V
70476,B-AM-MNR
70477,I-AM-MNR
70478,I-AM-MNR
70479,B-A1
70480,I-A1
70481,I-A1
70482,I-A1
70483,I-A1
70484,I-A1
70485,I-A1
70486,I-A1
70487,I-A1
70488,I-A1
70489,I-A1
70490,I-A1
70491,I-A1
70492,I-A1
70493,I-A1
70494,I-A1
70495,I-A1
70496,I-A1
70497,I-A1
70498,I-A1
70499,I-A1
70500,I-A1
70501,I-A1
70502,O
70503,O
70504,O
70505,O
70506,O
70507,O
70508,O
70509,O
70510,O
70511,O
70512,O
70513,O
70514,O
70515,O
70516,O
70517,O
70518,O
70519,O
70520,O
70521,B-V
70522,B-A1
70523,I-A1
70524,I-A1
70525,I-A1
70526,I-A1
70527,I-A1
70528,I-A1
70529,I-A1
70530,I-A1
70531,I-A1
70532,I-A1
70533,I-A1
70534,I-A1
70535,O
70536,B-A0
70537,I-A0
70538,B-AM-DIS
70539,B-V
70540,B-A1
70541,I-A1
70542,I-A1
70543,I-A1
70544,I-A1
70545,I-A1
70546,I-A1
70547,I-A1
70548,I-A1
70549,I-A1
70550,I-A1
70551,O
70552,O
70553,O
70554,O
70555,O
70556,O
70557,O
70558,O
70559,B-V
70560,B-A1
70561,I-A1
70562,I-A1
70563,I-A1
70564,I-A1
70565,I-A1
70566,I-A1
70567,O
70568,B-AM-PRD
70569,I-AM-PRD
70570,I-AM-PRD
70571,I-AM-PRD
70572,O
70573,B-A0
70574,I-A0
70575,I-A0
70576,B-V
70577,B-C-V
70578,B-A1
70579,I-A1
70580,I-A1
70581,I-A1
70582,I-A1
70583,I-A1
70584,I-A1
70585,I-A1
70586,I-A1
70587,O
70588,O
70589,O
70590,O
70591,O
70592,O
70593,O
70594,O
70595,O
70596,O
70597,O
70598,O
70599,O
70600,O
70601,O
70602,O
70603,O
70604,B-V
70605,B-A1
70606,I-A1
70607,O
70608,O
70609,B-AM-ADV
70610,B-V
70611,B-A1
70612,I-A1
70613,I-A1
70614,B-A2
70615,I-A2
70616,I-A2
70617,I-A2
70618,I-A2
70619,I-A2
70620,I-A2
70621,I-A2
70622,I-A2
70623,I-A2
70624,I-A2
70625,I-A2
70626,I-A2
70627,I-A2
70628,I-A2
70629,I-A2
70630,I-A2
70631,O
70632,O
70633,O
70634,O
70635,O
70636,O
70637,O
70638,O
70639,O
70640,O
70641,O
70642,O
70643,O
70644,O
70645,O
70646,O
70647,O
70648,O
70649,B-V
70650,B-A1
70651,I-A1
70652,I-A1
70653,I-A1
70654,I-A1
70655,I-A1
70656,I-A1
70657,I-A1
70658,I-A1
70659,I-A1
70660,I-A1
70661,I-A1
70662,I-A1
70663,I-A1
70664,I-A1
70665,O
70666,O
70667,O
70668,O
70669,O
70670,O
70671,O
70672,O
70673,O
70674,O
70675,O
70676,O
70677,O
70678,O
70679,O
70680,O
70681,O
70682,O
70683,O
70684,O
70685,O
70686,O
70687,O
70688,O
70689,O
70690,O
70691,O
70692,O
70693,B-A0
70694,B-V
70695,B-A1
70696,I-A1
70697,I-A1
70698,I-A1
70699,O
70700,O
70701,O
70702,O
70703,O
70704,O
70705,O
70706,O
70707,O
70708,O
70709,O
70710,B-A1
70711,I-A1
70712,I-A1
70713,I-A1
70714,I-A1
70715,I-A1
70716,I-A1
70717,I-A1
70718,I-A1
70719,I-A1
70720,I-A1
70721,I-A1
70722,I-A1
70723,I-A1
70724,I-A1
70725,I-A1
70726,I-A1
70727,I-A1
70728,I-A1
70729,I-A1
70730,I-A1
70731,I-A1
70732,I-A1
70733,I-A1
70734,O
70735,B-V
70736,B-A0
70737,I-A0
70738,I-A0
70739,I-A0
70740,I-A0
70741,I-A0
70742,I-A0
70743,O
70744,B-A0
70745,I-A0
70746,I-A0
70747,I-A0
70748,I-A0
70749,B-V
70750,B-A1
70751,I-A1
70752,I-A1
70753,I-A1
70754,I-A1
70755,I-A1
70756,I-A1
70757,I-A1
70758,I-A1
70759,I-A1
70760,I-A1
70761,I-A1
70762,I-A1
70763,I-A1
70764,I-A1
70765,I-A1
70766,I-A1
70767,I-A1
70768,O
70769,O
70770,O
70771,O
70772,O
70773,O
70774,O
70775,O
70776,O
70777,O
70778,B-A1
70779,B-V
70780,B-A2
70781,I-A2
70782,I-A2
70783,I-A2
70784,I-A2
70785,I-A2
70786,I-A2
70787,I-A2
70788,I-A2
70789,I-A2
70790,I-A2
70791,I-A2
70792,I-A2
70793,O
70794,B-AM-TMP
70795,I-AM-TMP
70796,I-AM-TMP
70797,I-AM-TMP
70798,I-AM-TMP
70799,I-AM-TMP
70800,I-AM-TMP
70801,I-AM-TMP
70802,O
70803,B-A0
70804,I-A0
70805,I-A0
70806,I-A0
70807,I-A0
70808,I-A0
70809,I-A0
70810,I-A0
70811,I-A0
70812,O
70813,B-V
70814,B-C-V
70815,B-A1
70816,I-A1
70817,I-A1
70818,O
70819,B-A0
70820,B-V
70821,B-A1
70822,I-A1
70823,I-A1
70824,I-A1
70825,I-A1
70826,I-A1
70827,I-A1
70828,I-A1
70829,I-A1
70830,I-A1
70831,I-A1
70832,O
70833,B-A1
70834,O
70835,O
70836,B-V
70837,B-A2
70838,I-A2
70839,I-A2
70840,I-A2
70841,I-A2
70842,I-A2
70843,I-A2
70844,I-A2
70845,I-A2
70846,O
70847,O
70848,O
70849,O
70850,O
70851,O
70852,O
70853,B-V
70854,B-A1
70855,I-A1
70856,I-A1
70857,I-A1
70858,I-A1
70859,I-A1
70860,O
70861,B-A0
70862,I-A0
70863,I-A0
70864,I-A0
70865,I-A0
70866,I-A0
70867,I-A0
70868,I-A0
70869,B-V
70870,B-A1
70871,I-A1
70872,I-A1
70873,I-A1
70874,I-A1
70875,I-A1
70876,I-A1
70877,I-A1
70878,I-A1
70879,I-A1
70880,B-AM-MNR
70881,I-AM-MNR
70882,O
70883,O
70884,O
70885,B-A0
70886,B-V
70887,B-C-V
70888,O
70889,O
70890,O
70891,O
70892,O
70893,O
70894,O
70895,O
70896,O
70897,O
70898,O
70899,O
70900,O
70901,O
70902,O
70903,O
70904,O
70905,O
70906,O
70907,O
70908,O
70909,O
70910,O
70911,O
70912,O
70913,O
70914,O
70915,B-AM-ADV
70916,I-AM-ADV
70917,I-AM-ADV
70918,I-AM-ADV
70919,I-AM-ADV
70920,B-A0
70921,I-A0
70922,B-V
70923,B-A2
70924,I-A2
70925,I-A2
70926,B-A1
70927,I-A1
70928,O
70929,O
70930,O
70931,O
70932,O
70933,O
70934,O
70935,O
70936,O
70937,O
70938,O
70939,O
70940,O
70941,O
70942,O
70943,O
70944,O
70945,O
70946,O
70947,O
70948,O
70949,O
70950,O
70951,O
70952,O
70953,O
70954,O
70955,O
70956,O
70957,O
70958,O
70959,O
70960,O
70961,O
70962,O
70963,B-A1
70964,B-V
70965,B-A2
70966,I-A2
70967,B-AM-LOC
70968,I-AM-LOC
70969,I-AM-LOC
70970,O
70971,O
70972,O
70973,O
70974,O
70975,O
70976,O
70977,O
70978,O
70979,O
70980,O
70981,O
70982,O
70983,O
70984,O
70985,O
70986,O
70987,O
70988,O
70989,O
70990,O
70991,O
70992,O
70993,O
70994,B-A0
70995,O
70996,O
70997,O
70998,O
70999,O
71000,O
71001,O
71002,B-V
71003,B-A1
71004,I-A1
71005,O
71006,O
71007,B-A0
71008,B-V
71009,B-A1
71010,I-A1
71011,I-A1
71012,I-A1
71013,I-A1
71014,I-A1
71015,B-A0
71016,I-A0
71017,B-V
71018,O
71019,B-AM-TMP
71020,I-AM-TMP
71021,I-AM-TMP
71022,I-AM-TMP
71023,O
71024,B-A1
71025,I-A1
71026,I-A1
71027,I-A1
71028,I-A1
71029,I-A1
71030,I-A1
71031,I-A1
71032,I-A1
71033,I-A1
71034,I-A1
71035,I-A1
71036,I-A1
71037,I-A1
71038,I-A1
71039,I-A1
71040,I-A1
71041,I-A1
71042,I-A1
71043,I-A1
71044,I-A1
71045,I-A1
71046,I-A1
71047,I-A1
71048,I-A1
71049,O
71050,O
71051,O
71052,O
71053,O
71054,O
71055,O
71056,O
71057,O
71058,O
71059,O
71060,O
71061,O
71062,O
71063,O
71064,O
71065,O
71066,O
71067,O
71068,O
71069,O
71070,O
71071,B-V
71072,B-A1
71073,I-A1
71074,I-A1
71075,I-A1
71076,I-A1
71077,I-A1
71078,I-A1
71079,I-A1
71080,I-A1
71081,I-A1
71082,I-A1
71083,I-A1
71084,O
71085,O
71086,O
71087,O
71088,O
71089,O
71090,O
71091,O
71092,O
71093,O
71094,O
71095,O
71096,O
71097,O
71098,O
71099,O
71100,O
71101,O
71102,O
71103,O
71104,O
71105,O
71106,O
71107,O
71108,O
71109,O
71110,B-A0
71111,B-V
71112,B-A1
71113,I-A1
71114,I-A1
71115,I-A1
71116,I-A1
71117,I-A1
71118,I-A1
71119,O
71120,O
71121,O
71122,O
71123,O
71124,O
71125,O
71126,B-A0
71127,B-V
71128,B-A1
71129,I-A1
71130,I-A1
71131,I-A1
71132,I-A1
71133,I-A1
71134,I-A1
71135,B-C-A1
71136,I-C-A1
71137,I-C-A1
71138,I-C-A1
71139,I-C-A1
71140,I-C-A1
71141,I-C-A1
71142,O
71143,O
71144,O
71145,O
71146,O
71147,O
71148,O
71149,O
71150,B-A1
71151,I-A1
71152,I-A1
71153,I-A1
71154,I-A1
71155,I-A1
71156,I-A1
71157,I-A1
71158,I-A1
71159,I-A1
71160,I-A1
71161,I-A1
71162,I-A1
71163,I-A1
71164,I-A1
71165,I-A1
71166,I-A1
71167,I-A1
71168,I-A1
71169,I-A1
71170,I-A1
71171,I-A1
71172,O
71173,O
71174,B-V
71175,B-A0
71176,I-A0
71177,I-A0
