,IOB
65726,O
65727,O
65728,O
65729,O
65730,B-A1
65731,B-V
65732,B-A2
65733,I-A2
65734,I-A2
65735,I-A2
65736,I-A2
65737,I-A2
65738,I-A2
65739,I-A2
65740,I-A2
65741,I-A2
65742,I-A2
65743,I-A2
65744,I-A2
65745,O
65746,O
65747,B-V
65748,B-AM-TMP
65749,I-AM-TMP
65750,I-AM-TMP
65751,I-AM-TMP
65752,I-AM-TMP
65753,I-AM-TMP
65754,I-AM-TMP
65755,I-AM-TMP
65756,I-AM-TMP
65757,I-AM-TMP
65758,I-AM-TMP
65759,I-AM-TMP
65760,I-AM-TMP
65761,I-AM-TMP
65762,I-AM-TMP
65763,O
65764,B-V
65765,B-AM-TMP
65766,I-AM-TMP
65767,I-AM-TMP
65768,B-A1
65769,I-A1
65770,I-A1
65771,I-A1
65772,I-A1
65773,I-A1
65774,I-A1
65775,I-A1
65776,I-A1
65777,I-A1
65778,I-A1
65779,I-A1
65780,I-A1
65781,O
65782,B-A1
65783,I-A1
65784,O
65785,B-V
65786,B-A2
65787,I-A2
65788,O
65789,O
65790,B-V
65791,B-A0
65792,B-A1
65793,I-A1
65794,I-A1
65795,I-A1
65796,I-A1
65797,I-A1
65798,I-A1
65799,I-A1
65800,I-A1
65801,I-A1
65802,I-A1
65803,I-A1
65804,I-A1
65805,I-A1
65806,I-A1
65807,I-A1
65808,I-A1
65809,I-A1
65810,I-A1
65811,I-A1
65812,I-A1
65813,I-A1
65814,I-A1
65815,I-A1
65816,O
65817,O
65818,O
65819,O
65820,O
65821,O
65822,O
65823,O
65824,O
65825,O
65826,O
65827,O
65828,O
65829,B-A1
65830,B-V
65831,B-AM-LOC
65832,I-AM-LOC
65833,B-AM-MNR
65834,I-AM-MNR
65835,O
65836,O
65837,O
65838,O
65839,O
65840,O
65841,O
65842,O
65843,O
65844,O
65845,O
65846,O
65847,O
65848,O
65849,O
65850,O
65851,O
65852,O
65853,O
65854,O
65855,O
65856,O
65857,O
65858,O
65859,O
65860,O
65861,O
65862,O
65863,O
65864,O
65865,O
65866,O
65867,O
65868,O
65869,O
65870,O
65871,O
65872,O
65873,O
65874,O
65875,O
65876,O
65877,O
65878,O
65879,B-V
65880,B-A1
65881,I-A1
65882,I-A1
65883,I-A1
65884,O
65885,O
65886,O
65887,O
65888,O
65889,O
65890,O
65891,O
65892,O
65893,O
65894,O
65895,O
65896,O
65897,O
65898,O
65899,O
65900,O
65901,O
65902,O
65903,O
65904,O
65905,O
65906,O
65907,O
65908,O
65909,O
65910,O
65911,O
65912,O
65913,O
65914,B-A0
65915,B-V
65916,B-A1
65917,I-A1
65918,O
65919,O
65920,O
65921,O
65922,O
65923,O
65924,O
65925,B-A1
65926,I-A1
65927,I-A1
65928,I-A1
65929,I-A1
65930,I-A1
65931,I-A1
65932,I-A1
65933,I-A1
65934,I-A1
65935,I-A1
65936,I-A1
65937,I-A1
65938,I-A1
65939,I-A1
65940,I-A1
65941,I-A1
65942,I-A1
65943,I-A1
65944,I-A1
65945,I-A1
65946,I-A1
65947,I-A1
65948,I-A1
65949,I-A1
65950,I-A1
65951,I-A1
65952,I-A1
65953,O
65954,B-V
65955,B-A0
65956,B-A3
65957,I-A3
65958,O
65959,O
65960,B-A0
65961,B-AM-NEG
65962,O
65963,B-V
65964,B-A1
65965,B-A2
65966,I-A2
65967,I-A2
65968,I-A2
65969,O
65970,O
65971,O
65972,O
65973,O
65974,O
65975,O
65976,O
65977,O
65978,O
65979,O
65980,O
65981,O
65982,O
65983,O
65984,O
65985,O
65986,O
65987,O
65988,O
65989,O
65990,O
65991,O
65992,O
65993,O
65994,O
65995,O
65996,O
65997,B-A1
65998,I-A1
65999,I-A1
66000,I-A1
66001,I-A1
66002,I-A1
66003,I-A1
66004,I-A1
66005,I-A1
66006,I-A1
66007,I-A1
66008,O
66009,B-V
66010,B-A0
66011,I-A0
66012,I-A0
66013,I-A0
66014,I-A0
66015,I-A0
66016,I-A0
66017,I-A0
66018,I-A0
66019,I-A0
66020,I-A0
66021,I-A0
66022,I-A0
66023,I-A0
66024,I-A0
66025,I-A0
66026,I-A0
66027,I-A0
66028,I-A0
66029,I-A0
66030,I-A0
66031,I-A0
66032,I-A0
66033,I-A0
66034,O
66035,O
66036,O
66037,O
66038,O
66039,O
66040,O
66041,O
66042,O
66043,O
66044,O
66045,O
66046,O
66047,O
66048,O
66049,O
66050,O
66051,O
66052,O
66053,O
66054,B-A0
66055,B-V
66056,B-A2
66057,B-A1
66058,I-A1
66059,I-A1
66060,I-A1
66061,I-A1
66062,I-A1
66063,I-A1
66064,I-A1
66065,I-A1
66066,I-A1
66067,I-A1
66068,I-A1
66069,I-A1
66070,I-A1
66071,I-A1
66072,O
66073,O
66074,O
66075,O
66076,O
66077,O
66078,O
66079,O
66080,O
66081,O
66082,O
66083,O
66084,O
66085,O
66086,O
66087,O
66088,O
66089,O
66090,O
66091,O
66092,O
66093,O
66094,O
66095,B-A0
66096,I-A0
66097,B-V
66098,B-A1
66099,I-A1
66100,I-A1
66101,I-A1
66102,I-A1
66103,I-A1
66104,I-A1
66105,I-A1
66106,I-A1
66107,I-A1
66108,I-A1
66109,I-A1
66110,O
66111,B-A0
66112,I-A0
66113,I-A0
66114,I-A0
66115,I-A0
66116,I-A0
66117,I-A0
66118,I-A0
66119,I-A0
66120,I-A0
66121,I-A0
66122,I-A0
66123,I-A0
66124,I-A0
66125,I-A0
66126,I-A0
66127,I-A0
66128,B-V
66129,B-A1
66130,I-A1
66131,I-A1
66132,I-A1
66133,I-A1
66134,I-A1
66135,I-A1
66136,I-A1
66137,O
66138,B-AM-DIS
66139,I-AM-DIS
66140,I-AM-DIS
66141,O
66142,B-A0
66143,I-A0
66144,I-A0
66145,I-A0
66146,B-V
66147,B-AM-TMP
66148,B-A1
66149,I-A1
66150,I-A1
66151,I-A1
66152,I-A1
66153,O
66154,B-A0
66155,I-A0
66156,I-A0
66157,B-V
66158,B-A1
66159,I-A1
66160,I-A1
66161,I-A1
66162,B-A0
66163,I-A0
66164,I-A0
66165,O
66166,O
66167,O
66168,B-V
66169,B-A1
66170,B-A0
66171,I-A0
66172,I-A0
66173,I-A0
66174,I-A0
66175,I-A0
66176,I-A0
66177,I-A0
66178,I-A0
66179,I-A0
66180,I-A0
66181,I-A0
66182,B-V
66183,B-AM-TMP
66184,I-AM-TMP
66185,I-AM-TMP
66186,B-A1
66187,I-A1
66188,I-A1
66189,I-A1
66190,I-A1
66191,I-A1
66192,I-A1
66193,I-A1
66194,I-A1
66195,I-A1
66196,I-A1
66197,I-A1
66198,I-A1
66199,O
66200,B-AM-PRD
66201,I-AM-PRD
66202,I-AM-PRD
66203,I-AM-PRD
66204,I-AM-PRD
66205,O
66206,B-A1
66207,O
66208,B-V
66209,B-AM-LOC
66210,I-AM-LOC
66211,I-AM-LOC
66212,O
66213,B-AM-LOC
66214,I-AM-LOC
66215,I-AM-LOC
66216,I-AM-LOC
66217,I-AM-LOC
66218,I-AM-LOC
66219,I-AM-LOC
66220,O
66221,B-A0
66222,I-A0
66223,B-V
66224,B-A1
66225,I-A1
66226,I-A1
66227,I-A1
66228,I-A1
66229,I-A1
66230,I-A1
66231,I-A1
66232,I-A1
66233,O
66234,O
66235,O
66236,O
66237,O
66238,B-V
66239,B-A1
66240,I-A1
66241,I-A1
66242,I-A1
66243,I-A1
66244,I-A1
66245,I-A1
66246,O
66247,O
66248,O
66249,O
66250,O
66251,O
66252,O
66253,O
66254,O
66255,B-A0
66256,I-A0
66257,B-V
66258,B-A1
66259,I-A1
66260,I-A1
66261,I-A1
66262,I-A1
66263,I-A1
66264,I-A1
66265,I-A1
66266,I-A1
66267,I-A1
66268,I-A1
66269,I-A1
66270,I-A1
66271,I-A1
66272,I-A1
66273,I-A1
66274,I-A1
66275,O
66276,O
66277,O
66278,O
66279,O
66280,O
66281,O
66282,O
66283,O
66284,O
66285,O
66286,O
66287,O
66288,B-A1
66289,B-V
66290,B-A2
66291,O
66292,O
66293,O
66294,O
66295,O
66296,O
66297,O
66298,O
66299,O
66300,O
66301,O
66302,O
66303,O
66304,O
66305,O
66306,O
66307,O
66308,O
66309,O
66310,O
66311,O
66312,O
66313,O
66314,O
66315,O
66316,O
66317,O
66318,O
66319,O
66320,O
66321,O
66322,O
66323,B-V
66324,B-AM-MNR
66325,B-A1
66326,I-A1
66327,I-A1
66328,I-A1
66329,I-A1
66330,I-A1
66331,I-A1
66332,I-A1
66333,O
66334,B-A0
66335,B-V
66336,B-A1
66337,I-A1
66338,I-A1
66339,I-A1
66340,I-A1
66341,I-A1
66342,I-A1
66343,O
66344,O
66345,O
66346,O
66347,B-A0
66348,I-A0
66349,B-AM-ADV
66350,B-V
66351,B-AM-TMP
66352,I-AM-TMP
66353,O
66354,B-AM-TMP
66355,I-AM-TMP
66356,I-AM-TMP
66357,O
66358,B-AM-TMP
66359,I-AM-TMP
66360,O
66361,B-A0
66362,B-V
66363,B-A1
66364,I-A1
66365,I-A1
66366,O
66367,O
66368,O
66369,O
66370,O
66371,O
66372,B-AM-TMP
66373,I-AM-TMP
66374,I-AM-TMP
66375,O
66376,B-AM-TMP
66377,I-AM-TMP
66378,O
66379,B-A0
66380,O
66381,O
66382,O
66383,O
66384,O
66385,B-V
66386,B-A1
66387,I-A1
66388,I-A1
66389,O
66390,B-AM-LOC
66391,I-AM-LOC
66392,I-AM-LOC
66393,I-AM-LOC
66394,O
66395,B-A0
66396,B-V
66397,B-A1
66398,I-A1
66399,I-A1
66400,I-A1
66401,O
66402,O
66403,O
66404,O
66405,O
66406,O
66407,B-AM-LOC
66408,I-AM-LOC
66409,I-AM-LOC
66410,I-AM-LOC
66411,O
66412,B-A0
66413,O
66414,O
66415,O
66416,O
66417,O
66418,O
66419,B-A1
66420,B-V
66421,B-AM-MNR
66422,I-AM-MNR
66423,O
66424,O
66425,O
66426,O
66427,O
66428,O
66429,O
66430,O
66431,O
66432,O
66433,O
66434,O
66435,O
66436,B-A0
66437,B-V
66438,B-AM-LOC
66439,I-AM-LOC
66440,I-AM-LOC
66441,O
66442,O
66443,O
66444,O
66445,O
66446,O
66447,O
66448,O
66449,O
66450,O
66451,O
66452,O
66453,O
66454,O
66455,O
66456,O
66457,O
66458,O
66459,O
66460,O
66461,O
66462,O
66463,O
66464,O
66465,O
66466,O
66467,O
66468,O
66469,O
66470,O
66471,O
66472,O
66473,O
66474,O
66475,O
66476,O
66477,O
66478,O
66479,O
66480,O
66481,O
66482,O
66483,O
66484,O
66485,O
66486,O
66487,O
66488,O
66489,O
66490,O
66491,O
66492,O
66493,O
66494,B-A0
66495,B-V
66496,B-A1
66497,I-A1
66498,I-A1
66499,O
66500,O
66501,O
66502,O
66503,O
66504,O
66505,O
66506,O
66507,O
66508,O
66509,O
66510,O
66511,O
66512,O
66513,O
66514,O
66515,O
66516,O
66517,O
66518,O
66519,O
66520,O
66521,O
66522,O
66523,O
66524,O
66525,O
66526,O
66527,O
66528,O
66529,O
66530,O
66531,O
66532,O
66533,O
66534,O
66535,O
66536,O
66537,O
66538,O
66539,O
66540,O
66541,O
66542,B-A1
66543,B-V
66544,B-AM-LOC
66545,I-AM-LOC
66546,I-AM-LOC
66547,I-AM-LOC
66548,I-AM-LOC
66549,O
66550,B-A1
66551,I-A1
66552,I-A1
66553,B-V
66554,B-A3
66555,I-A3
66556,I-A3
66557,I-A3
66558,B-A4
66559,I-A4
66560,I-A4
66561,I-A4
66562,O
66563,B-AM-CAU
66564,I-AM-CAU
66565,I-AM-CAU
66566,I-AM-CAU
66567,I-AM-CAU
66568,I-AM-CAU
66569,I-AM-CAU
66570,I-AM-CAU
66571,I-AM-CAU
66572,I-AM-CAU
66573,I-AM-CAU
66574,I-AM-CAU
66575,O
66576,B-A2
66577,I-A2
66578,I-A2
66579,I-A2
66580,I-A2
66581,B-V
66582,B-A1
66583,I-A1
66584,I-A1
66585,I-A1
66586,I-A1
66587,B-AM-ADV
66588,I-AM-ADV
66589,I-AM-ADV
66590,I-AM-ADV
66591,I-AM-ADV
66592,I-AM-ADV
66593,B-C-AM-ADV
66594,I-C-AM-ADV
66595,I-C-AM-ADV
66596,I-C-AM-ADV
66597,I-C-AM-ADV
66598,I-C-AM-ADV
66599,I-C-AM-ADV
66600,I-C-AM-ADV
66601,I-C-AM-ADV
66602,I-C-AM-ADV
66603,I-C-AM-ADV
66604,I-C-AM-ADV
66605,I-C-AM-ADV
66606,O
66607,O
66608,O
66609,O
66610,O
66611,O
66612,O
66613,O
66614,O
66615,O
66616,O
66617,O
66618,O
66619,B-A1
66620,I-A1
66621,I-A1
66622,I-A1
66623,I-A1
66624,B-V
66625,B-A3
66626,I-A3
66627,I-A3
66628,I-A3
66629,I-A3
66630,B-A4
66631,I-A4
66632,I-A4
66633,I-A4
66634,I-A4
66635,I-A4
66636,I-A4
66637,O
66638,O
66639,O
66640,O
66641,B-A0
66642,B-V
66643,B-A1
66644,I-A1
66645,O
66646,O
66647,O
66648,O
66649,O
66650,O
66651,O
66652,O
66653,O
66654,O
66655,O
66656,O
66657,O
66658,O
66659,O
66660,O
66661,O
66662,O
66663,O
66664,O
66665,O
66666,O
66667,O
66668,O
66669,O
66670,O
66671,O
66672,O
66673,B-AM-TMP
66674,I-AM-TMP
66675,I-AM-TMP
66676,I-AM-TMP
66677,I-AM-TMP
66678,I-AM-TMP
66679,O
66680,B-A0
66681,B-V
66682,B-A1
66683,I-A1
66684,I-A1
66685,I-A1
66686,I-A1
66687,I-A1
66688,I-A1
66689,I-A1
66690,I-A1
66691,I-A1
66692,I-A1
66693,I-A1
66694,I-A1
66695,I-A1
66696,I-A1
66697,I-A1
66698,I-A1
66699,I-A1
66700,I-A1
66701,I-A1
66702,I-A1
66703,I-A1
66704,I-A1
66705,I-A1
66706,I-A1
66707,I-A1
66708,I-A1
66709,I-A1
66710,O
66711,O
66712,O
66713,O
66714,O
66715,O
66716,O
66717,O
66718,O
66719,O
66720,O
66721,B-A0
66722,I-A0
66723,B-V
66724,B-AM-TMP
66725,I-AM-TMP
66726,I-AM-TMP
66727,I-AM-TMP
66728,I-AM-TMP
66729,I-AM-TMP
66730,O
66731,B-AM-ADV
66732,I-AM-ADV
66733,I-AM-ADV
66734,I-AM-ADV
66735,I-AM-ADV
66736,I-AM-ADV
66737,I-AM-ADV
66738,I-AM-ADV
66739,I-AM-ADV
66740,I-AM-ADV
66741,I-AM-ADV
66742,I-AM-ADV
66743,I-AM-ADV
66744,I-AM-ADV
66745,I-AM-ADV
66746,I-AM-ADV
66747,I-AM-ADV
66748,O
66749,O
66750,O
66751,O
66752,O
66753,O
66754,O
66755,O
66756,O
66757,O
66758,O
66759,O
66760,O
66761,O
66762,O
66763,O
66764,O
66765,O
66766,O
66767,O
66768,O
66769,O
66770,O
66771,B-V
66772,B-A1
66773,I-A1
66774,I-A1
66775,I-A1
66776,I-A1
66777,I-A1
66778,O
66779,B-AM-CAU
66780,I-AM-CAU
66781,I-AM-CAU
66782,I-AM-CAU
66783,I-AM-CAU
66784,I-AM-CAU
66785,I-AM-CAU
66786,O
66787,O
66788,O
66789,O
66790,O
66791,O
66792,O
66793,O
66794,O
66795,O
66796,O
66797,O
66798,O
66799,O
66800,B-V
66801,B-A1
66802,I-A1
66803,I-A1
66804,I-A1
66805,I-A1
66806,I-A1
66807,I-A1
66808,I-A1
66809,I-A1
66810,I-A1
66811,I-A1
66812,I-A1
66813,I-A1
66814,I-A1
66815,I-A1
66816,I-A1
66817,I-A1
66818,I-A1
66819,I-A1
66820,I-A1
66821,I-A1
66822,I-A1
66823,I-A1
66824,I-A1
66825,I-A1
66826,I-A1
66827,I-A1
66828,I-A1
66829,I-A1
66830,O
66831,O
66832,O
66833,O
66834,O
66835,O
66836,O
66837,O
66838,O
66839,O
66840,O
66841,O
66842,O
66843,O
66844,O
66845,O
66846,O
66847,O
66848,O
66849,O
66850,O
66851,O
66852,B-V
66853,B-A1
66854,I-A1
66855,I-A1
66856,I-A1
66857,I-A1
66858,I-A1
66859,I-A1
66860,I-A1
66861,I-A1
66862,I-A1
66863,O
66864,B-AM-LOC
66865,I-AM-LOC
66866,O
66867,O
66868,O
66869,O
66870,O
66871,O
66872,O
66873,O
66874,O
66875,B-A0
66876,I-A0
66877,B-V
66878,B-A1
66879,I-A1
66880,I-A1
66881,I-A1
66882,I-A1
66883,I-A1
66884,B-AM-MNR
66885,I-AM-MNR
66886,I-AM-MNR
66887,I-AM-MNR
66888,I-AM-MNR
66889,I-AM-MNR
66890,I-AM-MNR
66891,I-AM-MNR
66892,I-AM-MNR
66893,I-AM-MNR
66894,I-AM-MNR
66895,O
66896,O
66897,O
66898,O
66899,O
66900,O
66901,O
66902,O
66903,O
66904,O
66905,B-V
66906,B-A1
66907,I-A1
66908,I-A1
66909,I-A1
66910,I-A1
66911,I-A1
66912,I-A1
66913,I-A1
66914,I-A1
66915,I-A1
66916,O
66917,O
66918,O
66919,O
66920,O
66921,O
66922,O
66923,O
66924,O
66925,O
66926,O
66927,O
66928,B-A0
66929,I-A0
66930,I-A0
66931,I-A0
66932,I-A0
66933,I-A0
66934,B-V
66935,B-A1
66936,I-A1
66937,O
66938,B-A0
66939,I-A0
66940,B-V
66941,B-A1
66942,I-A1
66943,I-A1
66944,I-A1
66945,I-A1
66946,I-A1
66947,I-A1
66948,I-A1
66949,I-A1
66950,I-A1
66951,I-A1
66952,I-A1
66953,I-A1
66954,I-A1
66955,I-A1
66956,I-A1
66957,I-A1
66958,I-A1
66959,I-A1
66960,I-A1
66961,I-A1
66962,I-A1
66963,I-A1
66964,I-A1
66965,I-A1
66966,I-A1
66967,O
66968,B-A0
66969,I-A0
66970,I-A0
66971,I-A0
66972,I-A0
66973,I-A0
66974,B-V
66975,B-A1
66976,I-A1
66977,I-A1
66978,I-A1
66979,I-A1
66980,I-A1
66981,I-A1
66982,I-A1
66983,I-A1
66984,I-A1
66985,I-A1
66986,I-A1
66987,I-A1
66988,I-A1
66989,I-A1
66990,I-A1
66991,I-A1
66992,I-A1
66993,I-A1
66994,I-A1
66995,I-A1
66996,I-A1
66997,I-A1
66998,I-A1
66999,I-A1
67000,I-A1
67001,I-A1
67002,I-A1
67003,I-A1
67004,I-A1
67005,I-A1
67006,I-A1
67007,I-A1
67008,I-A1
67009,I-A1
67010,I-A1
67011,I-A1
67012,I-A1
67013,O
67014,O
67015,O
67016,O
67017,O
67018,O
67019,O
67020,O
67021,O
67022,O
67023,O
67024,O
67025,O
67026,O
67027,O
67028,O
67029,O
67030,O
67031,O
67032,O
67033,O
67034,O
67035,O
67036,O
67037,O
67038,O
67039,O
67040,B-A0
67041,B-V
67042,B-A1
67043,I-A1
67044,I-A1
67045,I-A1
67046,I-A1
67047,I-A1
67048,I-A1
67049,I-A1
67050,I-A1
67051,I-A1
67052,I-A1
67053,I-A1
67054,I-A1
67055,I-A1
67056,I-A1
67057,I-A1
67058,I-A1
67059,O
67060,O
67061,O
67062,O
67063,B-A0
67064,B-A1
67065,B-V
67066,O
67067,B-A2
67068,O
67069,O
67070,O
67071,O
67072,O
67073,O
67074,O
67075,O
67076,O
67077,O
67078,O
67079,O
67080,O
67081,B-AM-PRD
67082,I-AM-PRD
67083,I-AM-PRD
67084,I-AM-PRD
67085,I-AM-PRD
67086,I-AM-PRD
67087,I-AM-PRD
67088,I-AM-PRD
67089,I-AM-PRD
67090,O
67091,B-A0
67092,I-A0
67093,B-AM-NEG
67094,B-V
67095,B-A1
67096,I-A1
67097,I-A1
67098,I-A1
67099,I-A1
67100,I-A1
67101,O
67102,O
67103,O
67104,O
67105,O
67106,O
67107,B-A0
67108,B-V
67109,B-C-V
67110,B-A1
67111,I-A1
67112,I-A1
67113,I-A1
67114,I-A1
67115,I-A1
67116,I-A1
67117,I-A1
67118,O
67119,O
67120,O
67121,O
67122,B-V
67123,B-A1
67124,I-A1
67125,I-A1
67126,I-A1
67127,I-A1
67128,I-A1
67129,I-A1
67130,I-A1
67131,I-A1
67132,I-A1
67133,I-A1
67134,O
67135,O
67136,O
67137,O
67138,O
67139,O
67140,O
67141,O
67142,O
67143,O
67144,O
67145,B-AM-TMP
67146,I-AM-TMP
67147,I-AM-TMP
67148,I-AM-TMP
67149,I-AM-TMP
67150,I-AM-TMP
67151,I-AM-TMP
67152,I-AM-TMP
67153,I-AM-TMP
67154,I-AM-TMP
67155,I-AM-TMP
67156,I-AM-TMP
67157,I-AM-TMP
67158,I-AM-TMP
67159,I-AM-TMP
67160,O
67161,B-A0
67162,I-A0
67163,B-V
67164,B-AM-EXT
67165,O
67166,O
67167,O
67168,O
67169,O
67170,O
67171,B-AM-TMP
67172,I-AM-TMP
67173,I-AM-TMP
67174,I-AM-TMP
67175,I-AM-TMP
67176,I-AM-TMP
67177,I-AM-TMP
67178,I-AM-TMP
67179,I-AM-TMP
67180,I-AM-TMP
67181,I-AM-TMP
67182,I-AM-TMP
67183,I-AM-TMP
67184,I-AM-TMP
67185,I-AM-TMP
67186,O
67187,O
67188,O
67189,O
67190,O
67191,O
67192,B-A1
67193,I-A1
67194,B-V
67195,B-AM-EXT
67196,O
67197,O
67198,O
67199,O
67200,B-A0
67201,B-V
67202,B-A1
67203,I-A1
67204,I-A1
67205,O
67206,O
67207,O
67208,O
67209,O
67210,O
67211,O
67212,O
67213,O
67214,O
67215,O
67216,O
67217,O
67218,O
67219,O
67220,O
67221,O
67222,O
67223,O
67224,O
67225,O
67226,O
67227,O
67228,O
67229,O
67230,O
67231,O
67232,O
67233,O
67234,O
67235,O
67236,O
67237,O
67238,O
67239,O
67240,O
67241,O
67242,O
67243,B-A0
67244,I-A0
67245,B-V
67246,B-A1
67247,I-A1
67248,I-A1
67249,I-A1
67250,I-A1
67251,I-A1
67252,I-A1
67253,I-A1
67254,I-A1
67255,I-A1
67256,I-A1
67257,I-A1
67258,I-A1
67259,I-A1
67260,I-A1
67261,I-A1
67262,I-A1
67263,I-A1
67264,I-A1
67265,I-A1
67266,I-A1
67267,I-A1
67268,I-A1
67269,I-A1
67270,O
67271,O
67272,O
67273,O
67274,O
67275,O
67276,O
67277,O
67278,O
67279,O
67280,B-A0
67281,I-A0
67282,O
67283,B-V
67284,B-A1
67285,I-A1
67286,B-A2
67287,I-A2
67288,I-A2
67289,I-A2
67290,I-A2
67291,I-A2
67292,B-AM-PNC
67293,O
67294,B-AM-TMP
67295,I-AM-TMP
67296,I-AM-TMP
67297,I-AM-TMP
67298,I-AM-TMP
67299,O
67300,O
67301,O
67302,O
67303,O
67304,O
67305,O
67306,O
67307,O
67308,O
67309,O
67310,O
67311,O
67312,O
67313,O
67314,O
67315,O
67316,O
67317,O
67318,O
67319,O
67320,O
67321,B-A0
67322,I-A0
67323,O
67324,B-V
67325,B-A1
67326,I-A1
67327,I-A1
67328,O
67329,O
67330,O
67331,O
67332,O
67333,O
67334,O
67335,O
67336,O
67337,O
67338,O
67339,O
67340,O
67341,O
67342,O
67343,O
67344,O
67345,O
67346,O
67347,O
67348,O
67349,O
67350,O
67351,O
67352,O
67353,O
67354,O
67355,O
67356,O
67357,O
67358,O
67359,O
67360,O
67361,O
67362,O
67363,O
67364,O
67365,O
67366,O
67367,O
67368,B-AM-TMP
67369,I-AM-TMP
67370,I-AM-TMP
67371,I-AM-TMP
67372,I-AM-TMP
67373,O
67374,B-V
67375,B-A1
67376,I-A1
67377,I-A1
67378,I-A1
67379,I-A1
67380,I-A1
67381,O
67382,O
67383,O
67384,O
67385,O
67386,O
67387,O
67388,O
67389,O
67390,O
67391,O
67392,O
67393,O
67394,O
67395,O
67396,O
67397,O
67398,O
67399,O
67400,O
67401,O
67402,O
67403,O
67404,O
67405,O
67406,O
67407,O
67408,O
67409,O
67410,O
67411,O
67412,O
67413,B-A1
67414,B-V
67415,B-C-V
67416,I-C-V
67417,I-C-V
67418,O
67419,B-AM-PRD
67420,I-AM-PRD
67421,I-AM-PRD
67422,I-AM-PRD
67423,I-AM-PRD
67424,I-AM-PRD
67425,I-AM-PRD
67426,O
67427,B-A0
67428,O
67429,B-V
67430,B-AM-TMP
67431,I-AM-TMP
67432,I-AM-TMP
67433,I-AM-TMP
67434,I-AM-TMP
67435,I-AM-TMP
67436,I-AM-TMP
67437,B-A1
67438,I-A1
67439,I-A1
67440,I-A1
67441,I-A1
67442,I-A1
67443,I-A1
67444,I-A1
67445,O
67446,B-A0
67447,I-A0
67448,B-V
67449,B-A1
67450,I-A1
67451,B-AM-LOC
67452,I-AM-LOC
67453,I-AM-LOC
67454,I-AM-LOC
67455,I-AM-LOC
67456,I-AM-LOC
67457,I-AM-LOC
67458,I-AM-LOC
67459,I-AM-LOC
67460,I-AM-LOC
67461,I-AM-LOC
67462,O
67463,B-AM-ADV
67464,I-AM-ADV
67465,I-AM-ADV
67466,I-AM-ADV
67467,I-AM-ADV
67468,I-AM-ADV
67469,O
67470,O
67471,O
67472,O
67473,O
67474,O
67475,O
67476,O
67477,O
67478,O
67479,O
67480,B-A1
67481,B-V
67482,B-A2
67483,I-A2
67484,I-A2
67485,I-A2
67486,O
67487,O
67488,O
67489,O
67490,O
67491,O
67492,O
67493,O
67494,O
67495,O
67496,O
67497,O
67498,O
67499,O
67500,O
67501,O
67502,O
67503,O
67504,O
67505,O
67506,O
67507,O
67508,O
67509,O
67510,O
67511,B-V
67512,B-A1
67513,I-A1
67514,I-A1
67515,I-A1
67516,I-A1
67517,O
67518,O
67519,O
67520,O
67521,O
67522,O
67523,O
67524,O
67525,O
67526,O
67527,O
67528,O
67529,O
67530,O
67531,O
67532,B-AM-TMP
67533,O
67534,B-V
67535,B-AM-MED
67536,I-AM-MED
67537,I-AM-MED
67538,I-AM-MED
67539,I-AM-MED
67540,I-AM-MED
67541,I-AM-MED
67542,I-AM-MED
67543,I-AM-MED
67544,I-AM-MED
67545,O
67546,B-AM-ADV
67547,I-AM-ADV
67548,I-AM-ADV
67549,I-AM-ADV
67550,I-AM-ADV
67551,I-AM-ADV
67552,I-AM-ADV
67553,I-AM-ADV
67554,O
67555,B-A0
67556,B-V
67557,B-A1
67558,I-A1
67559,B-AM-MNR
67560,I-AM-MNR
67561,I-AM-MNR
67562,B-A0
67563,B-AM-NEG
67564,I-AM-NEG
67565,B-V
67566,B-A1
67567,I-A1
67568,O
67569,O
67570,O
67571,O
67572,O
67573,O
67574,O
67575,O
67576,O
67577,O
67578,O
67579,O
67580,O
67581,O
67582,O
67583,O
67584,O
67585,O
67586,O
67587,O
67588,O
67589,O
67590,O
67591,O
67592,B-A0
67593,O
67594,O
67595,O
67596,O
67597,O
67598,O
67599,B-V
67600,B-A1
67601,I-A1
67602,I-A1
67603,I-A1
67604,I-A1
67605,I-A1
67606,I-A1
67607,O
67608,O
67609,O
67610,O
67611,O
67612,O
67613,O
67614,O
67615,O
67616,O
67617,O
67618,O
67619,O
67620,O
67621,O
67622,O
67623,O
67624,O
67625,O
67626,O
67627,O
67628,O
67629,O
67630,B-V
67631,B-A1
67632,I-A1
67633,I-A1
67634,I-A1
67635,I-A1
67636,I-A1
67637,O
67638,O
67639,O
67640,O
67641,O
67642,O
67643,O
67644,O
67645,O
67646,O
67647,O
67648,O
67649,O
67650,O
67651,O
67652,B-A0
67653,I-A0
67654,I-A0
67655,I-A0
67656,I-A0
67657,I-A0
67658,I-A0
67659,I-A0
67660,I-A0
67661,I-A0
67662,I-A0
67663,I-A0
67664,I-A0
67665,I-A0
67666,I-A0
67667,O
67668,B-V
67669,B-A1
67670,I-A1
67671,I-A1
67672,I-A1
67673,I-A1
67674,I-A1
67675,I-A1
67676,I-A1
67677,I-A1
67678,I-A1
67679,I-A1
67680,I-A1
67681,O
67682,O
67683,O
67684,O
67685,O
67686,O
67687,O
67688,B-A1
67689,I-A1
67690,O
67691,B-V
67692,B-A3
