,ID,S,P,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG0,ARG1,ARG2,ARG3,ARG4,ARG5,ARG6
31167,6,1482,2597,vídeo,vídeo,N,M|S,4,P<,*))))),-,*),,,,,,
31168,7,1482,2597,",",-,PU,-,10,PU,*,-,*,,,,,,
31169,8,1482,2597,pra,pra,PRP,-,10,ADVL,(PP*,-,*,,,,,,
31170,9,1482,2597,mim,eu,PRON-PERS,M/F|1S|PIV,8,P<,(NP*)),-,*,,,,,,
31171,10,1482,2597,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,,,,,,
31172,11,1482,2597,uma,um,ART,F|S,12,>N,(NP*,-,*,,,,,,
31173,12,1482,2597,fortuna,fortuna,N,F|S,10,SC,*),-,*,,,,,,
31174,13,1482,2597,.,-,PU,-,10,PU,*),-,*,,,,,,
31175,1,1483,2597,E,e,CONJ-C,-,2,CO,(FCL*,-,*,,,,,,
31176,2,1483,2598,olhe,olhar,V-FIN,PR|1/3S|SUBJ,0,CMD,(VP*),olhar,(V*),,,,,,
31177,3,1483,2598,lá,lá,ADV,-,2,ADVL,(ADVP*),-,(C-V*),,,,,,
31178,4,1483,2598,!,-,PU,-,2,PU,*),-,*,,,,,,
31179,1,1484,2598,Então,então,ADV,-,4,ADVL,(FCL(ADVP*),-,(AM-DIS*),,,,,,
31180,2,1484,2598,eu,eu,PRON-PERS,M/F|1S|NOM,3,SUBJ,(NP*),-,(A0*),,,,,,
31181,3,1484,2598,vou,ir,V-FIN,PR|1S|IND,0,EXC,(VP*,-,*,,,,,,
31182,4,1484,2599,lançar,lançar,V-INF,-,3,MV,*),lançar,(V*),,,,,,
31183,5,1484,2599,o,o,ART,M|S,6,>N,(NP*,-,(A1*,,,,,,
31184,6,1484,2599,Prêmio_Simbólico,Prêmio_Simbólico,PROP,M|S,4,ACC,*),-,*),,,,,,
31185,7,1484,2599,!,-,PU,-,3,PU,*),-,*,,,,,,
31186,1,1485,2600,Pago,pagar,V-FIN,PR|1S|IND,0,STA,(FCL(VP*),pagar,(V*),*,,,,,
31187,2,1485,2600,CR$,CR$,N,M|P,1,ACC,(NP*,-,(A1*,*,,,,,
31188,3,1485,2600,1.000,1.000,NUM,M|P,2,N<,(ADJP*)),-,*),*,,,,,
31189,4,1485,2600,pra,pra,PRP,-,6,ADVL,(FCL(PP*,-,(A2*,*,,,,,
31190,5,1485,2600,quem,quem,PRON-INDP,M/F|S/P,4,P<,(NP*)),-,*,(A0*),,,,,
31191,6,1485,2601,assistir,assistir,V-FIN,FUT|3S|SUBJ,1,ADVL,(VP*),assistir,*,(V*),,,,,
31192,7,1485,2601,o,o,ART,M|S,8,>N,(NP*,-,*,(A1*,,,,,
31193,8,1485,2601,vídeo,vídeo,N,M|S,6,ACC,*),-,*,*),,,,,
31194,9,1485,2601,até,até,PRP,-,6,ADVL,(PP*,-,*,(AM-LOC*,,,,,
31195,10,1485,2601,o,o,ART,M|S,11,>N,(NP*,-,*,*,,,,,
31196,11,1485,2601,fim,fim,N,M|S,9,P<,*))),-,*),*),,,,,
31197,12,1485,2601,.,-,PU,-,1,PU,*),-,*,*,,,,,
31198,1,1486,2601,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A1*,,,,,,
31199,2,1486,2601,Roberto_Dávila,Roberto_Dávila,PROP,M|S,4,SUBJ,*),-,*),,,,,,
31200,3,1486,2601,não,não,ADV,-,4,ADVL,(ADVP*),-,(AM-NEG*),,,,,,
31201,4,1486,2602,vale,valer,V-FIN,PR|3S|IND,0,EXC,(VP*),valer,(V*),,,,,,
31202,5,1486,2602,!,-,PU,-,4,PU,*),-,*,,,,,,
31203,1,1487,2603,Acho,achar,V-FIN,PR|1S|IND,0,EXC,(FCL(VP*),achar,(V*),,,,,,
31204,2,1487,2603,que,que,CONJ-S,-,1,ACC,(FCL*,-,(A1*,,,,,,
31205,3,1487,2603,o,o,ART,M|S,4,>N,(NP*,-,*,,,,,,
31206,4,1487,2603,único,único,N-ADJ,M|S,2,SC,*,-,*,,,,,,
31207,5,1487,2603,que,que,PRON-INDP,M|S,6,SUBJ,(FCL(NP*),-,*,,,,,,
31208,6,1487,2603,viu,ver,V-FIN,PS|3S|IND,4,N<,(VP*),-,*,,,,,,
31209,7,1487,2603,até,até,PRP,-,6,ADVL,(PP*,-,*,,,,,,
31210,8,1487,2603,o,o,ART,M|S,9,>N,(NP*,-,*,,,,,,
31211,9,1487,2603,fim,fim,N,M|S,7,P<,*))))),-,*),,,,,,
31212,10,1487,2603,!,-,PU,-,1,PU,*),-,*,,,,,,
31213,1,1488,2603,As,o,ART,F|P,2,>N,(FCL(NP*,-,*,*,*,,,,
31214,2,1488,2603,aparências,aparência,N,F|P,3,SUBJ,*),-,*,*,*,,,,
31215,3,1488,2603,são,ser,V-FIN,PR|3P|IND,0,STA,(VP*),-,*,*,*,,,,
31216,4,1488,2603,as,o,ART,F|P,6,>N,(NP*,-,*,*,*,,,,
31217,5,1488,2603,principais,principal,ADJ,F|P,6,>N,*,-,*,*,*,,,,
31218,6,1488,2603,vítimas,vítima,N,F|P,3,SC,*,-,*,*,*,,,,
31219,7,1488,2603,de,de,PRP,-,6,N<,(PP*,-,*,*,*,,,,
31220,8,1488,2603,o,o,ART,M|S,9,>N,(NP*,-,*,*,*,,,,
31221,9,1488,2603,sarcasmo,sarcasmo,N,M|S,7,P<,*,-,*,*,*,,,,
31222,10,1488,2603,de,de,PRP,-,9,N<,(PP*,-,*,*,*,,,,
31223,11,1488,2603,Altman,Altman,PROP,M|S,10,P<,(NP*))))),-,*,*,*,,,,
31224,12,1488,2603,",",-,PU,-,3,PU,*,-,*,*,*,,,,
31225,13,1488,2603,desde,desde,PRP,-,3,ADVL,(X(PP*,-,*,*,*,,,,
31226,14,1488,2603,as,o,ART,F|P,16,>N,(NP*,-,*,*,*,,,,
31227,15,1488,2603,«,-,PU,-,16,PU,*,-,*,*,*,,,,
31228,16,1488,2603,peruas,perua,N,F|P,13,N<,*,-,*,*,*,,,,
31229,17,1488,2603,»,-,PU,-,16,PU,*,-,*,*,*,,,,
31230,18,1488,2603,que,que,PRON-INDP,F|P,19,SUBJ,(FCL(NP*),-,(A0*),*,*,,,,
31231,19,1488,2604,discutem,discutir,V-FIN,PR|3P|IND,16,N<,(VP*),discutir,(V*),*,*,,,,
31232,20,1488,2604,a,o,ART,F|S,21,>N,(NP*,-,(A1*,*,*,,,,
31233,21,1488,2604,cor,cor,N,F|S,19,ACC,*,-,*,*,*,,,,
31234,22,1488,2604,de,de,PRP,-,21,N<,(PP*,-,*,*,*,,,,
31235,23,1488,2604,seus,seu,PRON-DET,M|P,24,>N,(NP*,-,*,*,*,,,,
31236,24,1488,2604,cabelos,cabelo,N,M|P,22,P<,*)))))),-,*),*,*,,,,
31237,25,1488,2604,até,até,PRP,-,13,X,(PP*,-,*,*,*,,,,
31238,26,1488,2604,a,o,ART,F|S,27,>N,(NP*,-,*,*,*,,,,
31239,27,1488,2604,noiva,noiva,N,F|S,25,N<,*,-,*,*,*,,,,
31240,28,1488,2604,",",-,PU,-,27,PU,*,-,*,*,*,,,,
31241,29,1488,2604,que,que,PRON-INDP,F|S,30,SUBJ,(FCL(NP*),-,*,(A0*),*,,,,
31242,30,1488,2605,usa,usar,V-FIN,PR|3S|IND,27,N<PRED,(VP*),usar,*,(V*),*,,,,
31243,31,1488,2605,aparelho,aparelho,N,M|S,30,ACC,(NP*),-,*,(A1*),*,,,,
31244,32,1488,2605,",",-,PU,-,30,PU,*,-,*,*,*,,,,
31245,33,1488,2606,escovando,escovar,V-GER,-,30,ADVL,(ICL(VP*),escovar,*,*,(V*),,,,
31246,34,1488,2606,os,o,ART,M|P,35,>N,(NP*,-,*,*,(A1*,,,,
31247,35,1488,2606,dentes,dente,N,M|P,33,ACC,*),-,*,*,*),,,,
31248,36,1488,2606,alegre,alegre,ADJ,F|S,33,OC,(ADJP*),-,*,*,(AM-MNR*),,,,
31249,37,1488,2606,diante_de,diante_de,PRP,-,33,ADVL,(PP*,-,*,*,(AM-LOC*,,,,
31250,38,1488,2606,o,o,ART,M|S,39,>N,(NP*,-,*,*,*,,,,
31251,39,1488,2606,espelho,espelho,N,M|S,37,P<,*))))))),-,*,*,*),,,,
31252,40,1488,2606,.,-,PU,-,3,PU,*),-,*,*,*,,,,
31253,1,1489,2606,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,*,,,,,
31254,2,1489,2606,humor,humor,N,M|S,5,SUBJ,*,-,*,*,,,,,
31255,3,1489,2606,de,de,PRP,-,2,N<,(PP*,-,*,*,,,,,
31256,4,1489,2606,Altman,Altman,PROP,M|S,3,P<,(NP*))),-,*,*,,,,,
31257,5,1489,2606,vai,ir,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,*,,,,,
31258,6,1489,2606,em,em,PRP,-,5,PIV,(PP*,-,*,*,,,,,
31259,7,1489,2606,a,o,ART,F|S,8,>N,(NP*,-,*,*,,,,,
31260,8,1489,2606,direção,direção,N,F|S,6,P<,*,-,*,*,,,,,
31261,9,1489,2606,de,de,PRP,-,8,N<,(PP*,-,*,*,,,,,
31262,10,1489,2606,as,o,ART,F|P,11,>N,(NP*,-,*,*,,,,,
31263,11,1489,2606,convenções,convenção,N,F|P,9,P<,*,-,*,*,,,,,
31264,12,1489,2606,de,de,PRP,-,11,N<,(PP*,-,*,*,,,,,
31265,13,1489,2606,uma,um,ART,F|S,14,>N,(NP*,-,*,*,,,,,
31266,14,1489,2606,sociedade,sociedade,N,F|S,12,P<,*,-,*,*,,,,,
31267,15,1489,2606,que,que,PRON-INDP,F|S,14,N<,(FCL(NP*),-,*,(A0*),,,,,
31268,16,1489,2606,",",-,PU,-,15,PU,*,-,*,*,,,,,
31269,17,1489,2606,tendo,ter,V-GER,-,15,ADVL,(ICL(VP*,-,*,*,,,,,
31270,18,1489,2606,que,que,CONJ-S,-,17,PRT-AUX,*,-,*,*,,,,,
31271,19,1489,2607,aceitar,aceitar,V-FIN,FUT|3S|SUBJ,17,MV,*),aceitar,(V*),*,,,,,
31272,20,1489,2607,tudo,tudo,PRON-INDP,M|S,19,ACC,(NP*),-,(A1*),*,,,,,
31273,21,1489,2607,sob,sob,PRP,-,19,ADVL,(PP*,-,(AM-MNR*,*,,,,,
31274,22,1489,2607,as,o,ART,F|P,23,>N,(NP*,-,*,*,,,,,
31275,23,1489,2607,aparências,aparência,N,F|P,21,P<,*))),-,*),*,,,,,
31276,24,1489,2607,",",-,PU,-,15,PU,*))))))),-,*,*,,,,,
31277,25,1489,2607,acaba,acabar,V-FIN,PR|3S|IND,5,P,(VP*,-,*,*,,,,,
31278,26,1489,2608,perpetuando,perpetuar,V-GER,-,25,MV,*),perpetuar,*,(V*),,,,,
31279,27,1489,2608,uma,um,ART,F|S,29,>N,(NP*,-,*,(A1*,,,,,
31280,28,1489,2608,vasta,vasto,ADJ,F|S,29,>N,*,-,*,*,,,,,
31281,29,1489,2608,rede,rede,N,F|S,5,ACC,*,-,*,*,,,,,
31282,30,1489,2608,de,de,PRP,-,29,N<,(PP*,-,*,*,,,,,
31283,31,1489,2608,hipocrisia,hipocrisia,N,F|S,30,P<,(NP*))),-,*,*),,,,,
31284,32,1489,2608,.,-,PU,-,5,PU,*),-,*,*,,,,,
31285,1,1490,2608,«,-,PU,-,2,PU,(FCL*,-,*,,,,,,
31286,2,1490,2609,Pertencemos,pertencer,V-FIN,PR|1P|IND,0,STA,(VP*),pertencer,(V*),,,,,,
31287,3,1490,2609,a,a,PRP,-,2,PIV,(PP*,-,(A1*,,,,,,
31288,4,1490,2609,um,um,ART,M|S,5,>N,(NP*,-,*,,,,,,
31289,5,1490,2609,grupo,grupo,N,M|S,3,P<,*,-,*,,,,,,
31290,6,1490,2609,de,de,PRP,-,5,N<,(PP*,-,*,,,,,,
31291,7,1490,2609,caridade,caridade,N,F|S,6,P<,(NP*)))),-,*),,,,,,
31292,8,1490,2609,.,-,PU,-,2,PU,*),-,*,,,,,,
31293,1,1491,2610,Fazemos,fazer,V-FIN,PR|1P|IND,0,STA,(FCL(VP*),fazer,(V*),,,,,,
31294,2,1491,2610,um,um,ART,M|S,3,>N,(NP*,-,(A1*,,,,,,
31295,3,1491,2610,número,número,N,M|S,1,ACC,*,-,*,,,,,,
31296,4,1491,2610,de,de,PRP,-,3,N<,(PP*,-,*,,,,,,
31297,5,1491,2610,dança,dança,N,F|S,4,P<,(NP*))),-,*),,,,,,
31298,6,1491,2610,.,-,PU,-,1,PU,*),-,*,,,,,,
31299,1,1492,2611,Dançamos,dançar,V-FIN,PR|1P|IND,8,ACC,(FCL(FCL(VP*),dançar,(V*),,,,,,
31300,2,1492,2611,em,em,PRP,-,1,ADVL,(PP*,-,(AM-LOC*,,,,,,
31301,3,1492,2611,hospitais,hospital,N,M|P,2,P<,(CU(NP*),-,*,,,,,,
31302,4,1492,2611,e,e,CONJ-C,-,3,CO,*,-,*,,,,,,
31303,5,1492,2611,manicômios,manicômio,N,M|P,3,CJT,(NP*)))),-,*),,,,,,
31304,6,1492,2611,»,-,PU,-,8,PU,*,-,*,,,,,,
31305,7,1492,2611,",",-,PU,-,8,PU,*,-,*,,,,,,
31306,8,1492,2611,diz,dizer,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,,,,,,
31307,9,1492,2611,uma,uma,NUM,F|S,8,SUBJ,(ADJP*,-,*,,,,,,
31308,10,1492,2611,de,de,PRP,-,9,N<,(PP*,-,*,,,,,,
31309,11,1492,2611,as,o,ART,F|P,12,>N,(NP*,-,*,,,,,,
31310,12,1492,2611,tias,tia,N,F|P,10,P<,*,-,*,,,,,,
31311,13,1492,2611,de,de,PRP,-,12,N<,(PP*,-,*,,,,,,
31312,14,1492,2611,o,o,ART,M|S,15,>N,(NP*,-,*,,,,,,
31313,15,1492,2611,noivo,noivo,N,M|S,13,P<,*,-,*,,,,,,
31314,16,1492,2611,",",-,PU,-,15,PU,*,-,*,,,,,,
31315,17,1492,2611,uma,um,ART,F|S,18,>N,(NP*,-,*,,,,,,
31316,18,1492,2611,senhora,senhora,N,F|S,15,N<PRED,*,-,*,,,,,,
31317,19,1492,2611,",",-,PU,-,18,PU,*,-,*,,,,,,
31318,20,1492,2611,para,para,PRP,-,18,N<PRED,(PP*,-,*,,,,,,
31319,21,1492,2611,as,o,ART,F|P,22,>N,(NP*,-,*,,,,,,
31320,22,1492,2611,colegas,colega,N,F|P,20,P<,*,-,*,,,,,,
31321,23,1492,2611,«,-,PU,-,22,PU,*,-,*,,,,,,
31322,24,1492,2611,peruas,perua,N,F|P,22,N<,(NP*),-,*,,,,,,
31323,25,1492,2611,»,-,PU,-,22,PU,*)))))))),-,*,,,,,,
31324,26,1492,2611,.,-,PU,-,8,PU,*),-,*,,,,,,
31325,1,1493,2612,Há,haver,V-FIN,PR|3S|IND,0,STA,(FCL(VP*),haver,(V*),,,,,,
31326,2,1493,2612,uma,um,ART,F|S,4,>N,(NP*,-,(A1*,,,,,,
31327,3,1493,2612,boa,bom,ADJ,F|S,4,>N,*,-,*,,,,,,
31328,4,1493,2612,dose,dose,N,F|S,1,ACC,*,-,*,,,,,,
31329,5,1493,2612,de,de,PRP,-,4,N<ARG,(PP*,-,*,,,,,,
31330,6,1493,2612,realismo,realismo,N,M|S,5,P<,(NP*))),-,*),,,,,,
31331,7,1493,2612,também,também,ADV,-,1,ADVL,(ADVP*),-,(AM-DIS*),,,,,,
31332,8,1493,2612,.,-,PU,-,1,PU,*),-,*,,,,,,
31333,1,1494,2612,Os,o,ART,M|P,2,>N,(FCL(NP*,-,(A1*,*,,,,,
31334,2,1494,2612,personagens,personagem,N,M|P,7,SUBJ,*,-,*,*,,,,,
31335,3,1494,2612,de,de,PRP,-,2,N<,(PP*,-,*,*,,,,,
31336,4,1494,2612,«,-,PU,-,3,PU,*,-,*,*,,,,,
31337,5,1494,2612,Cerimônia_de_Casamento,Cerimônia_de_Casamento,PROP,M|S,3,P<,(NP*),-,*,*,,,,,
31338,6,1494,2612,»,-,PU,-,3,PU,*)),-,*),*,,,,,
31339,7,1494,2613,parecem,parecer,V-FIN,PR|3P|IND,0,STA,(VP*),parecer,(V*),*,,,,,
31340,8,1494,2613,saídos,sair,V-PCP,M|P,7,SC,(ICL(VP*),-,(A1*,*,,,,,
31341,9,1494,2613,de,de,PRP,-,8,PIV,(PP*,-,*,*,,,,,
31342,10,1494,2613,as,o,ART,F|P,11,>N,(NP*,-,*,*,,,,,
31343,11,1494,2613,páginas,página,N,F|P,9,P<,*,-,*,*,,,,,
31344,12,1494,2613,de,de,PRP,-,11,N<,(PP*,-,*,*,,,,,
31345,13,1494,2613,«,-,PU,-,12,PU,*,-,*,*,,,,,
31346,14,1494,2613,recém-casados,recém-casar,V-PCP,M|P,12,P<,*,-,*,*,,,,,
31347,15,1494,2613,»,-,PU,-,12,PU,*),-,*,*,,,,,
31348,16,1494,2613,de,de,PRP,-,11,N<,(PP*,-,*,*,,,,,
31349,17,1494,2613,o,o,ART,M|S,19,>N,(NP*,-,*,*,,,,,
31350,18,1494,2613,«,-,PU,-,19,PU,*,-,*,*,,,,,
31351,19,1494,2613,The_New_York_Times,The_New_York_Times,PROP,M|S,16,P<,*,-,*,*,,,,,
31352,20,1494,2613,»,-,PU,-,19,PU,*)),-,*,*,,,,,
31353,21,1494,2613,",",-,PU,-,11,PU,*,-,*,*,,,,,
31354,22,1494,2613,uma,um,PRON-DET,F|S,11,N<PRED,(NP*,-,*,*,,,,,
31355,23,1494,2613,de,de,PRP,-,22,N<,(PP*,-,*,*,,,,,
31356,24,1494,2613,as,o,ART,F|P,25,>N,(NP*,-,*,*,,,,,
31357,25,1494,2613,seções,seção,N,F|P,23,P<,*,-,*,*,,,,,
31358,26,1494,2613,mais,mais,ADV,-,27,>A,(ADJP*,-,*,*,,,,,
31359,27,1494,2613,provincianas,provinciano,ADJ,F|P,25,N<,*),-,*,*,,,,,
31360,28,1494,2613,de,de,PRP,-,25,N<,(CU(PP*,-,*,*,,,,,
31361,29,1494,2613,a,o,ART,F|S,30,>N,(NP*,-,*,*,,,,,
31362,30,1494,2613,imprensa,imprensa,N,F|S,28,P<,*,-,*,*,,,,,
31363,31,1494,2613,mundial,mundial,ADJ,F|S,30,N<,(ADJP*))),-,*,*,,,,,
31364,32,1494,2613,e,e,CONJ-C,-,28,CO,*,-,*,*,,,,,
31365,33,1494,2613,de,de,PRP,-,28,CJT,(PP*,-,*,*,,,,,
31366,34,1494,2613,maior,grande,ADJ,F|S,35,>N,(NP*,-,*,*,,,,,
31367,35,1494,2613,leitura,leitura,N,F|S,33,P<,*))),-,*,*,,,,,
31368,36,1494,2613,em,em,PRP,-,25,N<,(PP*,-,*,*,,,,,
31369,37,1494,2613,um,um,ART,M|S,38,>N,(NP*,-,*,*,,,,,
31370,38,1494,2613,jornal,jornal,N,M|S,36,P<,*,-,*,*,,,,,
31371,39,1494,2613,que,que,PRON-INDP,M|S,40,SUBJ,(FCL(NP*),-,*,(A0*),,,,,
31372,40,1494,2614,vende,vender,V-FIN,PR|3S|IND,38,N<,(VP*),vender,*,(V*),,,,,
31373,41,1494,2614,a,o,ART,F|S,42,>N,(NP*,-,*,(A1*,,,,,
31374,42,1494,2614,imagem,imagem,N,F|S,40,ACC,*,-,*,*,,,,,
31375,43,1494,2614,de,de,PRP,-,42,N<,(PP*,-,*,*,,,,,
31376,44,1494,2614,um,um,NUM,M|S,43,P<,(ADJP*,-,*,*,,,,,
31377,45,1494,2614,de,de,PRP,-,44,N<,(PP*,-,*,*,,,,,
31378,46,1494,2614,os,o,PRON-DET,M|P,45,P<,(NP*,-,*,*,,,,,
31379,47,1494,2614,mais,mais,ADV,-,48,>A,(ADJP*,-,*,*,,,,,
31380,48,1494,2614,cosmopolitas,cosmopolita,ADJ,M|P,46,N<,*,-,*,*,,,,,
31381,49,1494,2614,de,de,PRP,-,48,KOMP<,(PP*,-,*,*,,,,,
31382,50,1494,2614,o,o,ART,M|S,51,>N,(NP*,-,*,*,,,,,
31383,51,1494,2614,mundo,mundo,N,M|S,49,P<,*))))))))))))))))),-,*),*),,,,,
31384,52,1494,2614,.,-,PU,-,7,PU,*),-,*,*,,,,,
31385,1,1495,2614,Agricultor,agricultor,N,M|S,2,SUBJ,(FCL(NP*),-,(A0*),,,,,,
31386,2,1495,2615,acerta,acertar,V-FIN,PR|3S|IND,0,STA,(VP*),acertar,(V*),,,,,,
31387,3,1495,2615,dívida,dívida,N,F|S,2,ACC,(NP*)),-,(A1*),,,,,,
31388,1,1496,2615,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A0*,*,,,,,
31389,2,1496,2615,diretor,diretor,N,M|S,12,SUBJ,*,-,*,*,,,,,
31390,3,1496,2615,de,de,PRP,-,2,N<,(PP*,-,*,*,,,,,
31391,4,1496,2615,crédito,crédito,N,M|S,3,P<,(NP*,-,*,*,,,,,
31392,5,1496,2615,agrícola,agrícola,ADJ,M|S,4,N<,(ADJP*))),-,*,*,,,,,
31393,6,1496,2615,de,de,PRP,-,2,N<,(PP*,-,*,*,,,,,
31394,7,1496,2615,o,o,ART,M|S,8,>N,(NP*,-,*,*,,,,,
31395,8,1496,2615,Banco_do_Brasil,Banco_do_Brasil,PROP,M|S,6,P<,*)),-,*,*,,,,,
31396,9,1496,2615,",",-,PU,-,2,PU,*,-,*,*,,,,,
31397,10,1496,2615,Said_Miguel,Said_Miguel,PROP,M|S,2,APP,(NP*),-,*,*,,,,,
31398,11,1496,2615,",",-,PU,-,2,PU,*),-,*),*,,,,,
31399,12,1496,2616,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),dizer,(V*),*,,,,,
31400,13,1496,2616,ontem,ontem,ADV,-,12,ADVL,(ADVP*),-,(AM-TMP*),*,,,,,
31401,14,1496,2616,em,em,PRP,-,12,ADVL,(PP*,-,(AM-LOC*,*,,,,,
31402,15,1496,2616,a,o,ART,F|S,16,>N,(NP*,-,*,*,,,,,
31403,16,1496,2616,Comissão_de_Agricultura,Comissão_de_Agricultura,PROP,F|S,14,P<,*,-,*,*,,,,,
31404,17,1496,2616,de,de,PRP,-,16,N<,(PP*,-,*,*,,,,,
31405,18,1496,2616,a,o,ART,F|S,19,>N,(NP*,-,*,*,,,,,
31406,19,1496,2616,Câmara_dos_Deputados,Câmara_dos_Deputados,PROP,F|S,17,P<,*)))),-,*),*,,,,,
31407,20,1496,2616,que,que,CONJ-S,-,24,SUB,(FCL*,-,(A1*,*,,,,,
31408,21,1496,2616,os,o,ART,M|P,22,>N,(NP*,-,*,(A0*,,,,,
31409,22,1496,2616,agricultores,agricultor,N,M|P,24,SUBJ,*),-,*,*),,,,,
31410,23,1496,2616,já,já,ADV,-,24,ADVL,(ADVP*),-,*,(AM-ADV*),,,,,
31411,24,1496,2617,renegociaram,renegociar,V-FIN,MQP|3P|IND,12,ACC,(VP*),renegociar,*,(V*),,,,,
31412,25,1496,2617,R$,R$,N,M|P,24,ACC,(NP*,-,*,(A1*,,,,,
31413,26,1496,2617,"1,7","1,7",NUM,M|P,27,>N,(NP*,-,*,*,,,,,
31414,27,1496,2617,bilhão,bilhão,N,M|S,25,N<,*),-,*,*,,,,,
31415,28,1496,2617,de,de,PRP,-,25,N<,(PP*,-,*,*,,,,,
31416,29,1496,2617,as,o,ART,F|P,30,>N,(NP*,-,*,*,,,,,
31417,30,1496,2617,dívidas,dívida,N,F|P,28,P<,*,-,*,*,,,,,
31418,31,1496,2617,em,em,PRP,-,30,N<,(PP*,-,*,*,,,,,
31419,32,1496,2617,atraso,atraso,N,M|S,31,P<,(NP*)))))),-,*),*),,,,,
31420,33,1496,2617,.,-,PU,-,12,PU,*),-,*,*,,,,,
31421,1,1497,2618,Faltam,faltar,V-FIN,PR|3P|IND,0,STA,(FCL(VP*),faltar,(V*),,,,,,
31422,2,1497,2618,serem,ser,V-INF,3P,1,SC,(ICL(VP*,-,(A2*,,,,,,
31423,3,1497,2618,renegociados,renegociar,V-PCP,M|P,2,MV,*)),-,*),,,,,,
31424,4,1497,2618,mais,mais,PRON-DET,M|P,5,>N,(NP*,-,(C-A2*,,,,,,
31425,5,1497,2618,R$,R$,N,M|P,1,SUBJ,*,-,*,,,,,,
31426,6,1497,2618,700,700,NUM,M|P,7,>N,(NP*,-,*,,,,,,
31427,7,1497,2618,milhões,milhão,N,M|P,5,N<,*)),-,*),,,,,,
31428,8,1497,2618,.,-,PU,-,1,PU,*),-,*,,,,,,
31429,1,1498,2618,Os,o,ART,M|P,2,>N,(FCL(NP*,-,(A0*,,,,,,
31430,2,1498,2618,acordos,acordo,N,M|P,5,SUBJ,*,-,*,,,,,,
31431,3,1498,2618,já,já,ADV,-,4,ADVL,(ICL(ADVP*),-,*,,,,,,
31432,4,1498,2618,feitos,fazer,V-PCP,M|P,2,N<,(VP*))),-,*),,,,,,
31433,5,1498,2619,abrangem,abranger,V-FIN,PR|3P|IND,0,STA,(VP*),abranger,(V*),,,,,,
31434,6,1498,2619,33,33,NUM,M|P,7,>N,(NP(NP*,-,(A1*,,,,,,
31435,7,1498,2619,mil,mil,N,M|P,8,>N,*),-,*,,,,,,
31436,8,1498,2619,agricultores,agricultor,N,M|P,5,ACC,*),-,*),,,,,,
31437,9,1498,2619,.,-,PU,-,5,PU,*),-,*,,,,,,
31438,1,1499,2619,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A1*,,,,,,
31439,2,1499,2619,financiamento,financiamento,N,M|S,4,SUBJ,*,-,*,,,,,,
31440,3,1499,2619,público,público,ADJ,M|S,2,N<,(ADJP*)),-,*),,,,,,
31441,4,1499,2619,seria,ser,V-FIN,COND|3S,0,STA,(VP*,-,*,,,,,,
31442,5,1499,2620,baseado,basear,V-PCP,M|S,4,MV,*),basear,(V*),,,,,,
31443,6,1499,2620,em,em,PRP,-,5,PIV,(CU(PP*,-,(A2*,,,,,,
31444,7,1499,2620,fundos,fundo,N,M|P,6,P<,(NP*,-,*,,,,,,
31445,8,1499,2620,sociais,social,ADJ,M|P,7,N<,(ADJP*),-,*,,,,,,
31446,9,1499,2620,(,-,PU,-,7,PU,*,-,*,,,,,,
31447,10,1499,2620,FGTS,FGTS,PROP,M|P,7,N<PRED,(NP*),-,*,,,,,,
31448,11,1499,2620,",",-,PU,-,7,PU,*,-,*,,,,,,
31449,12,1499,2620,FAT,FAT,PROP,M|S,7,N<PRED,(NP*),-,*,,,,,,
31450,13,1499,2620,),-,PU,-,7,PU,*)),-,*,,,,,,
31451,14,1499,2620,",",-,PU,-,6,PU,*,-,*,,,,,,
31452,15,1499,2620,em,em,PRP,-,6,CJT,(PP*,-,*,,,,,,
31453,16,1499,2620,a,o,ART,F|S,17,>N,(NP*,-,*,,,,,,
31454,17,1499,2620,atração,atração,N,F|S,15,P<,*,-,*,,,,,,
31455,18,1499,2620,de,de,PRP,-,17,N<,(PP*,-,*,,,,,,
31456,19,1499,2620,recursos,recurso,N,M|P,18,P<,(NP*,-,*,,,,,,
31457,20,1499,2620,de,de,PRP,-,19,N<,(PP*,-,*,,,,,,
31458,21,1499,2620,pensão,pensão,N,F|S,20,P<,(NP*)))))),-,*,,,,,,
31459,22,1499,2620,e,e,CONJ-C,-,6,CO,*,-,*,,,,,,
31460,23,1499,2620,em,em,PRP,-,6,CJT,(PP*,-,*,,,,,,
31461,24,1499,2620,as,o,ART,F|P,25,>N,(NP*,-,*,,,,,,
31462,25,1499,2620,parcerias,parceria,N,F|P,23,P<,*,-,*,,,,,,
31463,26,1499,2620,com,com,PRP,-,25,N<,(PP*,-,*,,,,,,
31464,27,1499,2620,a,o,ART,F|S,28,>N,(NP*,-,*,,,,,,
31465,28,1499,2620,iniciativa,iniciativa,N,F|S,26,P<,*,-,*,,,,,,
