,SHALLOW_CHUNKS
84767,B-NP
84768,I-NP
84769,B-PP
84770,I-PP
84771,I-PP
84772,O
84773,O
84774,B-VP
84775,O
84776,O
84777,O
84778,B-NP
84779,I-NP
84780,B-VP
84781,B-ADJP
84782,O
84783,O
84784,B-NP
84785,B-VP
84786,B-NP
84787,I-NP
84788,B-NP
84789,O
84790,B-NP
84791,B-ADVP
84792,B-NP
84793,B-VP
84794,O
84795,B-NP
84796,B-VP
84797,B-NP
84798,I-NP
84799,B-NP
84800,B-VP
84801,B-PP
84802,I-PP
84803,I-PP
84804,I-PP
84805,I-PP
84806,I-PP
84807,I-PP
84808,I-PP
84809,I-PP
84810,I-PP
84811,I-PP
84812,I-PP
84813,O
84814,B-NP
84815,I-NP
84816,I-NP
84817,I-NP
84818,I-NP
84819,I-NP
84820,I-NP
84821,B-VP
84822,B-NP
84823,I-NP
84824,I-NP
84825,B-PP
84826,I-PP
84827,I-PP
84828,I-PP
84829,I-PP
84830,I-PP
84831,I-PP
84832,O
84833,B-NP
84834,B-VP
84835,B-VP
84836,B-PP
84837,I-PP
84838,I-PP
84839,I-PP
84840,I-PP
84841,I-PP
84842,I-PP
84843,O
84844,B-NP
84845,B-VP
84846,B-VP
84847,B-PP
84848,I-PP
84849,I-PP
84850,I-PP
84851,I-PP
84852,I-PP
84853,I-PP
84854,O
84855,O
84856,B-PP
84857,I-PP
84858,I-PP
84859,I-PP
84860,I-PP
84861,O
84862,O
84863,B-VP
84864,B-PP
84865,I-PP
84866,O
84867,B-VP
84868,B-NP
84869,I-NP
84870,B-PP
84871,I-PP
84872,I-PP
84873,O
84874,O
84875,B-PP
84876,I-PP
84877,I-PP
84878,I-PP
84879,I-PP
84880,O
84881,O
84882,B-VP
84883,B-PP
84884,I-PP
84885,O
84886,B-VP
84887,B-NP
84888,I-NP
84889,B-PP
84890,I-PP
84891,I-PP
84892,O
84893,B-PP
84894,I-PP
84895,B-NP
84896,B-ADVP
84897,B-VP
84898,B-ADJP
84899,O
84900,B-PP
84901,I-PP
84902,I-PP
84903,O
84904,B-NP
84905,I-NP
84906,I-NP
84907,I-NP
84908,I-NP
84909,I-NP
84910,I-NP
84911,B-VP
84912,B-NP
84913,B-PP
84914,I-PP
84915,I-PP
84916,I-PP
84917,O
84918,B-PP
84919,I-PP
84920,I-PP
84921,O
84922,B-NP
84923,I-NP
84924,I-NP
84925,B-PP
84926,I-PP
84927,B-NP
84928,I-NP
84929,I-NP
84930,O
84931,B-NP
84932,I-NP
84933,I-NP
84934,B-VP
84935,B-PP
84936,I-PP
84937,I-PP
84938,O
84939,B-NP
84940,B-VP
84941,O
84942,O
84943,B-NP
84944,O
84945,B-VP
84946,B-NP
84947,I-NP
84948,I-NP
84949,I-NP
84950,O
84951,B-NP
84952,B-VP
84953,B-NP
84954,B-PP
84955,I-PP
84956,I-PP
84957,B-VP
84958,B-PP
84959,I-PP
84960,B-PP
84961,I-PP
84962,B-NP
84963,B-VP
84964,B-PP
84965,I-PP
84966,I-PP
84967,I-PP
84968,B-NP
84969,I-NP
84970,I-NP
84971,I-NP
84972,B-PP
84973,I-PP
84974,I-PP
84975,I-PP
84976,I-PP
84977,B-NP
84978,O
84979,B-NP
84980,B-PP
84981,I-PP
84982,I-PP
84983,I-PP
84984,O
84985,B-NP
84986,I-NP
84987,B-VP
84988,B-NP
84989,B-VP
84990,B-NP
84991,I-NP
84992,B-PP
84993,I-PP
84994,I-PP
84995,I-PP
84996,I-PP
84997,O
84998,O
84999,B-ADVP
85000,O
85001,B-VP
85002,B-NP
85003,I-NP
85004,B-PP
85005,I-PP
85006,I-PP
85007,O
85008,B-NP
85009,I-NP
85010,B-VP
85011,B-NP
85012,B-VP
85013,B-NP
85014,I-NP
85015,B-PP
85016,I-PP
85017,I-PP
85018,I-PP
85019,I-PP
85020,O
85021,O
85022,B-ADVP
85023,O
85024,B-VP
85025,B-NP
85026,I-NP
85027,B-PP
85028,I-PP
85029,I-PP
85030,O
85031,B-ADVP
85032,B-PP
85033,B-VP
85034,B-ADVP
85035,O
85036,B-NP
85037,I-NP
85038,B-VP
85039,B-NP
85040,I-NP
85041,B-PP
85042,I-PP
85043,O
85044,B-NP
85045,I-NP
85046,B-PP
85047,I-PP
85048,I-PP
85049,I-PP
85050,I-PP
85051,O
85052,B-NP
85053,B-VP
85054,B-PP
85055,I-PP
85056,I-PP
85057,O
85058,B-ADVP
85059,B-PP
85060,B-VP
85061,B-ADVP
85062,O
85063,B-NP
85064,I-NP
85065,B-VP
85066,B-NP
85067,I-NP
85068,B-PP
85069,I-PP
85070,O
85071,B-NP
85072,I-NP
85073,B-PP
85074,I-PP
85075,I-PP
85076,I-PP
85077,I-PP
85078,O
85079,B-NP
85080,B-VP
85081,B-PP
85082,I-PP
85083,I-PP
85084,O
85085,B-ADVP
85086,B-PP
85087,B-VP
85088,B-ADVP
85089,O
85090,B-NP
85091,I-NP
85092,B-VP
85093,B-NP
85094,I-NP
85095,B-PP
85096,I-PP
85097,O
85098,B-NP
85099,I-NP
85100,B-PP
85101,I-PP
85102,I-PP
85103,I-PP
85104,I-PP
85105,O
85106,B-NP
85107,B-VP
85108,B-PP
85109,I-PP
85110,I-PP
85111,O
85112,O
85113,B-NP
85114,B-VP
85115,O
85116,B-VP
85117,B-PP
85118,B-NP
85119,B-VP
85120,B-NP
85121,O
85122,B-PP
85123,B-ADVP
85124,B-VP
85125,B-VP
85126,O
85127,B-VP
85128,B-NP
85129,I-NP
85130,O
85131,O
85132,B-VP
85133,B-NP
85134,O
85135,O
85136,B-NP
85137,B-VP
85138,O
85139,B-VP
85140,B-PP
85141,B-NP
85142,B-VP
85143,B-NP
85144,O
85145,B-PP
85146,B-ADVP
85147,B-VP
85148,B-VP
85149,O
85150,B-VP
85151,B-NP
85152,I-NP
85153,O
85154,O
85155,B-VP
85156,B-NP
85157,O
85158,O
85159,B-NP
85160,B-VP
85161,O
85162,B-VP
85163,B-PP
85164,B-NP
85165,B-VP
85166,B-NP
85167,O
85168,B-PP
85169,B-ADVP
85170,B-VP
85171,B-VP
85172,O
85173,B-VP
85174,B-NP
85175,I-NP
85176,O
85177,O
85178,B-VP
85179,B-NP
85180,O
85181,B-NP
85182,B-ADVP
85183,B-VP
85184,B-PP
85185,I-PP
85186,B-NP
85187,B-VP
85188,B-NP
85189,I-NP
85190,I-NP
85191,I-NP
85192,B-PP
85193,B-VP
85194,B-NP
85195,I-NP
85196,B-PP
85197,I-PP
85198,I-PP
85199,O
85200,B-NP
85201,B-VP
85202,B-ADJP
85203,B-PP
85204,I-PP
85205,I-PP
85206,I-PP
85207,I-PP
85208,O
85209,B-NP
85210,B-NP
85211,B-VP
85212,B-NP
85213,O
85214,B-VP
85215,B-NP
85216,I-NP
85217,O
85218,B-NP
85219,B-NP
85220,B-VP
85221,B-NP
85222,O
85223,B-VP
85224,B-NP
85225,I-NP
85226,O
85227,B-PP
85228,I-PP
85229,O
85230,O
85231,B-ADVP
85232,B-VP
85233,I-VP
85234,B-NP
85235,I-NP
85236,I-NP
85237,B-NP
85238,B-VP
85239,B-PP
85240,I-PP
85241,I-PP
85242,I-PP
85243,I-PP
85244,I-PP
85245,I-PP
85246,B-NP
85247,O
85248,B-NP
85249,B-NP
85250,I-NP
85251,B-PP
85252,I-PP
85253,I-PP
85254,I-PP
85255,O
85256,B-PP
85257,I-PP
85258,B-VP
85259,B-NP
85260,I-NP
85261,B-PP
85262,I-PP
85263,O
85264,B-PP
85265,I-PP
85266,O
85267,O
85268,B-ADVP
85269,B-VP
85270,I-VP
85271,B-NP
85272,I-NP
85273,I-NP
85274,B-NP
85275,B-VP
85276,B-PP
85277,I-PP
85278,I-PP
85279,I-PP
85280,I-PP
85281,I-PP
85282,I-PP
85283,B-NP
85284,O
85285,B-NP
85286,B-NP
85287,I-NP
85288,B-PP
85289,I-PP
85290,I-PP
85291,I-PP
85292,O
85293,B-PP
85294,I-PP
85295,B-VP
85296,B-NP
85297,I-NP
85298,B-PP
85299,I-PP
85300,O
85301,B-PP
85302,I-PP
85303,O
85304,O
85305,B-ADVP
85306,B-VP
85307,I-VP
85308,B-NP
85309,I-NP
85310,I-NP
85311,B-NP
85312,B-VP
85313,B-PP
85314,I-PP
85315,I-PP
85316,I-PP
85317,I-PP
85318,I-PP
85319,I-PP
85320,B-NP
85321,O
85322,B-NP
85323,B-NP
85324,I-NP
85325,B-PP
85326,I-PP
85327,I-PP
85328,I-PP
85329,O
85330,B-PP
85331,I-PP
85332,B-VP
85333,B-NP
85334,I-NP
85335,B-PP
85336,I-PP
85337,O
85338,O
85339,B-ADVP
85340,I-ADVP
85341,B-VP
85342,B-PP
85343,B-VP
85344,B-ADJP
85345,O
85346,B-NP
85347,I-NP
85348,B-VP
85349,B-ADJP
85350,O
85351,B-NP
85352,I-NP
85353,B-VP
85354,B-NP
85355,O
85356,O
85357,B-VP
85358,B-NP
85359,O
85360,B-PP
85361,I-PP
85362,O
85363,B-NP
85364,I-NP
85365,I-NP
85366,B-VP
85367,B-ADJP
85368,B-PP
85369,I-PP
85370,I-PP
85371,O
85372,B-ADVP
85373,B-NP
85374,I-NP
85375,B-NP
85376,B-VP
85377,B-PP
85378,I-PP
85379,I-PP
85380,I-PP
85381,I-PP
85382,B-VP
85383,I-VP
85384,I-VP
85385,B-ADVP
85386,O
85387,O
85388,B-PP
85389,I-PP
85390,O
85391,B-NP
85392,I-NP
85393,I-NP
85394,B-VP
85395,B-ADJP
85396,B-PP
85397,I-PP
85398,I-PP
85399,O
85400,B-ADVP
85401,B-NP
85402,I-NP
85403,B-NP
85404,B-VP
85405,B-PP
85406,I-PP
85407,I-PP
85408,I-PP
85409,I-PP
85410,B-VP
85411,I-VP
85412,I-VP
85413,B-ADVP
85414,O
85415,O
85416,B-NP
85417,B-ADVP
85418,B-VP
85419,I-VP
85420,I-VP
85421,O
85422,B-NP
85423,B-NP
85424,O
85425,B-NP
85426,B-PP
85427,I-PP
85428,B-ADVP
85429,B-VP
85430,I-VP
85431,I-VP
85432,B-PP
85433,I-PP
85434,I-PP
85435,I-PP
85436,I-PP
85437,I-PP
85438,I-PP
85439,I-PP
85440,I-PP
85441,O
85442,B-NP
85443,B-ADVP
85444,B-VP
85445,I-VP
85446,I-VP
85447,O
85448,B-NP
85449,B-NP
85450,O
85451,B-NP
85452,B-PP
85453,I-PP
85454,B-ADVP
85455,B-VP
85456,I-VP
85457,I-VP
85458,B-PP
85459,I-PP
85460,I-PP
85461,I-PP
85462,I-PP
85463,I-PP
85464,I-PP
85465,I-PP
85466,I-PP
85467,O
85468,B-NP
85469,I-NP
85470,B-ADVP
85471,I-ADVP
85472,B-VP
85473,B-NP
85474,I-NP
85475,I-NP
85476,B-PP
85477,I-PP
85478,I-PP
85479,I-PP
85480,I-PP
85481,I-PP
85482,I-PP
85483,B-VP
85484,I-VP
85485,B-NP
85486,B-PP
85487,I-PP
85488,I-PP
85489,B-PP
85490,I-PP
85491,I-PP
85492,I-PP
85493,I-PP
85494,B-PP
85495,I-PP
85496,I-PP
85497,I-PP
85498,O
85499,B-NP
85500,I-NP
85501,B-ADVP
85502,I-ADVP
85503,B-VP
85504,B-NP
85505,I-NP
85506,I-NP
85507,B-PP
85508,I-PP
85509,I-PP
85510,I-PP
85511,I-PP
85512,I-PP
85513,I-PP
85514,B-VP
85515,I-VP
85516,B-NP
85517,B-PP
85518,I-PP
85519,I-PP
85520,B-PP
85521,I-PP
85522,I-PP
85523,I-PP
85524,I-PP
85525,B-PP
85526,I-PP
85527,I-PP
85528,I-PP
85529,O
85530,B-NP
85531,I-NP
85532,B-ADVP
85533,B-VP
85534,I-VP
85535,B-NP
85536,I-NP
85537,O
85538,O
85539,B-NP
85540,I-NP
85541,B-VP
85542,B-NP
85543,B-PP
85544,I-PP
85545,I-PP
85546,I-PP
85547,B-NP
85548,I-NP
85549,I-NP
85550,B-PP
85551,I-PP
85552,O
85553,B-NP
85554,I-NP
85555,B-VP
85556,B-ADJP
85557,B-PP
85558,I-PP
85559,I-PP
85560,I-PP
85561,O
85562,O
85563,B-NP
85564,I-NP
85565,B-VP
85566,B-NP
85567,B-PP
85568,I-PP
85569,I-PP
85570,I-PP
85571,B-NP
85572,I-NP
85573,I-NP
85574,B-PP
85575,I-PP
85576,O
85577,B-NP
85578,I-NP
85579,B-VP
85580,B-ADJP
85581,B-PP
85582,I-PP
85583,I-PP
85584,I-PP
85585,O
85586,O
85587,O
85588,B-NP
85589,B-VP
85590,B-NP
85591,B-PP
85592,I-PP
85593,B-NP
85594,B-NP
85595,B-VP
85596,B-PP
85597,I-PP
85598,O
85599,B-PP
85600,I-PP
85601,O
85602,O
85603,B-ADJP
85604,O
85605,O
85606,O
85607,O
85608,B-NP
85609,B-VP
85610,B-NP
85611,B-PP
85612,I-PP
85613,B-NP
85614,B-NP
85615,B-VP
85616,B-PP
85617,I-PP
85618,O
85619,B-PP
85620,I-PP
85621,O
85622,O
85623,B-ADJP
85624,O
85625,O
85626,B-NP
85627,I-NP
85628,O
85629,B-NP
85630,I-NP
85631,B-PP
85632,I-PP
85633,I-PP
85634,I-PP
85635,I-PP
85636,B-NP
85637,B-VP
85638,O
85639,B-PP
85640,I-PP
85641,O
85642,B-NP
85643,O
85644,B-NP
85645,I-NP
85646,B-PP
85647,I-PP
85648,I-PP
85649,O
85650,B-NP
85651,I-NP
85652,B-VP
85653,B-NP
85654,I-NP
85655,B-PP
85656,I-PP
85657,B-NP
85658,B-PP
85659,I-PP
85660,B-PP
85661,I-PP
85662,I-PP
85663,I-PP
85664,I-PP
85665,I-PP
85666,I-PP
85667,B-NP
85668,B-NP
85669,B-PP
85670,I-PP
85671,I-PP
85672,I-PP
85673,I-PP
85674,I-PP
85675,O
85676,B-NP
85677,O
85678,B-NP
85679,B-PP
85680,I-PP
85681,B-PP
85682,I-PP
85683,I-PP
85684,O
85685,B-NP
85686,O
85687,O
85688,B-NP
85689,I-NP
85690,O
85691,O
85692,B-PP
85693,I-PP
85694,I-PP
85695,O
85696,B-NP
85697,I-NP
85698,B-VP
85699,B-NP
85700,O
85701,B-NP
85702,B-ADVP
85703,B-PP
85704,I-PP
85705,I-PP
85706,O
85707,O
85708,B-VP
85709,B-ADJP
85710,O
85711,B-NP
85712,I-NP
85713,B-VP
85714,I-VP
85715,O
85716,B-PP
85717,I-PP
85718,O
85719,B-NP
85720,B-ADVP
85721,B-VP
85722,B-VP
85723,B-PP
85724,B-VP
85725,B-NP
85726,I-NP
85727,I-NP
85728,O
85729,O
85730,B-PP
85731,I-PP
85732,O
85733,B-NP
85734,B-ADVP
85735,B-VP
85736,B-VP
85737,B-PP
85738,B-VP
85739,B-NP
85740,I-NP
85741,I-NP
85742,O
85743,O
85744,B-PP
85745,I-PP
85746,O
85747,B-VP
85748,B-NP
85749,B-PP
85750,I-PP
85751,I-PP
85752,B-NP
85753,I-NP
85754,I-NP
85755,B-VP
85756,B-NP
85757,I-NP
85758,B-PP
85759,I-PP
85760,O
85761,B-ADJP
85762,B-PP
85763,I-PP
85764,I-PP
85765,I-PP
85766,I-PP
85767,I-PP
85768,I-PP
85769,I-PP
85770,O
85771,O
85772,B-VP
85773,O
85774,B-ADVP
85775,B-VP
85776,I-VP
85777,B-NP
85778,B-NP
85779,B-VP
85780,O
85781,O
85782,B-VP
85783,B-PP
85784,I-PP
85785,O
85786,O
85787,B-VP
85788,O
85789,O
85790,B-VP
85791,O
85792,B-ADVP
85793,B-VP
85794,I-VP
85795,B-NP
85796,B-NP
85797,B-VP
85798,O
85799,O
85800,B-VP
85801,B-PP
85802,I-PP
85803,O
85804,O
85805,B-VP
85806,O
85807,O
85808,B-VP
85809,O
85810,B-ADVP
85811,B-VP
85812,I-VP
85813,B-NP
85814,B-NP
85815,B-VP
85816,O
85817,O
85818,B-VP
85819,B-PP
85820,I-PP
85821,O
85822,O
85823,B-VP
85824,O
85825,O
85826,B-VP
85827,O
85828,B-ADVP
85829,B-VP
85830,I-VP
85831,B-NP
85832,B-NP
85833,B-VP
85834,O
85835,O
85836,B-VP
85837,B-PP
85838,I-PP
85839,O
85840,O
85841,B-VP
85842,O
85843,B-NP
85844,O
85845,B-NP
85846,B-NP
85847,B-VP
85848,B-PP
85849,I-PP
85850,I-PP
85851,B-NP
85852,B-VP
85853,I-VP
85854,B-PP
85855,I-PP
85856,I-PP
85857,O
85858,B-PP
85859,I-PP
85860,I-PP
85861,O
85862,B-NP
85863,O
85864,B-NP
85865,B-NP
85866,B-VP
85867,B-PP
85868,I-PP
85869,I-PP
85870,B-NP
85871,B-VP
85872,I-VP
85873,B-PP
85874,I-PP
85875,I-PP
85876,O
85877,B-PP
85878,I-PP
85879,I-PP
85880,O
85881,B-PP
85882,I-PP
85883,I-PP
85884,I-PP
85885,O
85886,B-NP
85887,I-NP
85888,I-NP
85889,B-PP
85890,I-PP
85891,I-PP
85892,B-NP
85893,B-VP
85894,B-PP
85895,I-PP
85896,B-NP
85897,B-VP
85898,B-PP
85899,I-PP
85900,I-PP
85901,I-PP
85902,O
85903,B-PP
85904,I-PP
85905,I-PP
85906,I-PP
85907,O
85908,B-NP
85909,I-NP
85910,I-NP
85911,B-PP
85912,I-PP
85913,I-PP
85914,B-NP
85915,B-VP
85916,B-PP
85917,I-PP
85918,B-NP
85919,B-VP
85920,B-PP
85921,I-PP
85922,I-PP
85923,I-PP
85924,O
85925,B-NP
85926,I-NP
85927,B-VP
85928,O
85929,B-NP
85930,I-NP
85931,B-PP
85932,I-PP
85933,I-PP
85934,B-VP
85935,B-ADJP
85936,O
85937,O
85938,B-NP
85939,I-NP
85940,B-VP
85941,B-ADJP
85942,O
85943,B-VP
85944,I-VP
85945,B-NP
85946,O
85947,O
85948,B-NP
85949,I-NP
85950,B-VP
85951,B-VP
85952,B-NP
85953,I-NP
85954,I-NP
85955,B-PP
85956,I-PP
85957,I-PP
85958,B-PP
85959,I-PP
85960,I-PP
85961,I-PP
85962,I-PP
85963,I-PP
85964,O
85965,B-NP
85966,I-NP
85967,B-VP
85968,B-VP
85969,B-NP
85970,I-NP
85971,I-NP
85972,B-PP
85973,I-PP
85974,I-PP
85975,B-PP
85976,I-PP
85977,I-PP
85978,I-PP
85979,I-PP
85980,I-PP
85981,O
85982,B-NP
85983,B-VP
85984,B-NP
85985,B-PP
85986,I-PP
85987,I-PP
85988,I-PP
85989,B-NP
85990,B-VP
85991,O
85992,B-PP
85993,I-PP
85994,I-PP
85995,I-PP
85996,O
85997,O
85998,B-PP
85999,I-PP
86000,I-PP
86001,I-PP
86002,O
86003,B-NP
86004,B-VP
86005,B-NP
86006,I-NP
86007,B-VP
86008,B-NP
86009,B-PP
86010,I-PP
86011,I-PP
86012,B-NP
86013,I-NP
86014,B-VP
86015,B-ADVP
86016,B-NP
86017,I-NP
86018,I-NP
86019,B-PP
86020,I-PP
86021,I-PP
86022,I-PP
86023,I-PP
86024,B-NP
86025,B-VP
86026,B-NP
86027,B-PP
86028,I-PP
86029,I-PP
86030,O
86031,B-NP
86032,I-NP
86033,B-VP
86034,B-ADVP
86035,B-NP
86036,I-NP
86037,I-NP
86038,B-PP
86039,I-PP
86040,I-PP
86041,I-PP
86042,I-PP
86043,B-NP
86044,B-VP
86045,B-NP
86046,B-PP
86047,I-PP
86048,I-PP
86049,O
86050,B-VP
86051,B-NP
86052,I-NP
86053,I-NP
86054,I-NP
86055,B-PP
86056,I-PP
86057,B-VP
86058,B-PP
86059,I-PP
86060,I-PP
86061,B-PP
86062,I-PP
86063,I-PP
86064,I-PP
86065,I-PP
86066,I-PP
86067,B-NP
86068,I-NP
86069,B-PP
86070,I-PP
86071,I-PP
86072,I-PP
86073,B-VP
86074,B-NP
86075,B-NP
86076,B-VP
86077,B-NP
86078,I-NP
86079,I-NP
86080,I-NP
86081,O
86082,B-NP
86083,I-NP
86084,B-PP
86085,I-PP
86086,I-PP
86087,I-PP
86088,B-VP
86089,B-NP
86090,I-NP
86091,B-PP
86092,I-PP
86093,I-PP
86094,I-PP
86095,I-PP
86096,B-VP
86097,B-PP
86098,I-PP
86099,I-PP
86100,I-PP
86101,I-PP
86102,I-PP
86103,B-NP
86104,B-VP
86105,O
86106,B-PP
86107,I-PP
86108,I-PP
86109,I-PP
86110,O
86111,B-VP
86112,B-NP
86113,B-PP
86114,I-PP
86115,I-PP
86116,I-PP
86117,O
86118,B-NP
86119,I-NP
86120,B-PP
86121,I-PP
86122,I-PP
86123,I-PP
86124,B-VP
86125,B-NP
86126,I-NP
86127,B-PP
86128,I-PP
86129,I-PP
86130,I-PP
86131,I-PP
86132,B-VP
86133,B-PP
86134,I-PP
86135,I-PP
86136,I-PP
86137,I-PP
86138,I-PP
86139,B-NP
86140,B-VP
86141,O
86142,B-PP
86143,I-PP
86144,I-PP
86145,I-PP
86146,O
86147,B-VP
86148,B-NP
86149,B-PP
86150,I-PP
86151,I-PP
86152,I-PP
86153,O
86154,O
86155,B-VP
86156,B-NP
86157,I-NP
86158,B-PP
86159,I-PP
86160,I-PP
86161,O
86162,B-NP
86163,B-NP
86164,B-VP
86165,B-NP
86166,I-NP
86167,I-NP
86168,B-VP
86169,B-PP
86170,I-PP
86171,I-PP
86172,I-PP
86173,I-PP
86174,I-PP
86175,O
86176,O
86177,B-VP
86178,B-NP
86179,I-NP
86180,B-PP
86181,I-PP
86182,I-PP
86183,O
86184,B-NP
86185,B-NP
86186,B-VP
86187,B-NP
86188,I-NP
86189,I-NP
86190,B-VP
86191,B-PP
86192,I-PP
86193,I-PP
86194,I-PP
86195,I-PP
86196,I-PP
86197,O
86198,B-PP
86199,B-NP
86200,B-PP
86201,I-PP
86202,I-PP
86203,I-PP
86204,I-PP
86205,I-PP
86206,O
86207,B-PP
86208,I-PP
86209,I-PP
86210,I-PP
86211,I-PP
86212,I-PP
86213,I-PP
86214,I-PP
86215,I-PP
86216,I-PP
86217,I-PP
86218,I-PP
86219,O
86220,B-NP
86221,I-NP
86222,B-VP
86223,I-VP
86224,B-ADVP
86225,B-PP
86226,I-PP
86227,I-PP
86228,B-PP
86229,I-PP
86230,I-PP
86231,O
86232,O
86233,B-NP
86234,I-NP
86235,B-VP
86236,B-PP
86237,I-PP
86238,I-PP
86239,I-PP
86240,I-PP
86241,I-PP
86242,I-PP
86243,O
86244,B-NP
86245,I-NP
86246,B-VP
86247,I-VP
86248,B-PP
86249,I-PP
86250,I-PP
86251,O
86252,B-PP
86253,I-PP
86254,I-PP
86255,O
86256,O
86257,B-NP
86258,I-NP
86259,B-VP
86260,B-PP
86261,I-PP
86262,I-PP
86263,I-PP
86264,I-PP
86265,I-PP
86266,I-PP
86267,O
86268,B-NP
86269,I-NP
86270,B-VP
86271,I-VP
86272,B-PP
86273,I-PP
86274,I-PP
86275,O
86276,B-PP
86277,I-PP
86278,I-PP
86279,O
86280,B-VP
86281,B-ADVP
86282,B-ADJP
86283,B-NP
86284,I-NP
86285,O
86286,B-NP
86287,I-NP
86288,B-PP
86289,I-PP
86290,I-PP
86291,O
86292,O
86293,B-ADVP
86294,O
86295,B-PP
86296,I-PP
86297,I-PP
86298,I-PP
86299,I-PP
86300,I-PP
86301,B-VP
86302,B-NP
86303,I-NP
86304,O
86305,B-VP
86306,B-ADVP
86307,B-ADJP
86308,B-NP
86309,I-NP
86310,O
86311,B-NP
86312,I-NP
86313,B-PP
86314,I-PP
86315,I-PP
86316,O
86317,O
86318,B-ADVP
86319,O
86320,B-PP
86321,I-PP
86322,I-PP
86323,I-PP
86324,I-PP
86325,I-PP
86326,B-VP
86327,B-NP
86328,I-NP
86329,O
86330,B-VP
86331,B-NP
86332,I-NP
86333,B-PP
86334,I-PP
86335,I-PP
86336,I-PP
86337,I-PP
86338,B-NP
86339,I-NP
86340,B-PP
86341,I-PP
86342,I-PP
86343,B-PP
86344,I-PP
86345,B-VP
86346,B-NP
86347,B-PP
86348,I-PP
86349,I-PP
86350,B-VP
86351,B-PP
86352,I-PP
86353,I-PP
86354,I-PP
86355,I-PP
86356,O
86357,B-VP
86358,I-VP
86359,B-NP
86360,I-NP
86361,B-PP
86362,I-PP
86363,B-PP
86364,I-PP
86365,B-PP
86366,I-PP
86367,I-PP
86368,I-PP
86369,O
86370,B-NP
86371,I-NP
86372,B-VP
86373,I-VP
86374,B-PP
86375,I-PP
86376,I-PP
86377,O
86378,B-PP
86379,I-PP
86380,B-VP
86381,I-VP
86382,B-NP
86383,I-NP
86384,I-NP
86385,B-PP
86386,I-PP
86387,O
86388,B-VP
86389,B-PP
86390,I-PP
86391,I-PP
86392,I-PP
86393,O
86394,B-NP
86395,I-NP
86396,B-VP
86397,B-NP
86398,B-PP
86399,I-PP
86400,I-PP
86401,O
86402,B-ADVP
86403,O
86404,O
86405,B-NP
86406,I-NP
86407,B-PP
86408,I-PP
86409,B-VP
86410,I-VP
86411,B-PP
86412,I-PP
86413,I-PP
86414,I-PP
86415,I-PP
86416,I-PP
86417,O
86418,B-VP
86419,B-NP
86420,B-NP
86421,B-PP
86422,I-PP
86423,I-PP
86424,O
86425,B-ADVP
86426,O
86427,O
86428,B-NP
86429,I-NP
86430,B-PP
86431,I-PP
86432,B-VP
86433,I-VP
86434,B-PP
86435,I-PP
86436,I-PP
86437,I-PP
86438,I-PP
86439,I-PP
86440,O
86441,B-VP
86442,B-NP
86443,B-NP
86444,B-PP
86445,I-PP
86446,I-PP
86447,O
86448,B-PP
86449,I-PP
86450,I-PP
86451,I-PP
86452,I-PP
86453,I-PP
86454,B-VP
86455,I-VP
86456,B-NP
86457,I-NP
86458,B-PP
86459,I-PP
86460,I-PP
86461,O
86462,B-PP
86463,I-PP
86464,I-PP
86465,O
86466,B-NP
86467,I-NP
86468,I-NP
86469,B-VP
86470,I-VP
86471,B-PP
86472,I-PP
86473,I-PP
86474,B-NP
86475,I-NP
86476,B-ADVP
86477,B-PP
86478,B-NP
86479,O
86480,B-NP
86481,B-PP
86482,B-NP
86483,I-NP
86484,O
86485,B-NP
86486,B-PP
86487,I-PP
86488,O
86489,B-PP
86490,I-PP
86491,O
86492,B-VP
86493,B-NP
86494,B-NP
86495,O
86496,B-NP
86497,B-PP
86498,I-PP
86499,I-PP
86500,I-PP
86501,I-PP
86502,B-NP
86503,I-NP
86504,I-NP
86505,I-NP
86506,I-NP
86507,I-NP
86508,O
86509,B-NP
86510,I-NP
86511,I-NP
86512,I-NP
86513,I-NP
86514,I-NP
86515,O
86516,B-NP
86517,I-NP
86518,I-NP
86519,I-NP
86520,I-NP
86521,I-NP
86522,O
86523,B-NP
86524,B-VP
86525,B-ADVP
86526,O
86527,B-NP
86528,I-NP
86529,B-VP
86530,B-NP
86531,I-NP
86532,B-PP
86533,I-PP
86534,I-PP
86535,I-PP
86536,I-PP
86537,I-PP
86538,I-PP
86539,O
86540,O
86541,B-NP
86542,I-NP
86543,I-NP
86544,B-VP
86545,I-VP
86546,I-VP
86547,B-ADVP
86548,B-PP
86549,I-PP
86550,I-PP
86551,I-PP
86552,I-PP
86553,I-PP
86554,O
86555,B-NP
86556,B-VP
86557,B-ADVP
86558,O
86559,B-NP
86560,I-NP
86561,B-VP
86562,B-NP
86563,I-NP
86564,B-PP
86565,I-PP
86566,I-PP
86567,I-PP
86568,I-PP
86569,I-PP
86570,I-PP
86571,O
86572,O
86573,B-NP
86574,I-NP
86575,I-NP
86576,B-VP
86577,I-VP
86578,I-VP
86579,B-ADVP
86580,B-PP
86581,I-PP
86582,I-PP
86583,I-PP
86584,I-PP
86585,I-PP
86586,O
86587,B-NP
86588,B-VP
86589,B-ADVP
86590,O
86591,B-NP
86592,I-NP
86593,B-VP
86594,B-NP
86595,I-NP
86596,B-PP
86597,I-PP
86598,I-PP
86599,I-PP
86600,I-PP
86601,I-PP
86602,I-PP
86603,O
86604,O
