,FUNC_CTX_P+0,FUNC_CTX_P+1,FUNC_CTX_P-1
71006,ACC,SC,SUB
71007,ACC,SC,SUB
71008,ACC,SC,SUB
71009,ACC,SC,SUB
71010,ACC,SC,SUB
71011,ACC,SC,SUB
71012,ACC,SC,SUB
71013,ACC,SC,SUB
71014,ACC,SC,SUB
71015,ACC,SC,SUB
71016,ACC,SC,SUB
71017,P<,>N,PIV
71018,P<,>N,PIV
71019,P<,>N,PIV
71020,P<,>N,PIV
71021,P<,>N,PIV
71022,P<,>N,PIV
71023,P<,>N,PIV
71024,P<,>N,PIV
71025,P<,>N,PIV
71026,P<,>N,PIV
71027,P<,>N,PIV
71028,P<,>N,PIV
71029,P<,>N,PIV
71030,P<,>N,PIV
71031,STA,>N,PU
71032,STA,>N,PU
71033,STA,>N,PU
71034,STA,>N,PU
71035,STA,>N,PU
71036,STA,>N,PU
71037,STA,>N,PU
71038,STA,>N,PU
71039,STA,>N,PU
71040,STA,>N,PU
71041,STA,>N,PU
71042,STA,>N,PU
71043,STA,>N,PU
71044,STA,>N,PU
71045,STA,>N,PU
71046,STA,>N,PU
71047,STA,>N,PU
71048,STA,>N,PU
71049,STA,>N,PU
71050,STA,>N,PU
71051,STA,>N,PU
71052,STA,>N,PU
71053,ADVL,ACC,SUBJ
71054,ADVL,ACC,SUBJ
71055,ADVL,ACC,SUBJ
71056,ADVL,ACC,SUBJ
71057,ADVL,ACC,SUBJ
71058,ADVL,ACC,SUBJ
71059,ADVL,ACC,SUBJ
71060,ADVL,ACC,SUBJ
71061,ADVL,ACC,SUBJ
71062,ADVL,ACC,SUBJ
71063,ADVL,ACC,SUBJ
71064,ADVL,ACC,SUBJ
71065,ADVL,ACC,SUBJ
71066,ADVL,ACC,SUBJ
71067,ADVL,ACC,SUBJ
71068,ADVL,ACC,SUBJ
71069,ADVL,ACC,SUBJ
71070,ADVL,ACC,SUBJ
71071,ADVL,ACC,SUBJ
71072,ADVL,ACC,SUBJ
71073,ADVL,ACC,SUBJ
71074,ADVL,ACC,SUBJ
71075,ADVL,ACC,SUBJ
71076,ADVL,ACC,SUBJ
71077,ADVL,ACC,SUBJ
71078,ADVL,ACC,SUBJ
71079,ADVL,ACC,SUBJ
71080,ADVL,ACC,SUBJ
71081,ADVL,ACC,SUBJ
71082,ADVL,ACC,SUBJ
71083,ADVL,ACC,SUBJ
71084,STA,ADVL,SUBJ
71085,STA,ADVL,SUBJ
71086,STA,ADVL,SUBJ
71087,STA,ADVL,SUBJ
71088,STA,ADVL,SUBJ
71089,STA,ADVL,SUBJ
71090,STA,ADVL,SUBJ
71091,STA,ADVL,SUBJ
71092,STA,ADVL,SUBJ
71093,STA,ADVL,SUBJ
71094,STA,ADVL,SUBJ
71095,STA,ADVL,SUBJ
71096,STA,ADVL,SUBJ
71097,STA,ADVL,SUBJ
71098,STA,ADVL,SUBJ
71099,STA,ADVL,SUBJ
71100,STA,ADVL,SUBJ
71101,STA,ADVL,SUBJ
71102,STA,ADVL,SUBJ
71103,STA,ADVL,SUBJ
71104,STA,ADVL,SUBJ
71105,STA,ADVL,SUBJ
71106,STA,ADVL,SUBJ
71107,STA,ADVL,SUBJ
71108,STA,ADVL,SUBJ
71109,STA,ADVL,SUBJ
71110,STA,ADVL,SUBJ
71111,STA,ADVL,SUBJ
71112,STA,ADVL,SUBJ
71113,STA,ADVL,SUBJ
71114,STA,ADVL,SUBJ
71115,CJT,ADVL,SUBJ
71116,CJT,ADVL,SUBJ
71117,CJT,ADVL,SUBJ
71118,CJT,ADVL,SUBJ
71119,CJT,ADVL,SUBJ
71120,CJT,ADVL,SUBJ
71121,CJT,ADVL,SUBJ
71122,CJT,ADVL,SUBJ
71123,CJT,ADVL,SUBJ
71124,CJT,ADVL,SUBJ
71125,CJT,ADVL,SUBJ
71126,CJT,ADVL,SUBJ
71127,CJT,ADVL,SUBJ
71128,CJT,ADVL,SUBJ
71129,CJT,ADVL,SUBJ
71130,CJT,ADVL,SUBJ
71131,CJT,ADVL,SUBJ
71132,CJT,ADVL,SUBJ
71133,CJT,ADVL,SUBJ
71134,CJT,ADVL,SUBJ
71135,CJT,ADVL,SUBJ
71136,CJT,ADVL,SUBJ
71137,CJT,ADVL,SUBJ
71138,CJT,ADVL,SUBJ
71139,CJT,ADVL,SUBJ
71140,CJT,ADVL,SUBJ
71141,CJT,ADVL,SUBJ
71142,CJT,ADVL,SUBJ
71143,CJT,ADVL,SUBJ
71144,CJT,ADVL,SUBJ
71145,CJT,ADVL,SUBJ
71146,CJT,>N,CO
71147,CJT,>N,CO
71148,CJT,>N,CO
71149,CJT,>N,CO
71150,CJT,>N,CO
71151,CJT,>N,CO
71152,CJT,>N,CO
71153,CJT,>N,CO
71154,CJT,>N,CO
71155,CJT,>N,CO
71156,CJT,>N,CO
71157,CJT,>N,CO
71158,CJT,>N,CO
71159,CJT,>N,CO
71160,CJT,>N,CO
71161,CJT,>N,CO
71162,CJT,>N,CO
71163,CJT,>N,CO
71164,CJT,>N,CO
71165,CJT,>N,CO
71166,CJT,>N,CO
71167,CJT,>N,CO
71168,CJT,>N,CO
71169,CJT,>N,CO
71170,CJT,>N,CO
71171,CJT,>N,CO
71172,CJT,>N,CO
71173,CJT,>N,CO
71174,CJT,>N,CO
71175,CJT,>N,CO
71176,CJT,>N,CO
71177,STA,ACC,SUBJ
71178,STA,ACC,SUBJ
71179,STA,ACC,SUBJ
71180,STA,ACC,SUBJ
71181,STA,ACC,SUBJ
71182,STA,ACC,SUBJ
71183,STA,ACC,SUBJ
71184,STA,ACC,SUBJ
71185,STA,PU,SUBJ
71186,STA,PU,SUBJ
71187,STA,PU,SUBJ
71188,STA,PU,SUBJ
71189,STA,PU,SUBJ
71190,STA,PU,SUBJ
71191,STA,PU,SUBJ
71192,STA,PU,SUBJ
71193,STA,PU,SUBJ
71194,STA,PU,SUBJ
71195,STA,PU,SUBJ
71196,STA,PU,SUBJ
71197,STA,PU,SUBJ
71198,STA,PU,SUBJ
71199,STA,PU,SUBJ
71200,STA,PU,SUBJ
71201,STA,PU,SUBJ
71202,STA,PU,SUBJ
71203,STA,PU,SUBJ
71204,STA,PU,SUBJ
71205,STA,PU,SUBJ
71206,STA,PU,SUBJ
71207,STA,PU,SUBJ
71208,STA,PU,SUBJ
71209,STA,PU,SUBJ
71210,STA,PU,SUBJ
71211,STA,PU,SUBJ
71212,STA,PU,SUBJ
71213,STA,PU,SUBJ
71214,STA,PU,SUBJ
71215,STA,PU,SUBJ
71216,STA,PU,SUBJ
71217,STA,PU,SUBJ
71218,STA,PU,SUBJ
71219,STA,PU,SUBJ
71220,P<,>N,N<
71221,P<,>N,N<
71222,P<,>N,N<
71223,P<,>N,N<
71224,P<,>N,N<
71225,P<,>N,N<
71226,P<,>N,N<
71227,P<,>N,N<
71228,P<,>N,N<
71229,P<,>N,N<
71230,P<,>N,N<
71231,P<,>N,N<
71232,P<,>N,N<
71233,P<,>N,N<
71234,P<,>N,N<
71235,P<,>N,N<
71236,P<,>N,N<
71237,P<,>N,N<
71238,P<,>N,N<
71239,P<,>N,N<
71240,P<,>N,N<
71241,P<,>N,N<
71242,P<,>N,N<
71243,P<,>N,N<
71244,P<,>N,N<
71245,P<,>N,N<
71246,P<,>N,N<
71247,P<,>N,N<
71248,P<,>N,N<
71249,P<,>N,N<
71250,P<,>N,N<
71251,P<,>N,N<
71252,P<,>N,N<
71253,P<,>N,N<
71254,P<,>N,N<
71255,N<,PIV,SUBJ
71256,N<,PIV,SUBJ
71257,N<,PIV,SUBJ
71258,N<,PIV,SUBJ
71259,N<,PIV,SUBJ
71260,N<,PIV,SUBJ
71261,N<,PIV,SUBJ
71262,N<,PIV,SUBJ
71263,N<,PIV,SUBJ
71264,N<,PIV,SUBJ
71265,N<,PIV,SUBJ
71266,N<,PIV,SUBJ
71267,N<,PIV,SUBJ
71268,N<,PIV,SUBJ
71269,N<,PIV,SUBJ
71270,N<,PIV,SUBJ
71271,N<,PIV,SUBJ
71272,N<,PIV,SUBJ
71273,N<,PIV,SUBJ
71274,N<,PIV,SUBJ
71275,N<,PIV,SUBJ
71276,N<,PIV,SUBJ
71277,N<,PIV,SUBJ
71278,N<,PIV,SUBJ
71279,N<,PIV,SUBJ
71280,N<,PIV,SUBJ
71281,N<,PIV,SUBJ
71282,N<,PIV,SUBJ
71283,N<,PIV,SUBJ
71284,N<,PIV,SUBJ
71285,N<,PIV,SUBJ
71286,N<,PIV,SUBJ
71287,N<,PIV,SUBJ
71288,N<,PIV,SUBJ
71289,N<,PIV,SUBJ
71290,N<PRED,PIV,SUBJ
71291,N<PRED,PIV,SUBJ
71292,N<PRED,PIV,SUBJ
71293,N<PRED,PIV,SUBJ
71294,N<PRED,PIV,SUBJ
71295,N<PRED,PIV,SUBJ
71296,N<PRED,PIV,SUBJ
71297,N<PRED,PIV,SUBJ
71298,N<PRED,PIV,SUBJ
71299,N<PRED,PIV,SUBJ
71300,N<PRED,PIV,SUBJ
71301,N<PRED,PIV,SUBJ
71302,N<PRED,PIV,SUBJ
71303,N<PRED,PIV,SUBJ
71304,N<PRED,PIV,SUBJ
71305,N<PRED,PIV,SUBJ
71306,N<PRED,PIV,SUBJ
71307,N<PRED,PIV,SUBJ
71308,N<PRED,PIV,SUBJ
71309,N<PRED,PIV,SUBJ
71310,N<PRED,PIV,SUBJ
71311,N<PRED,PIV,SUBJ
71312,N<PRED,PIV,SUBJ
71313,N<PRED,PIV,SUBJ
71314,N<PRED,PIV,SUBJ
71315,N<PRED,PIV,SUBJ
71316,N<PRED,PIV,SUBJ
71317,N<PRED,PIV,SUBJ
71318,N<PRED,PIV,SUBJ
71319,N<PRED,PIV,SUBJ
71320,MV,PASS,STA
71321,MV,PASS,STA
71322,MV,PASS,STA
71323,MV,PASS,STA
71324,MV,PASS,STA
71325,MV,PASS,STA
71326,MV,PASS,STA
71327,MV,PASS,STA
71328,MV,PASS,STA
71329,MV,PASS,STA
71330,MV,PASS,STA
71331,MV,PASS,STA
71332,MV,PASS,STA
71333,MV,PASS,STA
71334,MV,PASS,STA
71335,MV,PASS,STA
71336,MV,PASS,STA
71337,MV,PASS,STA
71338,MV,PASS,STA
71339,MV,PASS,STA
71340,MV,PASS,STA
71341,MV,PASS,STA
71342,MV,PASS,STA
71343,MV,PASS,STA
71344,MV,PASS,STA
71345,MV,PASS,STA
71346,MV,PASS,STA
71347,MV,PASS,STA
71348,MV,PASS,STA
71349,MV,PASS,STA
71350,STA,PU,ADVL
71351,STA,PU,ADVL
71352,STA,PU,ADVL
71353,STA,PU,ADVL
71354,STA,PU,ADVL
71355,STA,PU,ADVL
71356,STA,PU,ADVL
71357,STA,PU,ADVL
71358,STA,PU,ADVL
71359,STA,PU,ADVL
71360,STA,PU,ADVL
71361,STA,PU,ADVL
71362,STA,PU,ADVL
71363,STA,PU,ADVL
71364,STA,PU,ADVL
71365,STA,PU,ADVL
71366,STA,PU,ADVL
71367,STA,PU,ADVL
71368,STA,PU,ADVL
71369,STA,PU,ADVL
71370,STA,PU,ADVL
71371,ACC,CO,SUBJ
71372,ACC,CO,SUBJ
71373,ACC,CO,SUBJ
71374,ACC,CO,SUBJ
71375,ACC,CO,SUBJ
71376,ACC,CO,SUBJ
71377,ACC,CO,SUBJ
71378,ACC,CO,SUBJ
71379,ACC,CO,SUBJ
71380,ACC,CO,SUBJ
71381,ACC,CO,SUBJ
71382,ACC,CO,SUBJ
71383,ACC,CO,SUBJ
71384,ACC,CO,SUBJ
71385,ACC,CO,SUBJ
71386,ACC,CO,SUBJ
71387,ACC,CO,SUBJ
71388,ACC,CO,SUBJ
71389,ACC,CO,SUBJ
71390,ACC,CO,SUBJ
71391,ACC,CO,SUBJ
71392,MV,>N,CJT
71393,MV,>N,CJT
71394,MV,>N,CJT
71395,MV,>N,CJT
71396,MV,>N,CJT
71397,MV,>N,CJT
71398,MV,>N,CJT
71399,MV,>N,CJT
71400,MV,>N,CJT
71401,MV,>N,CJT
71402,MV,>N,CJT
71403,MV,>N,CJT
71404,MV,>N,CJT
71405,MV,>N,CJT
71406,MV,>N,CJT
71407,MV,>N,CJT
71408,MV,>N,CJT
71409,MV,>N,CJT
71410,MV,>N,CJT
71411,MV,>N,CJT
71412,MV,>N,CJT
71413,MV,ADVL,P<
71414,MV,ADVL,P<
71415,MV,ADVL,P<
71416,MV,ADVL,P<
71417,MV,ADVL,P<
71418,MV,ADVL,P<
71419,MV,ADVL,P<
71420,MV,ADVL,P<
71421,MV,ADVL,P<
71422,MV,ADVL,P<
71423,MV,ADVL,P<
71424,MV,ADVL,P<
71425,MV,ADVL,P<
71426,MV,ADVL,P<
71427,MV,ADVL,P<
71428,MV,ADVL,P<
71429,MV,ADVL,P<
71430,MV,ADVL,P<
71431,MV,ADVL,P<
71432,MV,ADVL,P<
71433,MV,ADVL,P<
71434,MV,ADVL,P<
71435,MV,ADVL,P<
71436,MV,ADVL,P<
71437,MV,ADVL,P<
71438,MV,ADVL,P<
71439,MV,ADVL,P<
71440,MV,ADVL,P<
71441,MV,ADVL,P<
71442,MV,ADVL,P<
71443,MV,ADVL,P<
71444,MV,ADVL,P<
71445,MV,ADVL,P<
71446,MV,ADVL,P<
71447,MV,ADVL,P<
71448,MV,ADVL,P<
71449,MV,ADVL,P<
71450,MV,ADVL,P<
71451,MV,ADVL,P<
71452,MV,ADVL,P<
71453,MV,ADVL,P<
71454,MV,ADVL,P<
71455,MV,>N,ACC
71456,MV,>N,ACC
71457,MV,>N,ACC
71458,MV,>N,ACC
71459,MV,>N,ACC
71460,MV,>N,ACC
71461,MV,>N,ACC
71462,MV,>N,ACC
71463,MV,>N,ACC
71464,MV,>N,ACC
71465,MV,>N,ACC
71466,MV,>N,ACC
71467,MV,>N,ACC
71468,MV,>N,ACC
71469,MV,>N,ACC
71470,MV,>N,ACC
71471,MV,>N,ACC
71472,MV,>N,ACC
71473,MV,>N,ACC
71474,MV,>N,ACC
71475,MV,>N,ACC
71476,MV,>N,ACC
71477,MV,>N,ACC
71478,MV,>N,ACC
71479,MV,>N,ACC
71480,MV,>N,ACC
71481,MV,>N,ACC
71482,MV,>N,ACC
71483,MV,>N,ACC
71484,MV,>N,ACC
71485,MV,>N,ACC
71486,MV,>N,ACC
71487,MV,>N,ACC
71488,MV,>N,ACC
71489,MV,>N,ACC
71490,MV,>N,ACC
71491,MV,>N,ACC
71492,MV,>N,ACC
71493,MV,>N,ACC
71494,MV,>N,ACC
71495,MV,>N,ACC
71496,MV,>N,ACC
71497,STA,SUBJ,PU
71498,STA,SUBJ,PU
71499,STA,SUBJ,PU
71500,STA,SUBJ,PU
71501,STA,SUBJ,PU
71502,STA,SUBJ,PU
71503,STA,SUBJ,PU
71504,STA,SUBJ,PU
71505,STA,SUBJ,PU
71506,STA,SUBJ,PU
71507,STA,SUBJ,PU
71508,STA,SUBJ,PU
71509,STA,SUBJ,PU
71510,STA,SUBJ,PU
71511,STA,SUBJ,PU
71512,STA,SUBJ,PU
71513,STA,SUBJ,PU
71514,STA,SUBJ,PU
71515,STA,SUBJ,PU
71516,STA,SUBJ,PU
71517,STA,SUBJ,PU
71518,STA,SUBJ,PU
71519,STA,SUBJ,PU
71520,STA,SUBJ,PU
71521,STA,SUBJ,PU
71522,STA,SUBJ,PU
71523,STA,SUBJ,PU
71524,STA,SUBJ,PU
71525,STA,SUBJ,PU
71526,STA,SUBJ,PU
71527,STA,SUBJ,PU
71528,STA,SUBJ,PU
71529,STA,SUBJ,PU
71530,STA,SUBJ,PU
71531,STA,SUBJ,PU
71532,STA,SUBJ,PU
71533,STA,SUBJ,PU
71534,STA,SUBJ,PU
71535,STA,SUBJ,PU
71536,STA,SUBJ,PU
71537,STA,SUBJ,PU
71538,STA,SUBJ,PU
71539,STA,OC,ADVL
71540,STA,OC,ADVL
71541,STA,OC,ADVL
71542,STA,OC,ADVL
71543,STA,OC,ADVL
71544,STA,OC,ADVL
71545,STA,OC,ADVL
71546,STA,OC,ADVL
71547,STA,OC,ADVL
71548,STA,OC,ADVL
71549,STA,OC,ADVL
71550,STA,OC,ADVL
71551,STA,OC,ADVL
71552,MV,SUB,STA
71553,MV,SUB,STA
71554,MV,SUB,STA
71555,MV,SUB,STA
71556,MV,SUB,STA
71557,MV,SUB,STA
71558,MV,SUB,STA
71559,MV,SUB,STA
71560,MV,SUB,STA
71561,MV,SUB,STA
71562,MV,SUB,STA
71563,MV,SUB,STA
71564,MV,SUB,STA
71565,MV,SUB,STA
71566,MV,SUB,STA
71567,MV,SUB,STA
71568,MV,SUB,STA
71569,MV,SUB,STA
71570,MV,SUB,STA
71571,MV,SUB,STA
71572,MV,SUB,STA
71573,MV,SUB,STA
71574,MV,SUB,STA
71575,MV,SUB,STA
71576,MV,SUB,STA
71577,MV,SUB,STA
71578,MV,SUB,STA
71579,MV,SUB,STA
71580,MV,SUB,STA
71581,MV,SUB,STA
71582,MV,SUB,STA
71583,MV,SUB,STA
71584,P<,>N,A<
71585,P<,>N,A<
71586,P<,>N,A<
71587,P<,>N,A<
71588,P<,>N,A<
71589,P<,>N,A<
71590,P<,>N,A<
71591,P<,>N,A<
71592,P<,>N,A<
71593,P<,>N,A<
71594,P<,>N,A<
71595,P<,>N,A<
71596,P<,>N,A<
71597,P<,>N,A<
71598,P<,>N,A<
71599,P<,>N,A<
71600,P<,>N,A<
71601,P<,>N,A<
71602,P<,>N,A<
71603,P<,>N,A<
71604,P<,>N,A<
71605,P<,>N,A<
71606,P<,>N,A<
71607,P<,>N,A<
71608,P<,>N,A<
71609,P<,>N,A<
71610,P<,>N,A<
71611,P<,>N,A<
71612,P<,>N,A<
71613,P<,>N,A<
71614,P<,>N,A<
71615,P<,>N,A<
71616,P<,>N,ADVL
71617,P<,>N,ADVL
71618,P<,>N,ADVL
71619,P<,>N,ADVL
71620,P<,>N,ADVL
71621,P<,>N,ADVL
71622,P<,>N,ADVL
71623,P<,>N,ADVL
71624,P<,>N,ADVL
71625,P<,>N,ADVL
71626,P<,>N,ADVL
71627,P<,>N,ADVL
71628,P<,>N,ADVL
71629,P<,>N,ADVL
71630,P<,>N,ADVL
71631,P<,>N,ADVL
71632,P<,>N,ADVL
71633,P<,>N,ADVL
71634,P<,>N,ADVL
71635,P<,>N,ADVL
71636,P<,>N,ADVL
71637,P<,>N,ADVL
71638,P<,>N,ADVL
71639,P<,>N,ADVL
71640,P<,>N,ADVL
71641,P<,>N,ADVL
71642,P<,>N,ADVL
71643,P<,>N,ADVL
71644,P<,>N,ADVL
71645,P<,>N,ADVL
71646,P<,>N,ADVL
71647,P<,>N,ADVL
71648,P<,>N,ADVL
71649,P<,>N,ADVL
71650,P<,>N,ADVL
71651,P<,>N,ADVL
71652,P<,>N,ADVL
71653,P<,>N,ADVL
71654,P<,>N,ADVL
71655,P<,>N,ADVL
71656,P<,>N,ADVL
71657,P<,>N,ADVL
71658,P<,>N,ADVL
71659,P<,>N,ADVL
71660,P<,>N,ADVL
71661,P<,>N,ADVL
71662,P<,>N,ADVL
71663,P<,>N,ADVL
71664,P<,>N,ADVL
71665,P<,>N,ADVL
71666,P<,>N,ADVL
71667,P<,>N,ADVL
71668,P<,>N,ADVL
71669,P<,>N,N<ARGO
71670,P<,>N,N<ARGO
71671,P<,>N,N<ARGO
71672,P<,>N,N<ARGO
71673,P<,>N,N<ARGO
71674,P<,>N,N<ARGO
71675,P<,>N,N<ARGO
71676,P<,>N,N<ARGO
71677,P<,>N,N<ARGO
71678,P<,>N,N<ARGO
71679,P<,>N,N<ARGO
71680,P<,>N,N<ARGO
71681,P<,>N,N<ARGO
71682,P<,>N,N<ARGO
71683,P<,>N,N<ARGO
71684,P<,>N,N<ARGO
71685,P<,>N,N<ARGO
71686,P<,>N,N<ARGO
71687,P<,>N,N<ARGO
71688,P<,>N,N<ARGO
71689,P<,>N,N<ARGO
71690,STA,>N,P<
71691,STA,>N,P<
71692,STA,>N,P<
71693,STA,>N,P<
71694,STA,>N,P<
71695,STA,>N,P<
71696,STA,>N,P<
71697,STA,>N,P<
71698,STA,>N,P<
71699,STA,>N,P<
71700,STA,>N,P<
71701,STA,>N,P<
71702,STA,>N,P<
71703,STA,>N,P<
71704,STA,>N,P<
71705,STA,>N,P<
71706,STA,>N,P<
71707,STA,>N,P<
71708,STA,>N,P<
71709,STA,>N,P<
71710,STA,>N,P<
71711,STA,>N,P<
71712,STA,>N,P<
71713,STA,>N,SUBJ
71714,STA,>N,SUBJ
71715,STA,>N,SUBJ
71716,STA,>N,SUBJ
71717,STA,>N,SUBJ
71718,STA,>N,SUBJ
71719,STA,>N,SUBJ
71720,STA,>N,SUBJ
71721,STA,>N,SUBJ
71722,STA,>N,SUBJ
71723,STA,>N,SUBJ
71724,STA,>N,SUBJ
71725,STA,>N,SUBJ
71726,STA,>N,SUBJ
71727,STA,>N,SUBJ
71728,STA,>N,SUBJ
71729,STA,>N,SUBJ
71730,P<,ACC,ADVL
71731,P<,ACC,ADVL
71732,P<,ACC,ADVL
71733,P<,ACC,ADVL
71734,P<,ACC,ADVL
71735,P<,ACC,ADVL
71736,P<,ACC,ADVL
71737,P<,ACC,ADVL
71738,P<,ACC,ADVL
71739,P<,ACC,ADVL
71740,P<,ACC,ADVL
71741,P<,ACC,ADVL
71742,P<,ACC,ADVL
71743,P<,ACC,ADVL
71744,P<,ACC,ADVL
71745,P<,ACC,ADVL
71746,P<,ACC,ADVL
71747,P<,ACC,ADVL
71748,P<,ACC,ADVL
71749,P<,ACC,ADVL
71750,MV,PASS,STA
71751,MV,PASS,STA
71752,MV,PASS,STA
71753,MV,PASS,STA
71754,MV,PASS,STA
71755,MV,PASS,STA
71756,MV,PASS,STA
71757,MV,PASS,STA
71758,MV,PASS,STA
71759,MV,PASS,STA
71760,MV,PASS,STA
71761,MV,PASS,STA
71762,MV,PASS,STA
71763,MV,PASS,STA
71764,MV,PASS,STA
71765,MV,PASS,STA
71766,MV,PASS,STA
71767,MV,PASS,STA
71768,MV,PASS,STA
71769,MV,PASS,STA
71770,STA,PIV,ADVL
71771,STA,PIV,ADVL
71772,STA,PIV,ADVL
71773,STA,PIV,ADVL
71774,STA,PIV,ADVL
71775,STA,PIV,ADVL
71776,STA,PIV,ADVL
71777,STA,PIV,ADVL
71778,STA,PIV,ADVL
71779,STA,PIV,ADVL
71780,STA,PIV,ADVL
71781,STA,PIV,ADVL
71782,STA,PIV,ADVL
71783,MV,PASS,AUX
71784,MV,PASS,AUX
71785,MV,PASS,AUX
71786,MV,PASS,AUX
71787,MV,PASS,AUX
71788,MV,PASS,AUX
71789,MV,PASS,AUX
71790,MV,PASS,AUX
71791,MV,PASS,AUX
71792,MV,PASS,AUX
71793,MV,PASS,AUX
71794,MV,PASS,AUX
71795,MV,PASS,AUX
71796,MV,PASS,AUX
71797,MV,PASS,AUX
71798,MV,PASS,AUX
71799,MV,PASS,AUX
71800,MV,PASS,AUX
71801,MV,PASS,AUX
71802,MV,PASS,AUX
71803,MV,PASS,AUX
71804,MV,PASS,AUX
71805,MV,PASS,AUX
71806,MV,PASS,AUX
71807,MV,PASS,AUX
71808,MV,PASS,AUX
71809,MV,PASS,AUX
71810,MV,PASS,AUX
71811,MV,PASS,AUX
71812,MV,PASS,AUX
71813,ADVL,>N,P<
71814,ADVL,>N,P<
71815,ADVL,>N,P<
71816,ADVL,>N,P<
71817,ADVL,>N,P<
71818,ADVL,>N,P<
71819,ADVL,>N,P<
71820,ADVL,>N,P<
71821,ADVL,>N,P<
71822,ADVL,>N,P<
71823,ADVL,>N,P<
71824,ADVL,>N,P<
71825,ADVL,>N,P<
71826,ADVL,>N,P<
71827,ADVL,>N,P<
71828,ADVL,>N,P<
71829,ADVL,>N,P<
71830,ADVL,>N,P<
71831,ADVL,>N,P<
71832,ADVL,>N,P<
71833,ADVL,>N,P<
71834,ADVL,>N,P<
71835,ADVL,>N,P<
71836,ADVL,>N,P<
71837,ADVL,>N,P<
71838,ADVL,>N,P<
71839,ADVL,>N,P<
71840,ADVL,>N,P<
71841,ADVL,>N,P<
71842,ADVL,>N,P<
71843,STA,>N,PU
71844,STA,>N,PU
71845,STA,>N,PU
71846,STA,>N,PU
71847,STA,>N,PU
71848,STA,>N,PU
71849,STA,>N,PU
71850,STA,>N,PU
71851,STA,>N,PU
71852,STA,>N,PU
71853,STA,>N,PU
71854,STA,>N,PU
71855,STA,>N,PU
71856,STA,>N,PU
71857,STA,>N,PU
71858,STA,>N,PU
71859,STA,>N,PU
71860,STA,>N,PU
71861,STA,>N,PU
71862,STA,>N,PU
71863,STA,>N,PU
71864,STA,>N,PU
71865,STA,>N,PU
71866,STA,>N,PU
71867,STA,>N,PU
71868,STA,>N,PU
71869,STA,>N,PU
71870,STA,>N,PU
71871,STA,>N,PU
71872,STA,>N,PU
71873,STA,>N,PU
71874,STA,>N,PU
71875,STA,>N,PU
71876,ACC,>N,MV
71877,ACC,>N,MV
71878,ACC,>N,MV
71879,ACC,>N,MV
71880,ACC,>N,MV
71881,ACC,>N,MV
71882,ACC,>N,MV
71883,ACC,>N,MV
71884,ACC,>N,MV
71885,ACC,>N,MV
71886,ACC,>N,MV
71887,ACC,>N,MV
71888,ACC,>N,MV
71889,ACC,>N,MV
71890,ACC,>N,MV
71891,ACC,>N,MV
71892,ACC,>N,MV
71893,ACC,>N,MV
71894,ACC,>N,MV
71895,ACC,>N,MV
71896,ACC,>N,MV
71897,ACC,>N,MV
71898,ACC,>N,MV
71899,ACC,>N,MV
71900,ACC,>N,MV
71901,ACC,>N,MV
71902,ACC,>N,MV
71903,ACC,>N,MV
71904,ACC,>N,MV
71905,ACC,>N,MV
71906,ACC,>N,MV
71907,ACC,>N,MV
71908,ACC,>N,MV
71909,N<PRED,ADVL,PU
71910,N<PRED,ADVL,PU
71911,N<PRED,ADVL,PU
71912,N<PRED,ADVL,PU
71913,N<PRED,ADVL,PU
71914,N<PRED,ADVL,PU
71915,N<PRED,ADVL,PU
71916,N<PRED,ADVL,PU
71917,N<PRED,ADVL,PU
71918,N<PRED,ADVL,PU
71919,N<PRED,ADVL,PU
71920,N<PRED,ADVL,PU
71921,N<PRED,ADVL,PU
71922,N<PRED,ADVL,PU
71923,N<PRED,ADVL,PU
71924,N<PRED,ADVL,PU
71925,N<PRED,ADVL,PU
71926,N<PRED,ADVL,PU
71927,N<PRED,ADVL,PU
71928,N<PRED,ADVL,PU
71929,N<PRED,ADVL,PU
71930,N<PRED,ADVL,PU
71931,N<PRED,ADVL,PU
71932,N<PRED,ADVL,PU
71933,STA,ACC,SUBJ
71934,STA,ACC,SUBJ
71935,STA,ACC,SUBJ
71936,STA,ACC,SUBJ
71937,STA,ACC,SUBJ
71938,STA,ACC,SUBJ
71939,STA,ACC,SUBJ
71940,STA,ACC,SUBJ
71941,STA,ACC,SUBJ
71942,STA,ACC,SUBJ
71943,STA,ACC,SUBJ
71944,STA,ACC,SUBJ
71945,STA,ACC,SUBJ
71946,STA,ACC,SUBJ
71947,STA,ACC,SUBJ
71948,STA,ACC,SUBJ
71949,STA,ACC,SUBJ
71950,STA,ACC,SUBJ
71951,STA,ACC,SUBJ
71952,STA,ACC,SUBJ
71953,MV,>A,STA
71954,MV,>A,STA
71955,MV,>A,STA
71956,MV,>A,STA
71957,MV,>A,STA
71958,MV,>A,STA
71959,MV,>A,STA
71960,MV,>A,STA
71961,MV,>A,STA
71962,MV,>A,STA
71963,MV,>A,STA
71964,MV,>A,STA
71965,MV,>A,STA
71966,MV,>A,STA
71967,MV,>A,STA
71968,MV,>A,STA
71969,MV,>A,STA
71970,MV,>A,STA
71971,MV,>A,STA
71972,MV,>A,STA
71973,MV,>A,STA
71974,MV,>A,STA
71975,STA,SUB,SUBJ
71976,STA,SUB,SUBJ
71977,STA,SUB,SUBJ
