,LEMMA_CTX_P+0,LEMMA_CTX_P+1,LEMMA_CTX_P-1
63812,ter,muito,por
63813,ter,muito,por
63814,ter,muito,por
63815,ter,muito,por
63816,ter,muito,por
63817,ter,muito,por
63818,ter,muito,por
63819,oferecer,infra-estrutura,Matis
63820,oferecer,infra-estrutura,Matis
63821,oferecer,infra-estrutura,Matis
63822,oferecer,infra-estrutura,Matis
63823,oferecer,infra-estrutura,Matis
63824,oferecer,infra-estrutura,Matis
63825,oferecer,infra-estrutura,Matis
63826,oferecer,infra-estrutura,Matis
63827,oferecer,infra-estrutura,Matis
63828,oferecer,infra-estrutura,Matis
63829,oferecer,infra-estrutura,Matis
63830,oferecer,infra-estrutura,Matis
63831,possuir,laboratório,empresa
63832,possuir,laboratório,empresa
63833,possuir,laboratório,empresa
63834,possuir,laboratório,empresa
63835,possuir,laboratório,empresa
63836,possuir,laboratório,empresa
63837,possuir,laboratório,empresa
63838,possuir,laboratório,empresa
63839,possuir,laboratório,empresa
63840,possuir,laboratório,empresa
63841,possuir,laboratório,empresa
63842,possuir,laboratório,empresa
63843,possuir,laboratório,empresa
63844,possuir,laboratório,empresa
63845,possuir,laboratório,empresa
63846,possuir,laboratório,empresa
63847,possuir,laboratório,empresa
63848,conquistar,clientela,Iti_Fuji
63849,conquistar,clientela,Iti_Fuji
63850,conquistar,clientela,Iti_Fuji
63851,conquistar,clientela,Iti_Fuji
63852,se,sobrepor,que
63853,se,sobrepor,que
63854,se,sobrepor,que
63855,se,sobrepor,que
63856,se,sobrepor,que
63857,se,sobrepor,que
63858,se,sobrepor,que
63859,se,sobrepor,que
63860,se,sobrepor,que
63861,se,sobrepor,que
63862,se,sobrepor,que
63863,se,sobrepor,que
63864,se,sobrepor,que
63865,se,sobrepor,que
63866,se,sobrepor,que
63867,se,sobrepor,que
63868,se,sobrepor,que
63869,se,sobrepor,que
63870,se,sobrepor,que
63871,se,sobrepor,que
63872,invadir,por,literalmente
63873,invadir,por,literalmente
63874,invadir,por,literalmente
63875,invadir,por,literalmente
63876,invadir,por,literalmente
63877,invadir,por,literalmente
63878,invadir,por,literalmente
63879,invadir,por,literalmente
63880,invadir,por,literalmente
63881,mostrar,que,vir
63882,mostrar,que,vir
63883,mostrar,que,vir
63884,mostrar,que,vir
63885,mostrar,que,vir
63886,mostrar,que,vir
63887,mostrar,que,vir
63888,mostrar,que,vir
63889,mostrar,que,vir
63890,mostrar,que,vir
63891,mostrar,que,vir
63892,mostrar,que,vir
63893,mostrar,que,vir
63894,ter,um,cidade
63895,ter,um,cidade
63896,ter,um,cidade
63897,ter,um,cidade
63898,ter,um,cidade
63899,ter,um,cidade
63900,ter,um,cidade
63901,ter,um,cidade
63902,ter,um,cidade
63903,ter,um,cidade
63904,ter,um,cidade
63905,ter,um,cidade
63906,ter,um,cidade
63907,ter,um,cidade
63908,ter,um,cidade
63909,ter,um,cidade
63910,ter,um,cidade
63911,ter,um,cidade
63912,ter,um,cidade
63913,ter,um,cidade
63914,ter,um,cidade
63915,sustentar,o,isso
63916,sustentar,o,isso
63917,sustentar,o,isso
63918,sustentar,o,isso
63919,sustentar,o,isso
63920,sustentar,o,isso
63921,sustentar,o,isso
63922,sustentar,o,isso
63923,sustentar,o,isso
63924,sustentar,o,isso
63925,sustentar,o,isso
63926,sustentar,o,isso
63927,sustentar,o,isso
63928,sustentar,o,isso
63929,sustentar,o,isso
63930,sustentar,o,isso
63931,sustentar,o,isso
63932,sustentar,o,isso
63933,sustentar,o,isso
63934,sustentar,o,isso
63935,sustentar,o,isso
63936,se,reunir,brasileiro
63937,se,reunir,brasileiro
63938,se,reunir,brasileiro
63939,se,reunir,brasileiro
63940,se,reunir,brasileiro
63941,se,reunir,brasileiro
63942,se,reunir,brasileiro
63943,se,reunir,brasileiro
63944,se,reunir,brasileiro
63945,se,reunir,brasileiro
63946,se,reunir,brasileiro
63947,se,reunir,brasileiro
63948,se,reunir,brasileiro
63949,se,reunir,brasileiro
63950,se,reunir,brasileiro
63951,se,reunir,brasileiro
63952,se,reunir,brasileiro
63953,se,reunir,brasileiro
63954,se,reunir,brasileiro
63955,se,reunir,brasileiro
63956,se,reunir,brasileiro
63957,se,reunir,brasileiro
63958,se,reunir,brasileiro
63959,se,reunir,brasileiro
63960,se,reunir,brasileiro
63961,se,reunir,brasileiro
63962,se,reunir,brasileiro
63963,se,reunir,brasileiro
63964,se,reunir,brasileiro
63965,se,reunir,brasileiro
63966,se,reunir,brasileiro
63967,se,reunir,brasileiro
63968,debater,perspectiva,para
63969,debater,perspectiva,para
63970,debater,perspectiva,para
63971,debater,perspectiva,para
63972,debater,perspectiva,para
63973,debater,perspectiva,para
63974,debater,perspectiva,para
63975,debater,perspectiva,para
63976,debater,perspectiva,para
63977,debater,perspectiva,para
63978,debater,perspectiva,para
63979,debater,perspectiva,para
63980,debater,perspectiva,para
63981,debater,perspectiva,para
63982,debater,perspectiva,para
63983,debater,perspectiva,para
63984,debater,perspectiva,para
63985,debater,perspectiva,para
63986,debater,perspectiva,para
63987,debater,perspectiva,para
63988,debater,perspectiva,para
63989,debater,perspectiva,para
63990,debater,perspectiva,para
63991,debater,perspectiva,para
63992,debater,perspectiva,para
63993,debater,perspectiva,para
63994,debater,perspectiva,para
63995,debater,perspectiva,para
63996,debater,perspectiva,para
63997,debater,perspectiva,para
63998,debater,perspectiva,para
63999,debater,perspectiva,para
64000,acreditar,que,brasileiro
64001,acreditar,que,brasileiro
64002,acreditar,que,brasileiro
64003,acreditar,que,brasileiro
64004,acreditar,que,brasileiro
64005,acreditar,que,brasileiro
64006,acreditar,que,brasileiro
64007,acreditar,que,brasileiro
64008,acreditar,que,brasileiro
64009,acreditar,que,brasileiro
64010,acreditar,que,brasileiro
64011,acreditar,que,brasileiro
64012,acreditar,que,brasileiro
64013,acreditar,que,brasileiro
64014,acreditar,que,brasileiro
64015,acreditar,que,brasileiro
64016,acreditar,que,brasileiro
64017,acreditar,que,brasileiro
64018,acreditar,que,brasileiro
64019,acreditar,que,brasileiro
64020,acreditar,que,brasileiro
64021,acreditar,que,brasileiro
64022,acreditar,que,brasileiro
64023,acreditar,que,brasileiro
64024,acreditar,que,brasileiro
64025,acreditar,que,brasileiro
64026,acreditar,que,brasileiro
64027,acreditar,que,brasileiro
64028,estar,-,-
64029,estar,-,-
64030,estar,-,-
64031,estar,-,-
64032,estar,-,-
64033,estar,-,-
64034,estar,-,-
64035,estar,-,-
64036,estar,-,-
64037,estar,-,-
64038,estar,-,-
64039,estar,-,-
64040,estar,-,-
64041,estar,-,-
64042,estar,-,-
64043,estar,-,-
64044,estar,-,-
64045,estar,-,-
64046,estar,-,-
64047,estar,-,-
64048,estar,-,-
64049,estar,-,-
64050,estar,-,-
64051,estar,-,-
64052,estar,-,-
64053,estar,-,-
64054,estar,-,-
64055,estar,-,-
64056,estar,-,-
64057,estar,-,-
64058,estar,em,também
64059,estar,em,também
64060,estar,em,também
64061,estar,em,também
64062,estar,em,também
64063,estar,em,também
64064,estar,em,também
64065,estar,em,também
64066,estar,em,também
64067,estar,em,também
64068,estar,em,também
64069,receber,telefonema,Collor
64070,receber,telefonema,Collor
64071,receber,telefonema,Collor
64072,receber,telefonema,Collor
64073,receber,telefonema,Collor
64074,receber,telefonema,Collor
64075,receber,telefonema,Collor
64076,receber,telefonema,Collor
64077,receber,telefonema,Collor
64078,receber,telefonema,Collor
64079,receber,telefonema,Collor
64080,receber,telefonema,Collor
64081,receber,telefonema,Collor
64082,receber,telefonema,Collor
64083,receber,telefonema,Collor
64084,receber,telefonema,Collor
64085,receber,telefonema,Collor
64086,receber,telefonema,Collor
64087,receber,telefonema,Collor
64088,receber,telefonema,Collor
64089,receber,telefonema,Collor
64090,prestar,solidariedade,que
64091,prestar,solidariedade,que
64092,prestar,solidariedade,que
64093,prestar,solidariedade,que
64094,prestar,solidariedade,que
64095,prestar,solidariedade,que
64096,prestar,solidariedade,que
64097,prestar,solidariedade,que
64098,prestar,solidariedade,que
64099,prestar,solidariedade,que
64100,prestar,solidariedade,que
64101,prestar,solidariedade,que
64102,prestar,solidariedade,que
64103,prestar,solidariedade,que
64104,prestar,solidariedade,que
64105,prestar,solidariedade,que
64106,prestar,solidariedade,que
64107,prestar,solidariedade,que
64108,prestar,solidariedade,que
64109,prestar,solidariedade,que
64110,prestar,solidariedade,que
64111,ligar,para,família
64112,ligar,para,família
64113,ligar,para,família
64114,ligar,para,família
64115,ligar,para,família
64116,ligar,para,família
64117,ligar,para,família
64118,ligar,para,família
64119,ligar,para,família
64120,ligar,para,família
64121,ligar,para,família
64122,ligar,para,família
64123,ligar,para,família
64124,ligar,para,família
64125,ligar,para,família
64126,ligar,para,família
64127,ligar,para,família
64128,ligar,para,família
64129,ligar,para,família
64130,ligar,para,família
64131,ligar,para,família
64132,ligar,para,família
64133,ligar,para,família
64134,ligar,para,família
64135,ligar,para,família
64136,ligar,para,família
64137,ligar,para,família
64138,ligar,para,família
64139,ligar,para,família
64140,ligar,para,família
64141,ligar,para,família
64142,informar,sobre,para
64143,informar,sobre,para
64144,informar,sobre,para
64145,informar,sobre,para
64146,informar,sobre,para
64147,informar,sobre,para
64148,informar,sobre,para
64149,informar,sobre,para
64150,informar,sobre,para
64151,informar,sobre,para
64152,informar,sobre,para
64153,informar,sobre,para
64154,informar,sobre,para
64155,informar,sobre,para
64156,informar,sobre,para
64157,informar,sobre,para
64158,informar,sobre,para
64159,informar,sobre,para
64160,informar,sobre,para
64161,informar,sobre,para
64162,informar,sobre,para
64163,informar,sobre,para
64164,informar,sobre,para
64165,informar,sobre,para
64166,informar,sobre,para
64167,informar,sobre,para
64168,informar,sobre,para
64169,informar,sobre,para
64170,informar,sobre,para
64171,informar,sobre,para
64172,informar,sobre,para
64173,estar,sob,que
64174,estar,sob,que
64175,estar,sob,que
64176,estar,sob,que
64177,estar,sob,que
64178,estar,sob,que
64179,estar,sob,que
64180,estar,sob,que
64181,estar,sob,que
64182,estar,sob,que
64183,estar,sob,que
64184,estar,sob,que
64185,estar,sob,que
64186,estar,sob,que
64187,estar,sob,que
64188,estar,sob,que
64189,estar,sob,que
64190,estar,sob,que
64191,estar,sob,que
64192,estar,sob,que
64193,estar,sob,que
64194,estar,sob,que
64195,estar,sob,que
64196,estar,sob,que
64197,estar,sob,que
64198,estar,sob,que
64199,estar,sob,que
64200,estar,sob,que
64201,estar,sob,que
64202,estar,sob,que
64203,estar,sob,que
64204,subir,a,
64205,subir,a,
64206,subir,a,
64207,subir,a,
64208,subir,a,
64209,subir,a,
64210,subir,a,
64211,subir,a,
64212,subir,a,
64213,subir,a,
64214,subir,a,
64215,subir,a,
64216,subir,a,
64217,subir,a,
64218,subir,a,
64219,subir,a,
64220,subir,a,
64221,subir,a,
64222,subir,a,
64223,subir,a,
64224,subir,a,
64225,subir,a,
64226,subir,a,
64227,subir,a,
64228,subir,a,
64229,subir,a,
64230,subir,a,
64231,subir,a,
64232,subir,a,
64233,subir,a,
64234,subir,a,
64235,subir,a,
64236,subir,a,
64237,subir,a,
64238,subir,a,
64239,subir,a,
64240,subir,a,
64241,subir,a,
64242,subir,a,
64243,subir,a,
64244,subir,a,
64245,subir,a,
64246,responder,pergunta,Lula
64247,responder,pergunta,Lula
64248,responder,pergunta,Lula
64249,responder,pergunta,Lula
64250,responder,pergunta,Lula
64251,responder,pergunta,Lula
64252,responder,pergunta,Lula
64253,responder,pergunta,Lula
64254,responder,pergunta,Lula
64255,responder,pergunta,Lula
64256,responder,pergunta,Lula
64257,escalar,para,ser
64258,escalar,para,ser
64259,escalar,para,ser
64260,escalar,para,ser
64261,escalar,para,ser
64262,escalar,para,ser
64263,escalar,para,ser
64264,escalar,para,ser
64265,escalar,para,ser
64266,escalar,para,ser
64267,escalar,para,ser
64268,pretender,lançar,-
64269,pretender,lançar,-
64270,pretender,lançar,-
64271,pretender,lançar,-
64272,pretender,lançar,-
64273,pretender,lançar,-
64274,pretender,lançar,-
64275,pretender,lançar,-
64276,pretender,lançar,-
64277,pretender,lançar,-
64278,pretender,lançar,-
64279,pretender,lançar,-
64280,pretender,lançar,-
64281,pretender,lançar,-
64282,pretender,lançar,-
64283,pretender,lançar,-
64284,pretender,lançar,-
64285,pretender,lançar,-
64286,pretender,lançar,-
64287,pretender,lançar,-
64288,lançar,um,pretender
64289,lançar,um,pretender
64290,lançar,um,pretender
64291,lançar,um,pretender
64292,lançar,um,pretender
64293,lançar,um,pretender
64294,lançar,um,pretender
64295,lançar,um,pretender
64296,lançar,um,pretender
64297,lançar,um,pretender
64298,lançar,um,pretender
64299,lançar,um,pretender
64300,lançar,um,pretender
64301,lançar,um,pretender
64302,lançar,um,pretender
64303,lançar,um,pretender
64304,lançar,um,pretender
64305,lançar,um,pretender
64306,lançar,um,pretender
64307,lançar,um,pretender
64308,tornar,mais,ele
64309,tornar,mais,ele
64310,tornar,mais,ele
64311,tornar,mais,ele
64312,tornar,mais,ele
64313,tornar,mais,ele
64314,tornar,mais,ele
64315,tornar,mais,ele
64316,tornar,mais,ele
64317,tornar,mais,ele
64318,tornar,mais,ele
64319,tornar,mais,ele
64320,tornar,mais,ele
64321,tornar,mais,ele
64322,tornar,mais,ele
64323,tornar,mais,ele
64324,tornar,mais,ele
64325,tornar,mais,ele
64326,estar,em,triângulo
64327,estar,em,triângulo
64328,estar,em,triângulo
64329,estar,em,triângulo
64330,estar,em,triângulo
64331,estar,em,triângulo
64332,estar,em,triângulo
64333,estar,em,triângulo
64334,estar,em,triângulo
64335,estar,em,triângulo
64336,estar,em,triângulo
64337,estar,em,triângulo
64338,estar,em,triângulo
64339,estar,em,triângulo
64340,estar,em,triângulo
64341,estar,em,triângulo
64342,estar,em,triângulo
64343,estar,em,triângulo
64344,estar,em,triângulo
64345,estar,em,triângulo
64346,colocar,por,ser
64347,colocar,por,ser
64348,colocar,por,ser
64349,colocar,por,ser
64350,colocar,por,ser
64351,colocar,por,ser
64352,colocar,por,ser
64353,colocar,por,ser
64354,colocar,por,ser
64355,colocar,por,ser
64356,colocar,por,ser
64357,colocar,por,ser
64358,colocar,por,ser
64359,colocar,por,ser
64360,colocar,por,ser
64361,colocar,por,ser
64362,colocar,por,ser
64363,colocar,por,ser
64364,colocar,por,ser
64365,colocar,por,ser
64366,colocar,por,ser
64367,colocar,por,ser
64368,colocar,por,ser
64369,colocar,por,ser
64370,colocar,por,ser
64371,colocar,por,ser
64372,se,apaixonar,e
64373,se,apaixonar,e
64374,se,apaixonar,e
64375,se,apaixonar,e
64376,se,apaixonar,e
64377,se,apaixonar,e
64378,se,apaixonar,e
64379,se,apaixonar,e
64380,se,apaixonar,e
64381,se,apaixonar,e
64382,se,apaixonar,e
64383,se,apaixonar,e
64384,se,apaixonar,e
64385,se,apaixonar,e
64386,se,apaixonar,e
64387,se,apaixonar,e
64388,se,apaixonar,e
64389,se,apaixonar,e
64390,se,apaixonar,e
64391,se,apaixonar,e
64392,se,apaixonar,e
64393,se,apaixonar,e
64394,se,apaixonar,e
64395,se,apaixonar,e
64396,se,apaixonar,e
64397,se,apaixonar,e
64398,apostar,em,-
64399,apostar,em,-
64400,apostar,em,-
64401,apostar,em,-
64402,apostar,em,-
64403,apostar,em,-
64404,apostar,em,-
64405,apostar,em,-
64406,apostar,em,-
64407,apostar,em,-
64408,apostar,em,-
64409,apostar,em,-
64410,apostar,em,-
64411,apostar,em,-
64412,apostar,em,-
64413,apostar,em,-
64414,apostar,em,-
64415,apostar,em,-
64416,apostar,em,-
64417,apostar,em,-
64418,apostar,em,-
64419,apostar,em,-
64420,apostar,em,-
64421,apostar,em,-
64422,preparar,para,se
64423,preparar,para,se
64424,preparar,para,se
64425,preparar,para,se
64426,preparar,para,se
64427,preparar,para,se
64428,preparar,para,se
64429,preparar,para,se
64430,preparar,para,se
64431,preparar,para,se
64432,preparar,para,se
64433,preparar,para,se
64434,preparar,para,se
64435,preparar,para,se
64436,preparar,para,se
64437,preparar,para,se
64438,preparar,para,se
64439,preparar,para,se
64440,preparar,para,se
64441,preparar,para,se
64442,preparar,para,se
64443,preparar,para,se
64444,preparar,para,se
64445,preparar,para,se
64446,atuar,em,a
64447,atuar,em,a
64448,atuar,em,a
64449,atuar,em,a
64450,atuar,em,a
64451,atuar,em,a
64452,atuar,em,a
64453,atuar,em,a
64454,atuar,em,a
64455,atuar,em,a
64456,atuar,em,a
64457,atuar,em,a
64458,atuar,em,a
64459,atuar,em,a
64460,atuar,em,a
64461,atuar,em,a
64462,atuar,em,a
64463,atuar,em,a
64464,atuar,em,a
64465,atuar,em,a
64466,atuar,em,a
64467,atuar,em,a
64468,atuar,em,a
64469,atuar,em,a
64470,revelar,que,-
64471,revelar,que,-
64472,revelar,que,-
64473,revelar,que,-
64474,revelar,que,-
64475,revelar,que,-
64476,revelar,que,-
64477,revelar,que,-
64478,revelar,que,-
64479,revelar,que,-
64480,revelar,que,-
64481,revelar,que,-
64482,revelar,que,-
64483,revelar,que,-
64484,revelar,que,-
64485,revelar,que,-
64486,revelar,que,-
64487,revelar,que,-
64488,revelar,que,-
64489,revelar,que,-
64490,esperar,queda,empresário
64491,esperar,queda,empresário
64492,esperar,queda,empresário
64493,esperar,queda,empresário
64494,esperar,queda,empresário
64495,esperar,queda,empresário
64496,esperar,queda,empresário
64497,esperar,queda,empresário
64498,esperar,queda,empresário
64499,esperar,queda,empresário
64500,esperar,queda,empresário
64501,esperar,queda,empresário
64502,esperar,queda,empresário
64503,esperar,queda,empresário
64504,esperar,queda,empresário
64505,esperar,queda,empresário
64506,esperar,queda,empresário
64507,esperar,queda,empresário
64508,esperar,queda,empresário
64509,esperar,queda,empresário
64510,ter,este,inflação
64511,ter,este,inflação
64512,ter,este,inflação
64513,ter,este,inflação
64514,ter,este,inflação
64515,ter,este,inflação
64516,ter,este,inflação
64517,ter,este,inflação
64518,ter,este,inflação
64519,ter,este,inflação
64520,ter,este,inflação
64521,ter,este,inflação
64522,ter,este,inflação
64523,ter,este,inflação
64524,ter,este,inflação
64525,ter,este,inflação
64526,ter,este,inflação
64527,ter,este,inflação
64528,ter,este,inflação
64529,ter,este,inflação
64530,ter,este,inflação
64531,criar,há,ser
64532,criar,há,ser
64533,criar,há,ser
64534,criar,há,ser
64535,criar,há,ser
64536,criar,há,ser
64537,criar,há,ser
64538,criar,há,ser
64539,criar,há,ser
64540,criar,há,ser
64541,criar,há,ser
64542,criar,há,ser
64543,criar,há,ser
64544,criar,há,ser
64545,criar,há,ser
64546,criar,há,ser
64547,criar,há,ser
64548,criar,há,ser
64549,criar,há,ser
64550,criar,há,ser
64551,criar,há,ser
64552,saber,que,
64553,saber,que,
64554,saber,que,
64555,saber,que,
64556,saber,que,
64557,saber,que,
64558,saber,que,
64559,saber,que,
64560,saber,que,
64561,saber,que,
64562,ter,um,agora
64563,ter,um,agora
64564,ter,um,agora
64565,ter,um,agora
64566,ter,um,agora
64567,ter,um,agora
64568,ter,um,agora
64569,ter,um,agora
64570,ter,um,agora
64571,ter,um,agora
64572,estudar,muito,que
64573,estudar,muito,que
64574,estudar,muito,que
64575,estudar,muito,que
64576,estudar,muito,que
64577,saber,que,mas
64578,saber,que,mas
64579,saber,que,mas
64580,saber,que,mas
64581,saber,que,mas
64582,saber,que,mas
64583,saber,que,mas
64584,saber,que,mas
64585,saber,que,mas
64586,saber,que,mas
64587,saber,que,mas
64588,saber,que,mas
64589,saber,que,mas
64590,saber,que,mas
64591,saber,que,mas
64592,sentir,isso,
64593,sentir,isso,
64594,sentir,isso,
64595,ter,muito,querer
64596,ter,muito,querer
64597,ter,muito,querer
64598,ter,muito,querer
64599,ter,muito,querer
64600,ter,muito,querer
64601,ter,muito,querer
64602,ter,muito,querer
64603,ter,muito,querer
64604,ter,muito,querer
64605,ter,muito,querer
64606,ter,muito,querer
64607,ter,muito,querer
64608,ter,muito,querer
64609,dedicar,100,eu
64610,dedicar,100,eu
64611,dedicar,100,eu
64612,dedicar,100,eu
64613,dedicar,100,eu
64614,dedicar,100,eu
64615,dedicar,100,eu
64616,dedicar,100,eu
64617,dedicar,100,eu
64618,dedicar,100,eu
64619,dedicar,100,eu
64620,dedicar,100,eu
64621,dedicar,100,eu
64622,dedicar,100,eu
64623,se,sentir,você
64624,se,sentir,você
64625,se,sentir,você
64626,se,sentir,você
64627,se,sentir,você
64628,se,sentir,você
64629,se,sentir,você
64630,se,sentir,você
64631,se,sentir,você
64632,se,sentir,você
64633,se,sentir,você
64634,se,sentir,você
64635,ter,muito,
64636,ter,muito,
64637,ter,muito,
64638,ter,muito,
64639,ter,muito,
64640,ter,muito,
64641,ter,muito,
