,FORM_CTX_P+0,FORM_CTX_P+1,FORM_CTX_P-1
76298,disser,que,quem
76299,disser,que,quem
76300,disser,que,quem
76301,disser,que,quem
76302,disser,que,quem
76303,disser,que,quem
76304,disser,que,quem
76305,disser,que,quem
76306,conhece,o,que
76307,conhece,o,que
76308,conhece,o,que
76309,conhece,o,que
76310,conhece,o,que
76311,conhece,o,que
76312,conhece,o,que
76313,conhece,o,que
76314,conhece,o,que
76315,conhece,o,que
76316,conhece,o,que
76317,conhece,o,que
76318,conhece,o,que
76319,conhece,o,que
76320,conhece,o,que
76321,conhece,o,que
76322,conhece,o,que
76323,conhece,o,que
76324,conhece,o,que
76325,conhece,o,que
76326,mentindo,»,está
76327,mentindo,»,está
76328,mentindo,»,está
76329,mentindo,»,está
76330,mentindo,»,está
76331,mentindo,»,está
76332,mentindo,»,está
76333,mentindo,»,está
76334,mentindo,»,está
76335,mentindo,»,está
76336,mentindo,»,está
76337,mentindo,»,está
76338,mentindo,»,está
76339,mentindo,»,está
76340,mentindo,»,está
76341,mentindo,»,está
76342,mentindo,»,está
76343,mentindo,»,está
76344,mentindo,»,está
76345,mentindo,»,está
76346,acrescentou,que,governador
76347,acrescentou,que,governador
76348,acrescentou,que,governador
76349,acrescentou,que,governador
76350,acrescentou,que,governador
76351,acrescentou,que,governador
76352,acrescentou,que,governador
76353,acrescentou,que,governador
76354,acrescentou,que,governador
76355,acrescentou,que,governador
76356,acrescentou,que,governador
76357,acrescentou,que,governador
76358,acrescentou,que,governador
76359,acrescentou,que,governador
76360,acrescentou,que,governador
76361,pedirá,a,que
76362,pedirá,a,que
76363,pedirá,a,que
76364,pedirá,a,que
76365,pedirá,a,que
76366,pedirá,a,que
76367,pedirá,a,que
76368,pedirá,a,que
76369,pedirá,a,que
76370,pedirá,a,que
76371,pedirá,a,que
76372,pedirá,a,que
76373,pedirá,a,que
76374,pedirá,a,que
76375,pedirá,a,que
76376,dê,certo,plano
76377,dê,certo,plano
76378,dê,certo,plano
76379,dê,certo,plano
76380,dê,certo,plano
76381,dê,certo,plano
76382,dê,certo,plano
76383,dê,certo,plano
76384,dê,certo,plano
76385,dê,certo,plano
76386,dê,certo,plano
76387,dê,certo,plano
76388,dê,certo,plano
76389,dê,certo,plano
76390,dê,certo,plano
76391,inclui,votar,acordo
76392,inclui,votar,acordo
76393,inclui,votar,acordo
76394,inclui,votar,acordo
76395,inclui,votar,acordo
76396,inclui,votar,acordo
76397,inclui,votar,acordo
76398,inclui,votar,acordo
76399,inclui,votar,acordo
76400,inclui,votar,acordo
76401,inclui,votar,acordo
76402,inclui,votar,acordo
76403,inclui,votar,acordo
76404,inclui,votar,acordo
76405,inclui,votar,acordo
76406,inclui,votar,acordo
76407,votar,",",inclui
76408,votar,",",inclui
76409,votar,",",inclui
76410,votar,",",inclui
76411,votar,",",inclui
76412,votar,",",inclui
76413,votar,",",inclui
76414,votar,",",inclui
76415,votar,",",inclui
76416,votar,",",inclui
76417,votar,",",inclui
76418,votar,",",inclui
76419,votar,",",inclui
76420,votar,",",inclui
76421,votar,",",inclui
76422,votar,",",inclui
76423,acertaram,que,líderes
76424,acertaram,que,líderes
76425,acertaram,que,líderes
76426,acertaram,que,líderes
76427,acertaram,que,líderes
76428,acertaram,que,líderes
76429,acertaram,que,líderes
76430,acertaram,que,líderes
76431,acertaram,que,líderes
76432,acertaram,que,líderes
76433,acertaram,que,líderes
76434,acertaram,que,líderes
76435,acertaram,que,líderes
76436,acertaram,que,líderes
76437,acertaram,que,líderes
76438,acertaram,que,líderes
76439,acertaram,que,líderes
76440,acertaram,que,líderes
76441,acertaram,que,líderes
76442,acertaram,que,líderes
76443,acertaram,que,líderes
76444,acertaram,que,líderes
76445,acertaram,que,líderes
76446,acertaram,que,líderes
76447,acertaram,que,líderes
76448,acertaram,que,líderes
76449,acertaram,que,líderes
76450,acertaram,que,líderes
76451,acertaram,que,líderes
76452,acertaram,que,líderes
76453,acertaram,que,líderes
76454,acertaram,que,líderes
76455,acertaram,que,líderes
76456,acertaram,que,líderes
76457,acertaram,que,líderes
76458,acertaram,que,líderes
76459,acertaram,que,líderes
76460,acertaram,que,líderes
76461,acertaram,que,líderes
76462,havendo,quorum,","
76463,havendo,quorum,","
76464,havendo,quorum,","
76465,havendo,quorum,","
76466,havendo,quorum,","
76467,havendo,quorum,","
76468,havendo,quorum,","
76469,havendo,quorum,","
76470,havendo,quorum,","
76471,havendo,quorum,","
76472,havendo,quorum,","
76473,havendo,quorum,","
76474,havendo,quorum,","
76475,havendo,quorum,","
76476,havendo,quorum,","
76477,havendo,quorum,","
76478,havendo,quorum,","
76479,havendo,quorum,","
76480,havendo,quorum,","
76481,havendo,quorum,","
76482,havendo,quorum,","
76483,havendo,quorum,","
76484,havendo,quorum,","
76485,havendo,quorum,","
76486,havendo,quorum,","
76487,havendo,quorum,","
76488,havendo,quorum,","
76489,havendo,quorum,","
76490,havendo,quorum,","
76491,havendo,quorum,","
76492,havendo,quorum,","
76493,havendo,quorum,","
76494,havendo,quorum,","
76495,havendo,quorum,","
76496,havendo,quorum,","
76497,havendo,quorum,","
76498,havendo,quorum,","
76499,havendo,quorum,","
76500,havendo,quorum,","
76501,votado,hoje,será
76502,votado,hoje,será
76503,votado,hoje,será
76504,votado,hoje,será
76505,votado,hoje,será
76506,votado,hoje,será
76507,votado,hoje,será
76508,votado,hoje,será
76509,votado,hoje,será
76510,votado,hoje,será
76511,votado,hoje,será
76512,votado,hoje,será
76513,votado,hoje,será
76514,votado,hoje,será
76515,votado,hoje,será
76516,votado,hoje,será
76517,votado,hoje,será
76518,votado,hoje,será
76519,votado,hoje,será
76520,votado,hoje,será
76521,votado,hoje,será
76522,votado,hoje,será
76523,votado,hoje,será
76524,votado,hoje,será
76525,votado,hoje,será
76526,votado,hoje,será
76527,votado,hoje,será
76528,votado,hoje,será
76529,votado,hoje,será
76530,votado,hoje,será
76531,votado,hoje,será
76532,votado,hoje,será
76533,votado,hoje,será
76534,votado,hoje,será
76535,votado,hoje,será
76536,votado,hoje,será
76537,votado,hoje,será
76538,votado,hoje,será
76539,votado,hoje,será
76540,ficar,pronta,não
76541,ficar,pronta,não
76542,ficar,pronta,não
76543,ficar,pronta,não
76544,ficar,pronta,não
76545,ficar,pronta,não
76546,ficar,pronta,não
76547,ficar,pronta,não
76548,ficar,pronta,não
76549,ficar,pronta,não
76550,ficar,pronta,não
76551,ficar,pronta,não
76552,ficar,pronta,não
76553,ficar,pronta,não
76554,ficar,pronta,não
76555,ficar,pronta,não
76556,ficar,pronta,não
76557,ficar,pronta,não
76558,ficar,pronta,não
76559,ficar,pronta,não
76560,ficar,pronta,não
76561,ficar,pronta,não
76562,ficar,pronta,não
76563,ficar,pronta,não
76564,ficar,pronta,não
76565,ficar,pronta,não
76566,ficar,pronta,não
76567,ficar,pronta,não
76568,ficar,pronta,não
76569,ficar,pronta,não
76570,ficar,pronta,não
76571,ficar,pronta,não
76572,ficar,pronta,não
76573,ficar,pronta,não
76574,ficar,pronta,não
76575,ficar,pronta,não
76576,ficar,pronta,não
76577,ficar,pronta,não
76578,ficar,pronta,não
76579,acolhendo,cerca_de,","
76580,acolhendo,cerca_de,","
76581,acolhendo,cerca_de,","
76582,acolhendo,cerca_de,","
76583,acolhendo,cerca_de,","
76584,acolhendo,cerca_de,","
76585,acolhendo,cerca_de,","
76586,acolhendo,cerca_de,","
76587,acolhendo,cerca_de,","
76588,acolhendo,cerca_de,","
76589,acolhendo,cerca_de,","
76590,acolhendo,cerca_de,","
76591,acolhendo,cerca_de,","
76592,acolhendo,cerca_de,","
76593,acolhendo,cerca_de,","
76594,acolhendo,cerca_de,","
76595,acolhendo,cerca_de,","
76596,acolhendo,cerca_de,","
76597,acolhendo,cerca_de,","
76598,acolhendo,cerca_de,","
76599,acolhendo,cerca_de,","
76600,acolhendo,cerca_de,","
76601,acolhendo,cerca_de,","
76602,acolhendo,cerca_de,","
76603,acolhendo,cerca_de,","
76604,acolhendo,cerca_de,","
76605,acolhendo,cerca_de,","
76606,acolhendo,cerca_de,","
76607,acolhendo,cerca_de,","
76608,acolhendo,cerca_de,","
76609,acolhendo,cerca_de,","
76610,acolhendo,cerca_de,","
76611,acolhendo,cerca_de,","
76612,acolhendo,cerca_de,","
76613,acolhendo,cerca_de,","
76614,acolhendo,cerca_de,","
76615,acolhendo,cerca_de,","
76616,acolhendo,cerca_de,","
76617,acolhendo,cerca_de,","
76618,decide,que,STJ
76619,decide,que,STJ
76620,decide,que,STJ
76621,decide,que,STJ
76622,decide,que,STJ
76623,decide,que,STJ
76624,decide,que,STJ
76625,decide,que,STJ
76626,decide,que,STJ
76627,decide,que,STJ
76628,decide,que,STJ
76629,decide,que,STJ
76630,decide,que,STJ
76631,decide,que,STJ
76632,decide,que,STJ
76633,decide,que,STJ
76634,decide,que,STJ
76635,decide,que,STJ
76636,decide,que,STJ
76637,decide,que,STJ
76638,decide,que,STJ
76639,decide,que,STJ
76640,decide,que,STJ
76641,decide,que,STJ
76642,decide,que,STJ
76643,decide,que,STJ
76644,decide,que,STJ
76645,decide,que,STJ
76646,julgados,por,ser
76647,julgados,por,ser
76648,julgados,por,ser
76649,julgados,por,ser
76650,julgados,por,ser
76651,julgados,por,ser
76652,julgados,por,ser
76653,julgados,por,ser
76654,julgados,por,ser
76655,julgados,por,ser
76656,julgados,por,ser
76657,julgados,por,ser
76658,julgados,por,ser
76659,julgados,por,ser
76660,julgados,por,ser
76661,julgados,por,ser
76662,julgados,por,ser
76663,julgados,por,ser
76664,julgados,por,ser
76665,julgados,por,ser
76666,julgados,por,ser
76667,julgados,por,ser
76668,julgados,por,ser
76669,julgados,por,ser
76670,julgados,por,ser
76671,julgados,por,ser
76672,julgados,por,ser
76673,julgados,por,ser
76674,aponta,sobrepreço,","
76675,aponta,sobrepreço,","
76676,aponta,sobrepreço,","
76677,aponta,sobrepreço,","
76678,aponta,sobrepreço,","
76679,aponta,sobrepreço,","
76680,aponta,sobrepreço,","
76681,aponta,sobrepreço,","
76682,aponta,sobrepreço,","
76683,aponta,sobrepreço,","
76684,aponta,sobrepreço,","
76685,aponta,sobrepreço,","
76686,aponta,sobrepreço,","
76687,aponta,sobrepreço,","
76688,aponta,sobrepreço,","
76689,aponta,sobrepreço,","
76690,aponta,sobrepreço,","
76691,aponta,sobrepreço,","
76692,aponta,sobrepreço,","
76693,aponta,sobrepreço,","
76694,aponta,sobrepreço,","
76695,aponta,sobrepreço,","
76696,aponta,sobrepreço,","
76697,aponta,sobrepreço,","
76698,aponta,sobrepreço,","
76699,pedem,que,)
76700,pedem,que,)
76701,pedem,que,)
76702,pedem,que,)
76703,pedem,que,)
76704,pedem,que,)
76705,pedem,que,)
76706,pedem,que,)
76707,pedem,que,)
76708,pedem,que,)
76709,pedem,que,)
76710,pedem,que,)
76711,pedem,que,)
76712,pedem,que,)
76713,pedem,que,)
76714,pedem,que,)
76715,pedem,que,)
76716,pedem,que,)
76717,pedem,que,)
76718,pedem,que,)
76719,pedem,que,)
76720,pedem,que,)
76721,pedem,que,)
76722,reabra,processo,estadual
76723,reabra,processo,estadual
76724,reabra,processo,estadual
76725,reabra,processo,estadual
76726,reabra,processo,estadual
76727,reabra,processo,estadual
76728,reabra,processo,estadual
76729,reabra,processo,estadual
76730,reabra,processo,estadual
76731,reabra,processo,estadual
76732,reabra,processo,estadual
76733,reabra,processo,estadual
76734,reabra,processo,estadual
76735,reabra,processo,estadual
76736,reabra,processo,estadual
76737,reabra,processo,estadual
76738,reabra,processo,estadual
76739,reabra,processo,estadual
76740,reabra,processo,estadual
76741,reabra,processo,estadual
76742,reabra,processo,estadual
76743,reabra,processo,estadual
76744,reabra,processo,estadual
76745,atua,em,partido
76746,atua,em,partido
76747,atua,em,partido
76748,atua,em,partido
76749,atua,em,partido
76750,atua,em,partido
76751,atua,em,partido
76752,atua,em,partido
76753,atua,em,partido
76754,atua,em,partido
76755,atua,em,partido
76756,atua,em,partido
76757,atua,em,partido
76758,atua,em,partido
76759,atua,em,partido
76760,atua,em,partido
76761,atua,em,partido
76762,atua,em,partido
76763,atua,em,partido
76764,perdeu,a,time
76765,perdeu,a,time
76766,perdeu,a,time
76767,perdeu,a,time
76768,perdeu,a,time
76769,perdeu,a,time
76770,perdeu,a,time
76771,perdeu,a,time
76772,perdeu,a,time
76773,perdeu,a,time
76774,perdeu,a,time
76775,perdeu,a,time
76776,perdeu,a,time
76777,perdeu,a,time
76778,perdeu,a,time
76779,perdeu,a,time
76780,perdeu,a,time
76781,perdeu,a,time
76782,garantir,antecipadamente,de
76783,garantir,antecipadamente,de
76784,garantir,antecipadamente,de
76785,garantir,antecipadamente,de
76786,garantir,antecipadamente,de
76787,garantir,antecipadamente,de
76788,garantir,antecipadamente,de
76789,garantir,antecipadamente,de
76790,garantir,antecipadamente,de
76791,garantir,antecipadamente,de
76792,garantir,antecipadamente,de
76793,garantir,antecipadamente,de
76794,garantir,antecipadamente,de
76795,garantir,antecipadamente,de
76796,garantir,antecipadamente,de
76797,garantir,antecipadamente,de
76798,garantir,antecipadamente,de
76799,garantir,antecipadamente,de
76800,entra,em,equipe
76801,entra,em,equipe
76802,entra,em,equipe
76803,entra,em,equipe
76804,entra,em,equipe
76805,entra,em,equipe
76806,entra,em,equipe
76807,entra,em,equipe
76808,entra,em,equipe
76809,entra,em,equipe
76810,entra,em,equipe
76811,entra,em,equipe
76812,entra,em,equipe
76813,entra,em,equipe
76814,entra,em,equipe
76815,entra,em,equipe
76816,entra,em,equipe
76817,entra,em,equipe
76818,entra,em,equipe
76819,entra,em,equipe
76820,entra,em,equipe
76821,entra,em,equipe
76822,entra,em,equipe
76823,entra,em,equipe
76824,entra,em,equipe
76825,entra,em,equipe
76826,entra,em,equipe
76827,entra,em,equipe
76828,entra,em,equipe
76829,entra,em,equipe
76830,entra,em,equipe
76831,entra,em,equipe
76832,entra,em,equipe
76833,entra,em,equipe
76834,entra,em,equipe
76835,entra,em,equipe
76836,entra,em,equipe
76837,entra,em,equipe
76838,entra,em,equipe
76839,entra,em,equipe
76840,entra,em,equipe
76841,entra,em,equipe
76842,entra,em,equipe
76843,entra,em,equipe
76844,entra,em,equipe
76845,entra,em,equipe
76846,entra,em,equipe
76847,entra,em,equipe
76848,disputar,com,para
76849,disputar,com,para
76850,disputar,com,para
76851,disputar,com,para
76852,disputar,com,para
76853,disputar,com,para
76854,disputar,com,para
76855,disputar,com,para
76856,disputar,com,para
76857,disputar,com,para
76858,disputar,com,para
76859,disputar,com,para
76860,disputar,com,para
76861,disputar,com,para
76862,disputar,com,para
76863,disputar,com,para
76864,disputar,com,para
76865,disputar,com,para
76866,disputar,com,para
76867,disputar,com,para
76868,disputar,com,para
76869,disputar,com,para
76870,disputar,com,para
76871,disputar,com,para
76872,disputar,com,para
76873,disputar,com,para
76874,disputar,com,para
76875,disputar,com,para
76876,disputar,com,para
76877,disputar,com,para
76878,disputar,com,para
76879,disputar,com,para
76880,disputar,com,para
76881,disputar,com,para
76882,disputar,com,para
76883,disputar,com,para
76884,disputar,com,para
76885,disputar,com,para
76886,disputar,com,para
76887,disputar,com,para
76888,disputar,com,para
76889,disputar,com,para
76890,disputar,com,para
76891,disputar,com,para
76892,disputar,com,para
76893,disputar,com,para
76894,disputar,com,para
76895,disputar,com,para
76896,leia,matéria,(
76897,leia,matéria,(
76898,leia,matéria,(
76899,leia,matéria,(
76900,leia,matéria,(
76901,leia,matéria,(
76902,leia,matéria,(
76903,leia,matéria,(
76904,leia,matéria,(
76905,leia,matéria,(
76906,leia,matéria,(
76907,leia,matéria,(
76908,leia,matéria,(
76909,leia,matéria,(
76910,leia,matéria,(
76911,leia,matéria,(
76912,leia,matéria,(
76913,leia,matéria,(
76914,leia,matéria,(
76915,leia,matéria,(
76916,leia,matéria,(
76917,leia,matéria,(
76918,leia,matéria,(
76919,leia,matéria,(
76920,leia,matéria,(
76921,leia,matéria,(
76922,leia,matéria,(
76923,leia,matéria,(
76924,leia,matéria,(
76925,leia,matéria,(
76926,leia,matéria,(
76927,leia,matéria,(
76928,leia,matéria,(
76929,leia,matéria,(
76930,leia,matéria,(
76931,leia,matéria,(
76932,leia,matéria,(
76933,leia,matéria,(
76934,leia,matéria,(
76935,leia,matéria,(
76936,leia,matéria,(
76937,leia,matéria,(
76938,leia,matéria,(
76939,leia,matéria,(
76940,leia,matéria,(
76941,leia,matéria,(
76942,leia,matéria,(
76943,leia,matéria,(
76944,chegaram,a,que
76945,chegaram,a,que
76946,chegaram,a,que
76947,chegaram,a,que
76948,chegaram,a,que
76949,chegaram,a,que
76950,chegaram,a,que
76951,chegaram,a,que
76952,chegaram,a,que
76953,chegaram,a,que
76954,chegaram,a,que
76955,chegaram,a,que
76956,chegaram,a,que
76957,chegaram,a,que
76958,chegaram,a,que
76959,chegaram,a,que
76960,chegaram,a,que
76961,chegaram,a,que
76962,chegaram,a,que
76963,chegaram,a,que
76964,chegaram,a,que
76965,chegaram,a,que
76966,chegaram,a,que
76967,chegaram,a,que
76968,chegaram,a,que
76969,chegaram,a,que
76970,chegaram,a,que
76971,chegaram,a,que
76972,chegaram,a,que
76973,milita,decididamente,","
76974,milita,decididamente,","
76975,milita,decididamente,","
76976,milita,decididamente,","
76977,milita,decididamente,","
76978,milita,decididamente,","
76979,milita,decididamente,","
76980,milita,decididamente,","
76981,milita,decididamente,","
76982,milita,decididamente,","
76983,milita,decididamente,","
76984,milita,decididamente,","
76985,milita,decididamente,","
76986,milita,decididamente,","
76987,milita,decididamente,","
76988,milita,decididamente,","
76989,milita,decididamente,","
76990,milita,decididamente,","
76991,milita,decididamente,","
76992,milita,decididamente,","
76993,milita,decididamente,","
76994,milita,decididamente,","
76995,milita,decididamente,","
76996,milita,decididamente,","
76997,milita,decididamente,","
76998,milita,decididamente,","
76999,milita,decididamente,","
77000,milita,decididamente,","
77001,milita,decididamente,","
77002,marcado,por,sabor
77003,marcado,por,sabor
77004,marcado,por,sabor
77005,marcado,por,sabor
77006,marcado,por,sabor
77007,marcado,por,sabor
77008,marcado,por,sabor
77009,marcado,por,sabor
77010,marcado,por,sabor
77011,marcado,por,sabor
77012,marcado,por,sabor
77013,marcado,por,sabor
77014,marcado,por,sabor
77015,marcado,por,sabor
77016,marcado,por,sabor
77017,marcado,por,sabor
77018,marcado,por,sabor
77019,marcado,por,sabor
77020,marcado,por,sabor
77021,marcado,por,sabor
77022,marcado,por,sabor
77023,marcado,por,sabor
77024,marcado,por,sabor
77025,marcado,por,sabor
77026,marcado,por,sabor
77027,marcado,por,sabor
77028,marcado,por,sabor
77029,marcado,por,sabor
77030,marcado,por,sabor
77031,marcado,por,sabor
77032,marcado,por,sabor
77033,marcado,por,sabor
77034,marcado,por,sabor
77035,marcado,por,sabor
77036,evolui,bem,e
77037,evolui,bem,e
77038,evolui,bem,e
77039,evolui,bem,e
77040,evolui,bem,e
77041,evolui,bem,e
77042,evolui,bem,e
77043,evolui,bem,e
77044,evolui,bem,e
77045,evolui,bem,e
77046,evolui,bem,e
77047,evolui,bem,e
77048,evolui,bem,e
77049,evolui,bem,e
77050,evolui,bem,e
77051,evolui,bem,e
77052,evolui,bem,e
77053,evolui,bem,e
77054,evolui,bem,e
77055,evolui,bem,e
77056,evolui,bem,e
77057,evolui,bem,e
77058,evolui,bem,e
77059,evolui,bem,e
77060,evolui,bem,e
77061,evolui,bem,e
77062,evolui,bem,e
77063,evolui,bem,e
77064,evolui,bem,e
77065,evolui,bem,e
77066,evolui,bem,e
77067,evolui,bem,e
77068,evolui,bem,e
77069,evolui,bem,e
77070,baixa,com,Oscar_Tadaioshi_Izumi
77071,baixa,com,Oscar_Tadaioshi_Izumi
77072,baixa,com,Oscar_Tadaioshi_Izumi
77073,baixa,com,Oscar_Tadaioshi_Izumi
77074,baixa,com,Oscar_Tadaioshi_Izumi
77075,baixa,com,Oscar_Tadaioshi_Izumi
77076,baixa,com,Oscar_Tadaioshi_Izumi
77077,baixa,com,Oscar_Tadaioshi_Izumi
77078,baixa,com,Oscar_Tadaioshi_Izumi
77079,baixa,com,Oscar_Tadaioshi_Izumi
77080,baixa,com,Oscar_Tadaioshi_Izumi
77081,baixa,com,Oscar_Tadaioshi_Izumi
77082,baixa,com,Oscar_Tadaioshi_Izumi
77083,baixa,com,Oscar_Tadaioshi_Izumi
77084,baixa,com,Oscar_Tadaioshi_Izumi
77085,baixa,com,Oscar_Tadaioshi_Izumi
77086,baixa,com,Oscar_Tadaioshi_Izumi
77087,baixa,com,Oscar_Tadaioshi_Izumi
77088,baixa,com,Oscar_Tadaioshi_Izumi
77089,baixa,com,Oscar_Tadaioshi_Izumi
77090,baixa,com,Oscar_Tadaioshi_Izumi
