INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
139759,4,3293,5838,0,o,o,ART,M|S,5,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,0,dar,A0
139760,5,3293,5838,0,Estado,estado,N,M|S,3,P<,*,-,*,a,o,juiz,Califórnia,o,de,0,dar,A0
139761,6,3293,5838,0,de,de,PRP,-,5,N<,(PP*,-,*,a,o,juiz,Califórnia,o,de,0,dar,A0
139762,7,3293,5838,0,a,o,ART,F|S,8,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,0,dar,A0
139763,8,3293,5838,0,Califórnia,Califórnia,PROP,F|S,6,P<,*))))),-,*),a,o,juiz,Califórnia,o,de,0,dar,A0
139764,9,3293,5838,0,dá,dar,V-FIN,PR|3S|IND,0,STA,(VP*),dar,(V*),a,o,juiz,Califórnia,o,de,1,dar,V
139765,10,3293,5838,0,a,a,PRP,-,9,PIV,(PP*,-,(A2*,a,o,juiz,Califórnia,o,de,1,dar,A2
139766,11,3293,5838,0,o,o,ART,M|S,12,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A2
139767,12,3293,5838,0,juiz,juiz,N,M|S,10,P<,*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A2
139768,13,3293,5838,0,de,de,PRP,-,12,N<,(PP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A2
139769,14,3293,5838,0,cada,cada,PRON-DET,M|S,15,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A2
139770,15,3293,5838,0,caso,caso,N,M|S,13,P<,*)))),-,*),a,o,juiz,Califórnia,o,de,1,dar,A2
139771,16,3293,5838,0,autoridade,autoridade,N,F|S,9,ACC,(NP*,-,(A1*,a,o,juiz,Califórnia,o,de,1,dar,A1
139772,17,3293,5838,0,para,para,PRP,-,16,N<,(PP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139773,18,3293,5838,0,impedir,impedir,V-INF,-,17,P<,(ICL(VP*),-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139774,19,3293,5838,0,a,o,ART,F|S,20,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139775,20,3293,5838,0,presença,presença,N,F|S,18,ACC,*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139776,21,3293,5838,0,de,de,PRP,-,20,N<,(PP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139777,22,3293,5838,0,câmaras,câmara,N,F|P,21,P<,(NP*)),-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139778,23,3293,5838,0,em,em,PRP,-,18,ACC,*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139779,24,3293,5838,0,o,o,ART,M|S,25,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,A1
139780,25,3293,5838,0,tribunal,tribunal,N,M|S,23,P<,*))))),-,*),a,o,juiz,Califórnia,o,de,1,dar,A1
139781,26,3293,5838,0,Se,se,CONJ-S,-,27,SUB,(FCL*,-,(AM-ADV*,a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139782,27,3293,5838,0,achar,achar,V-INF,-,9,ADVL,(VP*),-,*,a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139783,28,3293,5838,0,que,que,CONJ-S,-,30,SUB,(FCL*,-,*,a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139784,29,3293,5838,0,ela,ela,PRON-PERS,F|3S|NOM,30,SUBJ,(NP*),-,*,a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139785,30,3293,5838,0,prejudica,prejudicar,V-FIN,PR|3S|IND,27,ACC,(VP*),-,*,a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139786,31,3293,5838,0,a,o,ART,F|S,32,>N,(NP*,-,*,a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139787,32,3293,5838,0,Justiça,justiça,N,F|S,30,ACC,*))),-,*),a,o,juiz,Califórnia,o,de,1,dar,AM-ADV
139788,33,3293,5838,0,.,-,PU,-,9,PU,*),-,*,a,o,juiz,Califórnia,o,de,1,dar,*
139789,1,3293,5839,1,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139790,2,3293,5839,1,lei,lei,N,F|S,9,SUBJ,*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139791,3,3293,5839,1,de,de,PRP,-,2,N<,(PP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139792,4,3293,5839,1,o,o,ART,M|S,5,>N,(NP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139793,5,3293,5839,1,Estado,estado,N,M|S,3,P<,*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139794,6,3293,5839,1,de,de,PRP,-,5,N<,(PP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139795,7,3293,5839,1,a,o,ART,F|S,8,>N,(NP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139796,8,3293,5839,1,Califórnia,Califórnia,PROP,F|S,6,P<,*))))),-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139797,9,3293,5839,1,dá,dar,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139798,10,3293,5839,1,a,a,PRP,-,9,PIV,(PP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139799,11,3293,5839,1,o,o,ART,M|S,12,>N,(NP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139800,12,3293,5839,1,juiz,juiz,N,M|S,10,P<,*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139801,13,3293,5839,1,de,de,PRP,-,12,N<,(PP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139802,14,3293,5839,1,cada,cada,PRON-DET,M|S,15,>N,(NP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139803,15,3293,5839,1,caso,caso,N,M|S,13,P<,*)))),-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139804,16,3293,5839,1,autoridade,autoridade,N,F|S,9,ACC,(NP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139805,17,3293,5839,1,para,para,PRP,-,16,N<,(PP*,-,*,o,presença,de,para,autoridade,caso,0,impedir,*
139806,18,3293,5839,1,impedir,impedir,V-INF,-,17,P<,(ICL(VP*),impedir,(V*),o,presença,de,para,autoridade,caso,1,impedir,V
139807,19,3293,5839,1,a,o,ART,F|S,20,>N,(NP*,-,(A1*,o,presença,de,para,autoridade,caso,1,impedir,A1
139808,20,3293,5839,1,presença,presença,N,F|S,18,ACC,*,-,*,o,presença,de,para,autoridade,caso,1,impedir,A1
139809,21,3293,5839,1,de,de,PRP,-,20,N<,(PP*,-,*,o,presença,de,para,autoridade,caso,1,impedir,A1
139810,22,3293,5839,1,câmaras,câmara,N,F|P,21,P<,(NP*)),-,*,o,presença,de,para,autoridade,caso,1,impedir,A1
139811,23,3293,5839,1,em,em,PRP,-,18,ACC,*,-,*,o,presença,de,para,autoridade,caso,1,impedir,A1
139812,24,3293,5839,1,o,o,ART,M|S,25,>N,(NP*,-,*,o,presença,de,para,autoridade,caso,1,impedir,A1
139813,25,3293,5839,1,tribunal,tribunal,N,M|S,23,P<,*))))),-,*),o,presença,de,para,autoridade,caso,1,impedir,A1
139814,26,3293,5839,1,Se,se,CONJ-S,-,27,SUB,(FCL*,-,(AM-ADV*,o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139815,27,3293,5839,1,achar,achar,V-INF,-,9,ADVL,(VP*),-,*,o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139816,28,3293,5839,1,que,que,CONJ-S,-,30,SUB,(FCL*,-,*,o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139817,29,3293,5839,1,ela,ela,PRON-PERS,F|3S|NOM,30,SUBJ,(NP*),-,*,o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139818,30,3293,5839,1,prejudica,prejudicar,V-FIN,PR|3S|IND,27,ACC,(VP*),-,*,o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139819,31,3293,5839,1,a,o,ART,F|S,32,>N,(NP*,-,*,o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139820,32,3293,5839,1,Justiça,justiça,N,F|S,30,ACC,*))),-,*),o,presença,de,para,autoridade,caso,1,impedir,AM-ADV
139821,33,3293,5839,1,.,-,PU,-,9,PU,*),-,*,o,presença,de,para,autoridade,caso,1,impedir,*
139822,1,3293,5840,2,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139823,2,3293,5840,2,lei,lei,N,F|S,9,SUBJ,*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139824,3,3293,5840,2,de,de,PRP,-,2,N<,(PP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139825,4,3293,5840,2,o,o,ART,M|S,5,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139826,5,3293,5840,2,Estado,estado,N,M|S,3,P<,*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139827,6,3293,5840,2,de,de,PRP,-,5,N<,(PP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139828,7,3293,5840,2,a,o,ART,F|S,8,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139829,8,3293,5840,2,Califórnia,Califórnia,PROP,F|S,6,P<,*))))),-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139830,9,3293,5840,2,dá,dar,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139831,10,3293,5840,2,a,a,PRP,-,9,PIV,(PP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139832,11,3293,5840,2,o,o,ART,M|S,12,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139833,12,3293,5840,2,juiz,juiz,N,M|S,10,P<,*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139834,13,3293,5840,2,de,de,PRP,-,12,N<,(PP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139835,14,3293,5840,2,cada,cada,PRON-DET,M|S,15,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139836,15,3293,5840,2,caso,caso,N,M|S,13,P<,*)))),-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139837,16,3293,5840,2,autoridade,autoridade,N,F|S,9,ACC,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139838,17,3293,5840,2,para,para,PRP,-,16,N<,(PP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139839,18,3293,5840,2,impedir,impedir,V-INF,-,17,P<,(ICL(VP*),-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139840,19,3293,5840,2,a,o,ART,F|S,20,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139841,20,3293,5840,2,presença,presença,N,F|S,18,ACC,*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139842,21,3293,5840,2,de,de,PRP,-,20,N<,(PP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139843,22,3293,5840,2,câmaras,câmara,N,F|P,21,P<,(NP*)),-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139844,23,3293,5840,2,em,em,PRP,-,18,ACC,*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139845,24,3293,5840,2,o,o,ART,M|S,25,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139846,25,3293,5840,2,tribunal,tribunal,N,M|S,23,P<,*))))),-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139847,26,3293,5840,2,Se,se,CONJ-S,-,27,SUB,(FCL*,-,*,que,ela,prejudicar,se,tribunal,o,0,achar,*
139848,27,3293,5840,2,achar,achar,V-INF,-,9,ADVL,(VP*),achar,(V*),que,ela,prejudicar,se,tribunal,o,1,achar,V
139849,28,3293,5840,2,que,que,CONJ-S,-,30,SUB,(FCL*,-,(A1*,que,ela,prejudicar,se,tribunal,o,1,achar,A1
139850,29,3293,5840,2,ela,ela,PRON-PERS,F|3S|NOM,30,SUBJ,(NP*),-,*,que,ela,prejudicar,se,tribunal,o,1,achar,A1
139851,30,3293,5840,2,prejudica,prejudicar,V-FIN,PR|3S|IND,27,ACC,(VP*),-,*,que,ela,prejudicar,se,tribunal,o,1,achar,A1
139852,31,3293,5840,2,a,o,ART,F|S,32,>N,(NP*,-,*,que,ela,prejudicar,se,tribunal,o,1,achar,A1
139853,32,3293,5840,2,Justiça,justiça,N,F|S,30,ACC,*))),-,*),que,ela,prejudicar,se,tribunal,o,1,achar,A1
139854,33,3293,5840,2,.,-,PU,-,9,PU,*),-,*,que,ela,prejudicar,se,tribunal,o,1,achar,*
139855,1,3293,5841,3,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139856,2,3293,5841,3,lei,lei,N,F|S,9,SUBJ,*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139857,3,3293,5841,3,de,de,PRP,-,2,N<,(PP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139858,4,3293,5841,3,o,o,ART,M|S,5,>N,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139859,5,3293,5841,3,Estado,estado,N,M|S,3,P<,*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139860,6,3293,5841,3,de,de,PRP,-,5,N<,(PP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139861,7,3293,5841,3,a,o,ART,F|S,8,>N,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139862,8,3293,5841,3,Califórnia,Califórnia,PROP,F|S,6,P<,*))))),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139863,9,3293,5841,3,dá,dar,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139864,10,3293,5841,3,a,a,PRP,-,9,PIV,(PP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139865,11,3293,5841,3,o,o,ART,M|S,12,>N,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139866,12,3293,5841,3,juiz,juiz,N,M|S,10,P<,*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139867,13,3293,5841,3,de,de,PRP,-,12,N<,(PP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139868,14,3293,5841,3,cada,cada,PRON-DET,M|S,15,>N,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139869,15,3293,5841,3,caso,caso,N,M|S,13,P<,*)))),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139870,16,3293,5841,3,autoridade,autoridade,N,F|S,9,ACC,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139871,17,3293,5841,3,para,para,PRP,-,16,N<,(PP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139872,18,3293,5841,3,impedir,impedir,V-INF,-,17,P<,(ICL(VP*),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139873,19,3293,5841,3,a,o,ART,F|S,20,>N,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139874,20,3293,5841,3,presença,presença,N,F|S,18,ACC,*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139875,21,3293,5841,3,de,de,PRP,-,20,N<,(PP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139876,22,3293,5841,3,câmaras,câmara,N,F|P,21,P<,(NP*)),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139877,23,3293,5841,3,em,em,PRP,-,18,ACC,*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139878,24,3293,5841,3,o,o,ART,M|S,25,>N,(NP*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139879,25,3293,5841,3,tribunal,tribunal,N,M|S,23,P<,*))))),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139880,26,3293,5841,3,Se,se,CONJ-S,-,27,SUB,(FCL*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139881,27,3293,5841,3,achar,achar,V-INF,-,9,ADVL,(VP*),-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139882,28,3293,5841,3,que,que,CONJ-S,-,30,SUB,(FCL*,-,*,o,justiça,-,ela,que,achar,0,prejudicar,*
139883,29,3293,5841,3,ela,ela,PRON-PERS,F|3S|NOM,30,SUBJ,(NP*),-,(A0*),o,justiça,-,ela,que,achar,0,prejudicar,A0
139884,30,3293,5841,3,prejudica,prejudicar,V-FIN,PR|3S|IND,27,ACC,(VP*),prejudicar,(V*),o,justiça,-,ela,que,achar,1,prejudicar,V
139885,31,3293,5841,3,a,o,ART,F|S,32,>N,(NP*,-,(A1*,o,justiça,-,ela,que,achar,1,prejudicar,A1
139886,32,3293,5841,3,Justiça,justiça,N,F|S,30,ACC,*))),-,*),o,justiça,-,ela,que,achar,1,prejudicar,A1
139887,33,3293,5841,3,.,-,PU,-,9,PU,*),-,*,o,justiça,-,ela,que,achar,1,prejudicar,*
139888,1,3294,5842,0,Angola,Angola,PROP,F|S,0,UTT,(SQ(NP*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,*
139889,2,3294,5842,0,",",-,PU,-,1,PU,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,*
139890,3,3294,5842,0,uma,um,ART,F|S,4,>N,(NP*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,*
139891,4,3294,5842,0,tragédia,tragédia,N,F|S,1,N<PRED,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,*
139892,5,3294,5842,0,esquecida,esquecer,V-PCP,F|S,4,N<,*)),-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,*
139893,6,3294,5842,0,--,-,PU,-,1,PU,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,*
139894,7,3294,5842,0,O,o,ART,M|S,8,>N,(FCL(NP*,-,(A0*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,A0
139895,8,3294,5842,0,fotógrafo,fotógrafo,N,M|S,10,SUBJ,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,0,expor,A0
139896,9,3294,5842,0,André_Penner,André_Penner,PROP,M|S,8,N<,(NP*)),-,*),29,foto,colorir,André_Penner,fotógrafo,o,0,expor,A0
139897,10,3294,5842,0,expõe,expor,V-FIN,PR|3S|IND,1,STA,(VP*),expor,(V*),29,foto,colorir,André_Penner,fotógrafo,o,1,expor,V
139898,11,3294,5842,0,29,29,NUM,F|P,12,>N,(NP*,-,(A1*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139899,12,3294,5842,0,fotos,foto,N,F|P,10,ACC,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139900,13,3294,5842,0,coloridas,colorir,V-PCP,F|P,12,N<,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139901,14,3294,5842,0,que,que,PRON-INDP,F|P,15,SUBJ,(FCL(NP*),-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139902,15,3294,5842,0,retratam,retratar,V-FIN,PR|3P|IND,12,N<,(VP*),-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139903,16,3294,5842,0,o,o,ART,M|S,17,>N,(NP*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139904,17,3294,5842,0,cotidiano,cotidiano,N-ADJ,M|S,15,ACC,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139905,18,3294,5842,0,de,de,PRP,-,17,N<,(PP*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139906,19,3294,5842,0,a,o,ART,F|S,20,>N,(NP*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139907,20,3294,5842,0,guerra,guerra,N,F|S,18,P<,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139908,21,3294,5842,0,civil,civil,ADJ,F|S,20,N<,(ADJP*))),-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139909,22,3294,5842,0,em,em,PRP,-,15,ACC,*,-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139910,23,3294,5842,0,Angola,Angola,PROP,F|S,22,P<,(NP*)))),-,*),29,foto,colorir,André_Penner,fotógrafo,o,1,expor,A1
139911,24,3294,5842,0,.,-,PU,-,10,PU,*)),-,*,29,foto,colorir,André_Penner,fotógrafo,o,1,expor,*
139912,1,3294,5843,1,Angola,Angola,PROP,F|S,0,UTT,(SQ(NP*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139913,2,3294,5843,1,",",-,PU,-,1,PU,*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139914,3,3294,5843,1,uma,um,ART,F|S,4,>N,(NP*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139915,4,3294,5843,1,tragédia,tragédia,N,F|S,1,N<PRED,*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139916,5,3294,5843,1,esquecida,esquecer,V-PCP,F|S,4,N<,*)),-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139917,6,3294,5843,1,--,-,PU,-,1,PU,*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139918,7,3294,5843,1,O,o,ART,M|S,8,>N,(FCL(NP*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139919,8,3294,5843,1,fotógrafo,fotógrafo,N,M|S,10,SUBJ,*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139920,9,3294,5843,1,André_Penner,André_Penner,PROP,M|S,8,N<,(NP*)),-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139921,10,3294,5843,1,expõe,expor,V-FIN,PR|3S|IND,1,STA,(VP*),-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139922,11,3294,5843,1,29,29,NUM,F|P,12,>N,(NP*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139923,12,3294,5843,1,fotos,foto,N,F|P,10,ACC,*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139924,13,3294,5843,1,coloridas,colorir,V-PCP,F|P,12,N<,*,-,*,o,cotidiano,de,que,colorir,foto,0,retratar,*
139925,14,3294,5843,1,que,que,PRON-INDP,F|P,15,SUBJ,(FCL(NP*),-,(A0*),o,cotidiano,de,que,colorir,foto,0,retratar,A0
139926,15,3294,5843,1,retratam,retratar,V-FIN,PR|3P|IND,12,N<,(VP*),retratar,(V*),o,cotidiano,de,que,colorir,foto,1,retratar,V
139927,16,3294,5843,1,o,o,ART,M|S,17,>N,(NP*,-,(A1*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139928,17,3294,5843,1,cotidiano,cotidiano,N-ADJ,M|S,15,ACC,*,-,*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139929,18,3294,5843,1,de,de,PRP,-,17,N<,(PP*,-,*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139930,19,3294,5843,1,a,o,ART,F|S,20,>N,(NP*,-,*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139931,20,3294,5843,1,guerra,guerra,N,F|S,18,P<,*,-,*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139932,21,3294,5843,1,civil,civil,ADJ,F|S,20,N<,(ADJP*))),-,*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139933,22,3294,5843,1,em,em,PRP,-,15,ACC,*,-,*,o,cotidiano,de,que,colorir,foto,1,retratar,A1
139934,23,3294,5843,1,Angola,Angola,PROP,F|S,22,P<,(NP*)))),-,*),o,cotidiano,de,que,colorir,foto,1,retratar,A1
139935,24,3294,5843,1,.,-,PU,-,10,PU,*)),-,*,o,cotidiano,de,que,colorir,foto,1,retratar,*
139936,1,3295,5844,0,bastidores,bastidores,N,M|P,0,UTT,(SQ(NP*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,*
139937,2,3295,5844,0,de,de,PRP,-,1,N<,(PP*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,*
139938,3,3295,5844,0,os,o,ART,M|P,4,>N,(NP*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,*
139939,4,3295,5844,0,museus,museu,N,M|P,2,P<,*))),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,*
139940,5,3295,5844,0,--,-,PU,-,1,PU,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,*
139941,6,3295,5844,0,O,o,ART,M|S,7,>N,(FCL(NP*,-,(A0*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139942,7,3295,5844,0,trabalho,trabalho,N,M|S,23,SUBJ,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139943,8,3295,5844,0,feito,fazer,V-PCP,M|S,7,N<,(ICL(VP*),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139944,9,3295,5844,0,por,por,PRP,-,8,PASS,(PP*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139945,10,3295,5844,0,os,o,ART,M|P,11,>N,(NP*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139946,11,3295,5844,0,fotógrafos,fotógrafo,N,M|P,9,P<,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139947,12,3295,5844,0,Eduardo_Castanho,Eduardo_Castanho,PROP,M|S,11,N<,(CU(NP*),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139948,13,3295,5844,0,",",-,PU,-,12,PU,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139949,14,3295,5844,0,Saul_Queiroz,Saul_Queiroz,PROP,M|S,12,CJT,(NP*),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139950,15,3295,5844,0,",",-,PU,-,12,PU,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139951,16,3295,5844,0,Rogério_Voltan,Rogério_Voltan,PROP,M|S,12,CJT,(NP*),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139952,17,3295,5844,0,",",-,PU,-,12,PU,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139953,18,3295,5844,0,Ricardo_Hantzchel,Ricardo_Hantzchel,PROP,M|S,12,CJT,(NP*),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139954,19,3295,5844,0,",",-,PU,-,12,PU,*,-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
139955,20,3295,5844,0,Fausto_Chermont,Fausto_Chermont,PROP,M|S,12,CJT,(NP*),-,*,o_que,o,pessoa,Eliana_Lopes,e,Fausto_Chermont,0,retratar,A0
