,GPOS_CTX_P+0,GPOS_CTX_P+1,GPOS_CTX_P-1
79201,V-PCP,PRP,V-FIN
79202,V-PCP,PRP,V-FIN
79203,V-PCP,PRP,V-FIN
79204,V-PCP,PRP,V-FIN
79205,V-PCP,PRP,V-FIN
79206,V-PCP,PRP,V-FIN
79207,V-PCP,PRP,V-FIN
79208,V-PCP,PRP,V-FIN
79209,V-PCP,PRP,V-FIN
79210,V-PCP,PRP,V-FIN
79211,V-PCP,,V-FIN
79212,V-FIN,ADV,
79213,V-FIN,ADV,PRON-DET
79214,V-FIN,ADV,PRON-DET
79215,V-FIN,,PRON-DET
79216,V-FIN,PRP,
79217,V-FIN,PRP,PU
79218,V-FIN,PRP,PU
79219,V-FIN,PRP,PU
79220,V-FIN,PRP,PU
79221,V-FIN,PRP,PU
79222,V-FIN,PRP,PU
79223,V-FIN,PRP,PU
79224,V-FIN,PRP,PU
79225,V-FIN,PRP,PU
79226,V-FIN,PRP,PU
79227,V-FIN,PRP,PU
79228,V-FIN,PRP,PU
79229,V-FIN,PRP,PU
79230,V-FIN,PRP,PU
79231,V-FIN,PRP,PU
79232,V-FIN,PRP,PU
79233,V-FIN,PRP,PU
79234,V-FIN,PRP,PU
79235,V-FIN,PRP,PU
79236,V-FIN,PRP,PU
79237,V-FIN,PRP,PU
79238,V-FIN,PRP,PU
79239,V-FIN,PRP,PU
79240,V-FIN,PRP,PU
79241,V-FIN,PRP,PU
79242,V-FIN,PRP,PU
79243,V-FIN,PRP,PU
79244,V-FIN,PRP,PU
79245,V-FIN,PRP,PU
79246,V-FIN,PRP,PU
79247,V-FIN,PRP,PU
79248,V-FIN,PRP,PU
79249,V-FIN,PRP,PU
79250,V-FIN,PRP,PU
79251,V-FIN,PRP,PU
79252,V-FIN,PRP,PU
79253,V-FIN,PRP,PU
79254,V-FIN,PRP,PU
79255,V-FIN,PRP,PU
79256,V-FIN,PRP,PU
79257,V-FIN,PRP,PU
79258,V-FIN,PRP,PU
79259,V-FIN,PRP,PU
79260,V-FIN,PRP,PU
79261,V-FIN,,PU
79262,V-FIN,ART,
79263,V-FIN,ART,PRON-INDP
79264,V-FIN,ART,PRON-INDP
79265,V-FIN,ART,PRON-INDP
79266,V-FIN,ART,PRON-INDP
79267,V-FIN,ART,PRON-INDP
79268,V-FIN,ART,PRON-INDP
79269,V-FIN,ART,PRON-INDP
79270,V-FIN,ART,PRON-INDP
79271,V-FIN,ART,PRON-INDP
79272,V-FIN,ART,PRON-INDP
79273,V-FIN,ART,PRON-INDP
79274,V-FIN,ART,PRON-INDP
79275,V-FIN,ART,PRON-INDP
79276,V-FIN,ART,PRON-INDP
79277,V-FIN,ART,PRON-INDP
79278,V-FIN,ART,PRON-INDP
79279,V-FIN,ART,PRON-INDP
79280,V-FIN,ART,PRON-INDP
79281,V-FIN,ART,PRON-INDP
79282,V-FIN,ART,PRON-INDP
79283,V-FIN,ART,PRON-INDP
79284,V-FIN,ART,PRON-INDP
79285,V-FIN,ART,PRON-INDP
79286,V-FIN,ART,PRON-INDP
79287,V-FIN,ART,PRON-INDP
79288,V-FIN,ART,PRON-INDP
79289,V-FIN,ART,PRON-INDP
79290,V-FIN,ART,PRON-INDP
79291,V-FIN,ART,PRON-INDP
79292,V-FIN,ART,PRON-INDP
79293,V-FIN,ART,PRON-INDP
79294,V-FIN,ART,PRON-INDP
79295,V-FIN,ART,PRON-INDP
79296,V-FIN,ART,PRON-INDP
79297,V-FIN,ART,PRON-INDP
79298,V-FIN,ART,PRON-INDP
79299,V-FIN,ART,PRON-INDP
79300,V-FIN,ART,PRON-INDP
79301,V-FIN,ART,PRON-INDP
79302,V-FIN,ART,PRON-INDP
79303,V-FIN,ART,PRON-INDP
79304,V-FIN,ART,PRON-INDP
79305,V-FIN,ART,PRON-INDP
79306,V-FIN,ART,PRON-INDP
79307,V-FIN,,PRON-INDP
79308,V-INF,ART,
79309,V-INF,ART,V-FIN
79310,V-INF,ART,V-FIN
79311,V-INF,ART,V-FIN
79312,V-INF,ART,V-FIN
79313,V-INF,ART,V-FIN
79314,V-INF,ART,V-FIN
79315,V-INF,ART,V-FIN
79316,V-INF,ART,V-FIN
79317,V-INF,ART,V-FIN
79318,V-INF,ART,V-FIN
79319,V-INF,ART,V-FIN
79320,V-INF,ART,V-FIN
79321,V-INF,ART,V-FIN
79322,V-INF,ART,V-FIN
79323,V-INF,ART,V-FIN
79324,V-INF,ART,V-FIN
79325,V-INF,ART,V-FIN
79326,V-INF,ART,V-FIN
79327,V-INF,ART,V-FIN
79328,V-INF,ART,V-FIN
79329,V-INF,ART,V-FIN
79330,V-INF,ART,V-FIN
79331,V-INF,ART,V-FIN
79332,V-INF,ART,V-FIN
79333,V-INF,ART,V-FIN
79334,V-INF,ART,V-FIN
79335,V-INF,ART,V-FIN
79336,V-INF,ART,V-FIN
79337,V-INF,ART,V-FIN
79338,V-INF,ART,V-FIN
79339,V-INF,ART,V-FIN
79340,V-INF,ART,V-FIN
79341,V-INF,ART,V-FIN
79342,V-INF,ART,V-FIN
79343,V-INF,ART,V-FIN
79344,V-INF,ART,V-FIN
79345,V-INF,ART,V-FIN
79346,V-INF,ART,V-FIN
79347,V-INF,ART,V-FIN
79348,V-INF,ART,V-FIN
79349,V-INF,ART,V-FIN
79350,V-INF,ART,V-FIN
79351,V-INF,ART,V-FIN
79352,V-INF,ART,V-FIN
79353,V-INF,,V-FIN
79354,V-FIN,ADJ,
79355,V-FIN,ADJ,PRON-PERS
79356,V-FIN,ADJ,PRON-PERS
79357,V-FIN,ADJ,PRON-PERS
79358,V-FIN,ADJ,PRON-PERS
79359,V-FIN,ADJ,PRON-PERS
79360,V-FIN,ADJ,PRON-PERS
79361,V-FIN,ADJ,PRON-PERS
79362,V-FIN,ADJ,PRON-PERS
79363,V-FIN,ADJ,PRON-PERS
79364,V-FIN,ADJ,PRON-PERS
79365,V-FIN,ADJ,PRON-PERS
79366,V-FIN,ADJ,PRON-PERS
79367,V-FIN,ADJ,PRON-PERS
79368,V-FIN,ADJ,PRON-PERS
79369,V-FIN,ADJ,PRON-PERS
79370,V-FIN,ADJ,PRON-PERS
79371,V-FIN,ADJ,PRON-PERS
79372,V-FIN,ADJ,PRON-PERS
79373,V-FIN,ADJ,PRON-PERS
79374,V-FIN,ADJ,PRON-PERS
79375,V-FIN,ADJ,PRON-PERS
79376,V-FIN,ADJ,PRON-PERS
79377,V-FIN,ADJ,PRON-PERS
79378,V-FIN,ADJ,PRON-PERS
79379,V-FIN,ADJ,PRON-PERS
79380,V-FIN,,PRON-PERS
79381,V-INF,ART,
79382,V-INF,ART,ART
79383,V-INF,ART,ART
79384,V-INF,ART,ART
79385,V-INF,ART,ART
79386,V-INF,ART,ART
79387,V-INF,ART,ART
79388,V-INF,ART,ART
79389,V-INF,ART,ART
79390,V-INF,ART,ART
79391,V-INF,ART,ART
79392,V-INF,ART,ART
79393,V-INF,ART,ART
79394,V-INF,ART,ART
79395,V-INF,ART,ART
79396,V-INF,ART,ART
79397,V-INF,ART,ART
79398,V-INF,ART,ART
79399,V-INF,ART,ART
79400,V-INF,ART,ART
79401,V-INF,ART,ART
79402,V-INF,ART,ART
79403,V-INF,ART,ART
79404,V-INF,ART,ART
79405,V-INF,ART,ART
79406,V-INF,ART,ART
79407,V-INF,,ART
79408,V-GER,ART,
79409,V-GER,ART,PU
79410,V-GER,ART,PU
79411,V-GER,ART,PU
79412,V-GER,ART,PU
79413,V-GER,ART,PU
79414,V-GER,ART,PU
79415,V-GER,ART,PU
79416,V-GER,ART,PU
79417,V-GER,ART,PU
79418,V-GER,ART,PU
79419,V-GER,ART,PU
79420,V-GER,ART,PU
79421,V-GER,ART,PU
79422,V-GER,ART,PU
79423,V-GER,ART,PU
79424,V-GER,ART,PU
79425,V-GER,ART,PU
79426,V-GER,ART,PU
79427,V-GER,ART,PU
79428,V-GER,ART,PU
79429,V-GER,ART,PU
79430,V-GER,ART,PU
79431,V-GER,ART,PU
79432,V-GER,ART,PU
79433,V-GER,ART,PU
79434,V-GER,,PU
79435,V-FIN,ART,
79436,V-FIN,ART,N
79437,V-FIN,ART,N
79438,V-FIN,ART,N
79439,V-FIN,ART,N
79440,V-FIN,ART,N
79441,V-FIN,ART,N
79442,V-FIN,ART,N
79443,V-FIN,ART,N
79444,V-FIN,ART,N
79445,V-FIN,ART,N
79446,V-FIN,ART,N
79447,V-FIN,ART,N
79448,V-FIN,ART,N
79449,V-FIN,ART,N
79450,V-FIN,ART,N
79451,V-FIN,ART,N
79452,V-FIN,ART,N
79453,V-FIN,ART,N
79454,V-FIN,ART,N
79455,V-FIN,ART,N
79456,V-FIN,ART,N
79457,V-FIN,ART,N
79458,V-FIN,ART,N
79459,V-FIN,ART,N
79460,V-FIN,ART,N
79461,V-FIN,ART,N
79462,V-FIN,ART,N
79463,V-FIN,ART,N
79464,V-FIN,ART,N
79465,V-FIN,ART,N
79466,V-FIN,ART,N
79467,V-FIN,ART,N
79468,V-FIN,ART,N
79469,V-FIN,ART,N
79470,V-FIN,ART,N
79471,V-FIN,ART,N
79472,V-FIN,ART,N
79473,V-FIN,ART,N
79474,V-FIN,ART,N
79475,V-FIN,ART,N
79476,V-FIN,ART,N
79477,V-FIN,ART,N
79478,V-FIN,ART,N
79479,V-FIN,ART,N
79480,V-FIN,ART,N
79481,V-FIN,ART,N
79482,V-FIN,ART,N
79483,V-FIN,ART,N
79484,V-FIN,ART,N
79485,V-FIN,ART,N
79486,V-FIN,ART,N
79487,V-FIN,ART,N
79488,V-FIN,ART,N
79489,V-FIN,ART,N
79490,V-FIN,ART,N
79491,V-FIN,ART,N
79492,V-FIN,ART,N
79493,V-FIN,ART,N
79494,V-FIN,ART,N
79495,V-FIN,ART,N
79496,V-FIN,,N
79497,V-FIN,PRP,
79498,V-FIN,PRP,CONJ-C
79499,V-FIN,PRP,CONJ-C
79500,V-FIN,PRP,CONJ-C
79501,V-FIN,PRP,CONJ-C
79502,V-FIN,PRP,CONJ-C
79503,V-FIN,PRP,CONJ-C
79504,V-FIN,PRP,CONJ-C
79505,V-FIN,PRP,CONJ-C
79506,V-FIN,PRP,CONJ-C
79507,V-FIN,PRP,CONJ-C
79508,V-FIN,PRP,CONJ-C
79509,V-FIN,PRP,CONJ-C
79510,V-FIN,PRP,CONJ-C
79511,V-FIN,PRP,CONJ-C
79512,V-FIN,PRP,CONJ-C
79513,V-FIN,PRP,CONJ-C
79514,V-FIN,PRP,CONJ-C
79515,V-FIN,PRP,CONJ-C
79516,V-FIN,PRP,CONJ-C
79517,V-FIN,PRP,CONJ-C
79518,V-FIN,PRP,CONJ-C
79519,V-FIN,PRP,CONJ-C
79520,V-FIN,PRP,CONJ-C
79521,V-FIN,PRP,CONJ-C
79522,V-FIN,PRP,CONJ-C
79523,V-FIN,PRP,CONJ-C
79524,V-FIN,PRP,CONJ-C
79525,V-FIN,PRP,CONJ-C
79526,V-FIN,PRP,CONJ-C
79527,V-FIN,PRP,CONJ-C
79528,V-FIN,PRP,CONJ-C
79529,V-FIN,PRP,CONJ-C
79530,V-FIN,PRP,CONJ-C
79531,V-FIN,PRP,CONJ-C
79532,V-FIN,PRP,CONJ-C
79533,V-FIN,PRP,CONJ-C
79534,V-FIN,PRP,CONJ-C
79535,V-FIN,PRP,CONJ-C
79536,V-FIN,PRP,CONJ-C
79537,V-FIN,PRP,CONJ-C
79538,V-FIN,PRP,CONJ-C
79539,V-FIN,PRP,CONJ-C
79540,V-FIN,PRP,CONJ-C
79541,V-FIN,PRP,CONJ-C
79542,V-FIN,PRP,CONJ-C
79543,V-FIN,PRP,CONJ-C
79544,V-FIN,PRP,CONJ-C
79545,V-FIN,PRP,CONJ-C
79546,V-FIN,PRP,CONJ-C
79547,V-FIN,PRP,CONJ-C
79548,V-FIN,PRP,CONJ-C
79549,V-FIN,PRP,CONJ-C
79550,V-FIN,PRP,CONJ-C
79551,V-FIN,PRP,CONJ-C
79552,V-FIN,PRP,CONJ-C
79553,V-FIN,PRP,CONJ-C
79554,V-FIN,PRP,CONJ-C
79555,V-FIN,PRP,CONJ-C
79556,V-FIN,PRP,CONJ-C
79557,V-FIN,PRP,CONJ-C
79558,V-FIN,,CONJ-C
79559,V-FIN,CONJ-S,
79560,V-FIN,CONJ-S,PU
79561,V-FIN,CONJ-S,PU
79562,V-FIN,CONJ-S,PU
79563,V-FIN,CONJ-S,PU
79564,V-FIN,CONJ-S,PU
79565,V-FIN,CONJ-S,PU
79566,V-FIN,CONJ-S,PU
79567,V-FIN,CONJ-S,PU
79568,V-FIN,CONJ-S,PU
79569,V-FIN,CONJ-S,PU
79570,V-FIN,CONJ-S,PU
79571,V-FIN,CONJ-S,PU
79572,V-FIN,CONJ-S,PU
79573,V-FIN,CONJ-S,PU
79574,V-FIN,CONJ-S,PU
79575,V-FIN,CONJ-S,PU
79576,V-FIN,CONJ-S,PU
79577,V-FIN,CONJ-S,PU
79578,V-FIN,CONJ-S,PU
79579,V-FIN,CONJ-S,PU
79580,V-FIN,CONJ-S,PU
79581,V-FIN,CONJ-S,PU
79582,V-FIN,CONJ-S,PU
79583,V-FIN,CONJ-S,PU
79584,V-FIN,CONJ-S,PU
79585,V-FIN,CONJ-S,PU
79586,V-FIN,CONJ-S,PU
79587,V-FIN,CONJ-S,PU
79588,V-FIN,CONJ-S,PU
79589,V-FIN,CONJ-S,PU
79590,V-FIN,CONJ-S,PU
79591,V-FIN,CONJ-S,PU
79592,V-FIN,CONJ-S,PU
79593,V-FIN,CONJ-S,PU
79594,V-FIN,CONJ-S,PU
79595,V-FIN,CONJ-S,PU
79596,V-FIN,CONJ-S,PU
79597,V-FIN,CONJ-S,PU
79598,V-FIN,CONJ-S,PU
79599,V-FIN,CONJ-S,PU
79600,V-FIN,CONJ-S,PU
79601,V-FIN,CONJ-S,PU
79602,V-FIN,CONJ-S,PU
79603,V-FIN,CONJ-S,PU
79604,V-FIN,CONJ-S,PU
79605,V-FIN,CONJ-S,PU
79606,V-FIN,CONJ-S,PU
79607,V-FIN,CONJ-S,PU
79608,V-FIN,CONJ-S,PU
79609,V-FIN,CONJ-S,PU
79610,V-FIN,CONJ-S,PU
79611,V-FIN,CONJ-S,PU
79612,V-FIN,CONJ-S,PU
79613,V-FIN,CONJ-S,PU
79614,V-FIN,CONJ-S,PU
79615,V-FIN,CONJ-S,PU
79616,V-FIN,CONJ-S,PU
79617,V-FIN,CONJ-S,PU
79618,V-FIN,CONJ-S,PU
79619,V-FIN,CONJ-S,PU
79620,V-FIN,,PU
79621,V-FIN,PRP,
79622,V-FIN,PRP,PROP
79623,V-FIN,PRP,PROP
79624,V-FIN,PRP,PROP
79625,V-FIN,PRP,PROP
79626,V-FIN,PRP,PROP
79627,V-FIN,PRP,PROP
79628,V-FIN,PRP,PROP
79629,V-FIN,PRP,PROP
79630,V-FIN,PRP,PROP
79631,V-FIN,PRP,PROP
79632,V-FIN,PRP,PROP
79633,V-FIN,PRP,PROP
79634,V-FIN,PRP,PROP
79635,V-FIN,PRP,PROP
79636,V-FIN,PRP,PROP
79637,V-FIN,PRP,PROP
79638,V-FIN,PRP,PROP
79639,V-FIN,PRP,PROP
79640,V-FIN,PRP,PROP
79641,V-FIN,PRP,PROP
79642,V-FIN,PRP,PROP
79643,V-FIN,PRP,PROP
79644,V-FIN,PRP,PROP
79645,V-FIN,PRP,PROP
79646,V-FIN,PRP,PROP
79647,V-FIN,PRP,PROP
79648,V-FIN,PRP,PROP
79649,V-FIN,PRP,PROP
79650,V-FIN,PRP,PROP
79651,V-FIN,PRP,PROP
79652,V-FIN,PRP,PROP
79653,V-FIN,PRP,PROP
79654,V-FIN,PRP,PROP
79655,V-FIN,PRP,PROP
79656,V-FIN,PRP,PROP
79657,V-FIN,PRP,PROP
79658,V-FIN,PRP,PROP
79659,V-FIN,PRP,PROP
79660,V-FIN,PRP,PROP
79661,V-FIN,PRP,PROP
79662,V-FIN,PRP,PROP
79663,V-FIN,PRP,PROP
79664,V-FIN,PRP,PROP
79665,V-FIN,PRP,PROP
79666,V-FIN,PRP,PROP
79667,V-FIN,PRP,PROP
79668,V-FIN,PRP,PROP
79669,V-FIN,PRP,PROP
79670,V-FIN,PRP,PROP
79671,V-FIN,PRP,PROP
79672,V-FIN,PRP,PROP
79673,V-FIN,PRP,PROP
79674,V-FIN,PRP,PROP
79675,V-FIN,PRP,PROP
79676,V-FIN,PRP,PROP
79677,V-FIN,PRP,PROP
79678,V-FIN,PRP,PROP
79679,V-FIN,PRP,PROP
79680,V-FIN,PRP,PROP
79681,V-FIN,PRP,PROP
79682,V-FIN,,PROP
79683,V-INF,ART,
79684,V-INF,ART,PRP
79685,V-INF,ART,PRP
79686,V-INF,ART,PRP
79687,V-INF,ART,PRP
79688,V-INF,ART,PRP
79689,V-INF,ART,PRP
79690,V-INF,ART,PRP
79691,V-INF,ART,PRP
79692,V-INF,ART,PRP
79693,V-INF,ART,PRP
79694,V-INF,ART,PRP
79695,V-INF,ART,PRP
79696,V-INF,ART,PRP
79697,V-INF,ART,PRP
79698,V-INF,ART,PRP
79699,V-INF,ART,PRP
79700,V-INF,ART,PRP
79701,V-INF,ART,PRP
79702,V-INF,ART,PRP
79703,V-INF,ART,PRP
79704,V-INF,ART,PRP
79705,V-INF,ART,PRP
79706,V-INF,ART,PRP
79707,V-INF,ART,PRP
79708,V-INF,ART,PRP
79709,V-INF,ART,PRP
79710,V-INF,ART,PRP
79711,V-INF,ART,PRP
79712,V-INF,ART,PRP
79713,V-INF,ART,PRP
79714,V-INF,ART,PRP
79715,V-INF,ART,PRP
79716,V-INF,ART,PRP
79717,V-INF,ART,PRP
79718,V-INF,ART,PRP
79719,V-INF,ART,PRP
79720,V-INF,ART,PRP
79721,V-INF,ART,PRP
79722,V-INF,ART,PRP
79723,V-INF,ART,PRP
79724,V-INF,ART,PRP
79725,V-INF,ART,PRP
79726,V-INF,ART,PRP
79727,V-INF,ART,PRP
79728,V-INF,ART,PRP
79729,V-INF,ART,PRP
79730,V-INF,ART,PRP
79731,V-INF,ART,PRP
79732,V-INF,ART,PRP
79733,V-INF,ART,PRP
79734,V-INF,ART,PRP
79735,V-INF,ART,PRP
79736,V-INF,ART,PRP
79737,V-INF,ART,PRP
79738,V-INF,ART,PRP
79739,V-INF,ART,PRP
79740,V-INF,ART,PRP
79741,V-INF,ART,PRP
79742,V-INF,ART,PRP
79743,V-INF,ART,PRP
79744,V-INF,,PRP
79745,V-FIN,N,
79746,V-FIN,N,PRON-INDP
79747,V-FIN,N,PRON-INDP
79748,V-FIN,N,PRON-INDP
79749,V-FIN,N,PRON-INDP
79750,V-FIN,N,PRON-INDP
79751,V-FIN,N,PRON-INDP
79752,V-FIN,N,PRON-INDP
79753,V-FIN,N,PRON-INDP
79754,V-FIN,N,PRON-INDP
79755,V-FIN,N,PRON-INDP
79756,V-FIN,N,PRON-INDP
79757,V-FIN,N,PRON-INDP
79758,V-FIN,N,PRON-INDP
79759,V-FIN,N,PRON-INDP
79760,V-FIN,N,PRON-INDP
79761,V-FIN,N,PRON-INDP
79762,V-FIN,N,PRON-INDP
79763,V-FIN,N,PRON-INDP
79764,V-FIN,N,PRON-INDP
79765,V-FIN,N,PRON-INDP
79766,V-FIN,N,PRON-INDP
79767,V-FIN,N,PRON-INDP
79768,V-FIN,N,PRON-INDP
79769,V-FIN,N,PRON-INDP
79770,V-FIN,N,PRON-INDP
79771,V-FIN,N,PRON-INDP
79772,V-FIN,N,PRON-INDP
79773,V-FIN,N,PRON-INDP
79774,V-FIN,N,PRON-INDP
79775,V-FIN,N,PRON-INDP
79776,V-FIN,N,PRON-INDP
79777,V-FIN,N,PRON-INDP
79778,V-FIN,N,PRON-INDP
79779,V-FIN,N,PRON-INDP
79780,V-FIN,N,PRON-INDP
79781,V-FIN,N,PRON-INDP
79782,V-FIN,N,PRON-INDP
79783,V-FIN,N,PRON-INDP
79784,V-FIN,N,PRON-INDP
79785,V-FIN,N,PRON-INDP
79786,V-FIN,N,PRON-INDP
79787,V-FIN,N,PRON-INDP
79788,V-FIN,N,PRON-INDP
79789,V-FIN,N,PRON-INDP
79790,V-FIN,N,PRON-INDP
79791,V-FIN,N,PRON-INDP
79792,V-FIN,N,PRON-INDP
79793,V-FIN,N,PRON-INDP
79794,V-FIN,N,PRON-INDP
79795,V-FIN,N,PRON-INDP
79796,V-FIN,N,PRON-INDP
79797,V-FIN,N,PRON-INDP
79798,V-FIN,N,PRON-INDP
79799,V-FIN,N,PRON-INDP
79800,V-FIN,N,PRON-INDP
79801,V-FIN,N,PRON-INDP
79802,V-FIN,N,PRON-INDP
79803,V-FIN,N,PRON-INDP
79804,V-FIN,N,PRON-INDP
79805,V-FIN,N,PRON-INDP
79806,V-FIN,,PRON-INDP
79807,V-INF,ART,
79808,V-INF,ART,PROP
79809,V-INF,ART,PROP
79810,V-INF,ART,PROP
79811,V-INF,ART,PROP
79812,V-INF,ART,PROP
79813,V-INF,ART,PROP
79814,V-INF,ART,PROP
79815,V-INF,ART,PROP
79816,V-INF,ART,PROP
79817,V-INF,ART,PROP
79818,V-INF,ART,PROP
79819,V-INF,ART,PROP
79820,V-INF,ART,PROP
79821,V-INF,ART,PROP
79822,V-INF,ART,PROP
79823,V-INF,ART,PROP
79824,V-INF,ART,PROP
79825,V-INF,ART,PROP
79826,V-INF,ART,PROP
79827,V-INF,ART,PROP
79828,V-INF,ART,PROP
79829,V-INF,ART,PROP
79830,V-INF,ART,PROP
79831,V-INF,ART,PROP
79832,V-INF,ART,PROP
79833,V-INF,ART,PROP
79834,V-INF,ART,PROP
79835,V-INF,ART,PROP
79836,V-INF,ART,PROP
79837,V-INF,ART,PROP
79838,V-INF,ART,PROP
79839,V-INF,ART,PROP
79840,V-INF,ART,PROP
79841,V-INF,ART,PROP
79842,V-INF,ART,PROP
79843,V-INF,ART,PROP
79844,V-INF,ART,PROP
79845,V-INF,ART,PROP
79846,V-INF,ART,PROP
79847,V-INF,ART,PROP
79848,V-INF,ART,PROP
79849,V-INF,ART,PROP
79850,V-INF,ART,PROP
79851,V-INF,ART,PROP
79852,V-INF,ART,PROP
79853,V-INF,ART,PROP
79854,V-INF,ART,PROP
79855,V-INF,ART,PROP
79856,V-INF,ART,PROP
79857,V-INF,ART,PROP
79858,V-INF,ART,PROP
79859,V-INF,ART,PROP
79860,V-INF,ART,PROP
79861,V-INF,ART,PROP
79862,V-INF,ART,PROP
79863,V-INF,ART,PROP
79864,V-INF,ART,PROP
79865,V-INF,ART,PROP
79866,V-INF,ART,PROP
79867,V-INF,ART,PROP
79868,V-INF,,PROP
79869,V-INF,ADJ,
79870,V-INF,ADJ,PRP
79871,V-INF,ADJ,PRP
79872,V-INF,ADJ,PRP
79873,V-INF,ADJ,PRP
79874,V-INF,ADJ,PRP
79875,V-INF,ADJ,PRP
79876,V-INF,ADJ,PRP
79877,V-INF,ADJ,PRP
79878,V-INF,ADJ,PRP
79879,V-INF,ADJ,PRP
79880,V-INF,ADJ,PRP
79881,V-INF,ADJ,PRP
79882,V-INF,ADJ,PRP
79883,V-INF,ADJ,PRP
79884,V-INF,ADJ,PRP
79885,V-INF,ADJ,PRP
79886,V-INF,ADJ,PRP
79887,V-INF,ADJ,PRP
79888,V-INF,ADJ,PRP
79889,V-INF,ADJ,PRP
79890,V-INF,ADJ,PRP
79891,V-INF,ADJ,PRP
79892,V-INF,ADJ,PRP
79893,V-INF,ADJ,PRP
79894,V-INF,ADJ,PRP
79895,V-INF,,PRP
79896,V-FIN,PU,
79897,V-FIN,PU,ADV
79898,V-FIN,PU,ADV
79899,V-FIN,PU,ADV
79900,V-FIN,PU,ADV
79901,V-FIN,PU,ADV
79902,V-FIN,PU,ADV
79903,V-FIN,PU,ADV
79904,V-FIN,PU,ADV
79905,V-FIN,PU,ADV
79906,V-FIN,PU,ADV
79907,V-FIN,PU,ADV
79908,V-FIN,PU,ADV
79909,V-FIN,PU,ADV
79910,V-FIN,PU,ADV
79911,V-FIN,PU,ADV
79912,V-FIN,PU,ADV
79913,V-FIN,PU,ADV
79914,V-FIN,PU,ADV
79915,V-FIN,PU,ADV
79916,V-FIN,PU,ADV
79917,V-FIN,PU,ADV
79918,V-FIN,PU,ADV
79919,V-FIN,PU,ADV
79920,V-FIN,PU,ADV
79921,V-FIN,PU,ADV
79922,V-FIN,,ADV
79923,V-INF,PRON-DET,
79924,V-INF,PRON-DET,ADJ
79925,V-INF,PRON-DET,ADJ
79926,V-INF,PRON-DET,ADJ
79927,V-INF,PRON-DET,ADJ
79928,V-INF,PRON-DET,ADJ
79929,V-INF,PRON-DET,ADJ
79930,V-INF,PRON-DET,ADJ
79931,V-INF,PRON-DET,ADJ
79932,V-INF,PRON-DET,ADJ
79933,V-INF,PRON-DET,ADJ
79934,V-INF,PRON-DET,ADJ
79935,V-INF,PRON-DET,ADJ
79936,V-INF,PRON-DET,ADJ
79937,V-INF,PRON-DET,ADJ
79938,V-INF,PRON-DET,ADJ
79939,V-INF,PRON-DET,ADJ
79940,V-INF,PRON-DET,ADJ
79941,V-INF,PRON-DET,ADJ
79942,V-INF,PRON-DET,ADJ
79943,V-INF,PRON-DET,ADJ
79944,V-INF,PRON-DET,ADJ
79945,V-INF,PRON-DET,ADJ
79946,V-INF,PRON-DET,ADJ
79947,V-INF,PRON-DET,ADJ
79948,V-INF,PRON-DET,ADJ
79949,V-INF,,ADJ
79950,V-FIN,PRP,
79951,V-FIN,PRP,PRON-PERS
79952,V-FIN,PRP,PRON-PERS
79953,V-FIN,PRP,PRON-PERS
79954,V-FIN,PRP,PRON-PERS
79955,V-FIN,PRP,PRON-PERS
79956,V-FIN,PRP,PRON-PERS
79957,V-FIN,PRP,PRON-PERS
79958,V-FIN,PRP,PRON-PERS
79959,V-FIN,PRP,PRON-PERS
79960,V-FIN,PRP,PRON-PERS
79961,V-FIN,PRP,PRON-PERS
79962,V-FIN,PRP,PRON-PERS
79963,V-FIN,PRP,PRON-PERS
79964,V-FIN,PRP,PRON-PERS
79965,V-FIN,PRP,PRON-PERS
79966,V-FIN,PRP,PRON-PERS
79967,V-FIN,,PRON-PERS
79968,V-FIN,ADV,
79969,V-FIN,ADV,PRON-INDP
79970,V-FIN,ADV,PRON-INDP
79971,V-FIN,ADV,PRON-INDP
79972,V-FIN,ADV,PRON-INDP
79973,V-FIN,ADV,PRON-INDP
79974,V-FIN,ADV,PRON-INDP
79975,V-FIN,ADV,PRON-INDP
79976,V-FIN,ADV,PRON-INDP
79977,V-FIN,ADV,PRON-INDP
79978,V-FIN,ADV,PRON-INDP
79979,V-FIN,ADV,PRON-INDP
79980,V-FIN,ADV,PRON-INDP
79981,V-FIN,ADV,PRON-INDP
79982,V-FIN,ADV,PRON-INDP
79983,V-FIN,ADV,PRON-INDP
79984,V-FIN,ADV,PRON-INDP
79985,V-FIN,,PRON-INDP
79986,V-FIN,PRP,
79987,V-FIN,PRP,N
79988,V-FIN,PRP,N
79989,V-FIN,PRP,N
79990,V-FIN,PRP,N
79991,V-FIN,PRP,N
79992,V-FIN,PRP,N
79993,V-FIN,PRP,N
79994,V-FIN,PRP,N
79995,V-FIN,PRP,N
79996,V-FIN,PRP,N
79997,V-FIN,PRP,N
79998,V-FIN,PRP,N
79999,V-FIN,PRP,N
80000,V-FIN,PRP,N
80001,V-FIN,PRP,N
80002,V-FIN,PRP,N
80003,V-FIN,PRP,N
80004,V-FIN,PRP,N
80005,V-FIN,PRP,N
80006,V-FIN,PRP,N
80007,V-FIN,PRP,N
80008,V-FIN,PRP,N
80009,V-FIN,PRP,N
80010,V-FIN,PRP,N
80011,V-FIN,PRP,N
80012,V-FIN,PRP,N
80013,V-FIN,PRP,N
80014,V-FIN,PRP,N
80015,V-FIN,PRP,N
