,MARKER
74797,0
74798,1
74799,1
74800,1
74801,1
74802,1
74803,1
74804,1
74805,1
74806,1
74807,1
74808,1
74809,1
74810,1
74811,1
74812,1
74813,1
74814,1
74815,1
74816,1
74817,1
74818,1
74819,1
74820,1
74821,1
74822,1
74823,1
74824,1
74825,0
74826,0
74827,0
74828,0
74829,0
74830,0
74831,0
74832,0
74833,0
74834,0
74835,0
74836,0
74837,1
74838,1
74839,1
74840,1
74841,1
74842,1
74843,1
74844,1
74845,1
74846,1
74847,1
74848,1
74849,1
74850,1
74851,1
74852,1
74853,1
74854,1
74855,0
74856,0
74857,0
74858,1
74859,1
74860,1
74861,1
74862,1
74863,1
74864,1
74865,1
74866,1
74867,1
74868,1
74869,1
74870,1
74871,0
74872,0
74873,0
74874,0
74875,0
74876,0
74877,0
74878,0
74879,1
74880,1
74881,1
74882,1
74883,1
74884,1
74885,1
74886,1
74887,0
74888,0
74889,0
74890,0
74891,0
74892,0
74893,0
74894,0
74895,0
74896,0
74897,0
74898,0
74899,0
74900,0
74901,1
74902,1
74903,0
74904,1
74905,1
74906,1
74907,1
74908,0
74909,0
74910,1
74911,1
74912,1
74913,1
74914,1
74915,1
74916,1
74917,1
74918,1
74919,1
74920,1
74921,1
74922,1
74923,1
74924,1
74925,1
74926,1
74927,1
74928,1
74929,1
74930,1
74931,1
74932,1
74933,1
74934,1
74935,0
74936,0
74937,0
74938,0
74939,0
74940,0
74941,0
74942,0
74943,0
74944,0
74945,0
74946,0
74947,0
74948,0
74949,0
74950,1
74951,1
74952,1
74953,1
74954,1
74955,1
74956,1
74957,1
74958,1
74959,1
74960,1
74961,1
74962,0
74963,0
74964,0
74965,0
74966,0
74967,0
74968,0
74969,0
74970,0
74971,0
74972,0
74973,0
74974,0
74975,0
74976,0
74977,0
74978,0
74979,0
74980,0
74981,0
74982,1
74983,1
74984,1
74985,1
74986,1
74987,1
74988,1
74989,0
74990,0
74991,1
74992,1
74993,1
74994,1
74995,1
74996,1
74997,1
74998,1
74999,1
75000,1
75001,1
75002,1
75003,1
75004,1
75005,1
75006,1
75007,1
75008,1
75009,0
75010,0
75011,0
75012,0
75013,0
75014,0
75015,1
75016,1
75017,1
75018,1
75019,1
75020,1
75021,1
75022,1
75023,1
75024,1
75025,1
75026,1
75027,1
75028,1
75029,1
75030,1
75031,1
75032,1
75033,1
75034,1
75035,1
75036,1
75037,1
75038,1
75039,1
75040,0
75041,0
75042,0
75043,0
75044,0
75045,0
75046,0
75047,1
75048,1
75049,1
75050,1
75051,1
75052,1
75053,0
75054,0
75055,0
75056,0
75057,0
75058,0
75059,1
75060,1
75061,1
75062,1
75063,0
75064,0
75065,0
75066,0
75067,0
75068,1
75069,1
75070,1
75071,1
75072,1
75073,1
75074,1
75075,1
75076,1
75077,1
75078,1
75079,1
75080,1
75081,1
75082,1
75083,1
75084,0
75085,0
75086,0
75087,0
75088,0
75089,0
75090,0
75091,0
75092,0
75093,0
75094,1
75095,1
75096,1
75097,1
75098,1
75099,1
75100,1
75101,1
75102,1
75103,1
75104,1
75105,0
75106,0
75107,0
75108,0
75109,0
75110,0
75111,0
75112,0
75113,0
75114,0
75115,0
75116,0
75117,0
75118,0
75119,1
75120,1
75121,1
75122,1
75123,1
75124,1
75125,1
75126,0
75127,0
75128,0
75129,0
75130,0
75131,0
75132,1
75133,1
75134,1
75135,1
75136,1
75137,1
75138,1
75139,1
75140,1
75141,1
75142,1
75143,1
75144,1
75145,1
75146,1
75147,1
75148,1
75149,1
75150,1
75151,0
75152,1
75153,1
75154,1
75155,1
75156,1
75157,1
75158,1
75159,1
75160,0
75161,0
75162,0
75163,0
75164,1
75165,1
75166,1
75167,1
75168,1
75169,0
75170,0
75171,0
75172,0
75173,0
75174,1
75175,1
75176,1
75177,1
75178,1
75179,1
75180,1
75181,1
75182,1
75183,1
75184,1
75185,1
75186,1
75187,1
75188,1
75189,1
75190,1
75191,0
75192,0
75193,0
75194,0
75195,0
75196,0
75197,0
75198,0
75199,0
75200,0
75201,0
75202,1
75203,1
75204,1
75205,1
75206,1
75207,1
75208,1
75209,1
75210,1
75211,1
75212,1
75213,0
75214,0
75215,0
75216,0
75217,0
75218,0
75219,0
75220,0
75221,0
75222,0
75223,0
75224,0
75225,0
75226,1
75227,1
75228,1
75229,1
75230,1
75231,1
75232,1
75233,1
75234,1
75235,0
75236,0
75237,0
75238,0
75239,0
75240,0
75241,0
75242,0
75243,0
75244,0
75245,0
75246,0
75247,0
75248,0
75249,0
75250,0
75251,0
75252,1
75253,1
75254,1
75255,1
75256,1
75257,0
75258,0
75259,0
75260,1
75261,1
75262,1
75263,1
75264,1
75265,1
75266,1
75267,1
75268,1
75269,1
75270,1
75271,1
75272,1
75273,1
75274,0
75275,0
75276,0
75277,0
75278,0
75279,0
75280,0
75281,0
75282,0
75283,1
75284,1
75285,1
75286,1
75287,1
75288,1
75289,1
75290,1
75291,0
75292,0
75293,0
75294,0
75295,0
75296,0
75297,0
75298,0
75299,0
75300,0
75301,0
75302,0
75303,1
75304,1
75305,1
75306,1
75307,1
75308,0
75309,1
75310,1
75311,1
75312,1
75313,1
75314,1
75315,1
75316,1
75317,1
75318,1
75319,1
75320,1
75321,1
75322,1
75323,1
75324,1
75325,1
75326,1
75327,1
75328,1
75329,1
75330,1
75331,1
75332,1
75333,1
75334,0
75335,0
75336,0
75337,0
75338,0
75339,0
75340,0
75341,0
75342,0
75343,1
75344,1
75345,1
75346,1
75347,1
75348,1
75349,0
75350,1
75351,1
75352,1
75353,1
75354,1
75355,1
75356,1
75357,1
75358,1
75359,1
75360,1
75361,1
75362,1
75363,1
75364,1
75365,1
75366,1
75367,0
75368,0
75369,0
75370,0
75371,0
75372,0
75373,0
75374,0
75375,0
75376,0
75377,0
75378,0
75379,0
75380,1
75381,1
75382,1
75383,1
75384,1
75385,0
75386,0
75387,0
75388,1
75389,1
75390,1
75391,1
75392,1
75393,1
75394,1
75395,1
75396,1
75397,1
75398,1
75399,1
75400,1
75401,1
75402,1
75403,1
75404,1
75405,1
75406,1
75407,1
75408,1
75409,1
75410,1
75411,1
75412,1
75413,1
75414,1
75415,1
75416,1
75417,1
75418,1
75419,0
75420,0
75421,0
75422,0
75423,0
75424,0
75425,0
75426,0
75427,0
75428,0
75429,0
75430,1
75431,1
75432,1
75433,1
75434,1
75435,1
75436,1
75437,1
75438,1
75439,1
75440,1
75441,1
75442,1
75443,1
75444,1
75445,1
75446,1
75447,1
75448,1
75449,1
75450,1
75451,1
75452,1
75453,0
75454,0
75455,0
75456,0
75457,0
75458,0
75459,0
75460,0
75461,0
75462,0
75463,0
75464,0
75465,0
75466,0
75467,0
75468,0
75469,0
75470,0
75471,0
75472,0
75473,0
75474,0
75475,0
75476,0
75477,0
75478,0
75479,0
75480,0
75481,0
75482,0
75483,0
75484,0
75485,1
75486,1
75487,0
75488,0
75489,0
75490,0
75491,0
75492,0
75493,0
75494,1
75495,1
75496,1
75497,1
75498,1
75499,1
75500,1
75501,1
75502,1
75503,1
75504,1
75505,1
75506,1
75507,1
75508,1
75509,1
75510,1
75511,1
75512,1
75513,1
75514,1
75515,1
75516,1
75517,1
75518,1
75519,1
75520,1
75521,1
75522,1
75523,1
75524,1
75525,1
75526,1
75527,1
75528,1
75529,0
75530,0
75531,0
75532,0
75533,0
75534,0
75535,0
75536,0
75537,0
75538,0
75539,0
75540,0
75541,0
75542,0
75543,0
75544,0
75545,0
75546,0
75547,0
75548,0
75549,0
75550,0
75551,0
75552,0
75553,0
75554,0
75555,0
75556,1
75557,1
75558,1
75559,1
75560,1
75561,1
75562,1
75563,1
75564,1
75565,1
75566,1
75567,1
75568,1
75569,1
75570,1
75571,0
75572,0
75573,0
75574,0
75575,0
75576,0
75577,0
75578,0
75579,0
75580,0
75581,0
75582,0
75583,0
75584,0
75585,0
75586,0
75587,0
75588,0
75589,0
75590,0
75591,0
75592,0
75593,0
75594,0
75595,0
75596,0
75597,0
75598,0
75599,0
75600,0
75601,0
75602,0
75603,0
75604,0
75605,0
75606,1
75607,1
75608,1
75609,1
75610,1
75611,1
75612,1
75613,0
75614,0
75615,0
75616,1
75617,1
75618,1
75619,1
75620,1
75621,1
75622,0
75623,0
75624,0
75625,0
75626,0
75627,0
75628,1
75629,1
75630,1
75631,0
75632,0
75633,0
75634,1
75635,1
75636,1
75637,1
75638,1
75639,1
75640,1
75641,1
75642,1
75643,1
75644,1
75645,1
75646,1
75647,1
75648,1
75649,1
75650,1
75651,1
75652,1
75653,1
75654,0
75655,0
75656,0
75657,0
75658,0
75659,0
75660,0
75661,0
75662,1
75663,1
75664,1
75665,1
75666,1
75667,1
75668,1
75669,1
75670,1
75671,1
75672,1
75673,0
75674,0
75675,0
75676,0
75677,0
75678,0
75679,0
75680,0
75681,0
75682,0
75683,0
75684,0
75685,0
75686,0
75687,1
75688,1
75689,1
75690,1
75691,1
75692,0
75693,1
75694,1
75695,1
75696,1
75697,1
75698,1
75699,1
75700,1
75701,1
75702,1
75703,1
75704,1
75705,1
75706,1
75707,1
75708,1
75709,1
75710,1
75711,1
75712,1
75713,1
75714,1
75715,1
75716,0
75717,0
75718,0
75719,0
75720,0
75721,0
75722,0
75723,0
75724,0
75725,1
75726,1
75727,1
75728,1
75729,1
75730,1
75731,1
75732,1
75733,1
75734,1
75735,1
75736,1
75737,1
75738,1
75739,1
75740,0
75741,0
75742,0
75743,0
75744,0
75745,0
75746,0
75747,0
75748,0
75749,0
75750,0
75751,0
75752,0
75753,1
75754,1
75755,1
75756,1
75757,1
75758,1
75759,1
75760,1
75761,1
75762,1
75763,1
75764,0
75765,0
75766,0
75767,0
75768,0
75769,0
75770,0
75771,0
75772,0
75773,0
75774,0
75775,0
75776,0
75777,0
75778,0
75779,0
75780,0
75781,0
75782,1
75783,1
75784,1
75785,1
75786,1
75787,1
75788,0
75789,0
75790,0
75791,1
75792,1
75793,1
75794,1
75795,1
75796,1
75797,1
75798,1
75799,1
75800,1
75801,1
75802,1
75803,0
75804,0
75805,0
75806,0
75807,0
75808,0
75809,0
75810,0
75811,0
75812,0
75813,0
75814,1
75815,1
75816,1
75817,1
75818,0
75819,0
75820,0
75821,1
75822,1
75823,1
75824,1
75825,1
75826,1
75827,1
75828,1
75829,1
75830,1
75831,1
75832,1
75833,1
75834,1
75835,1
75836,1
75837,1
75838,1
75839,1
75840,1
75841,1
75842,1
75843,1
75844,0
75845,0
75846,0
75847,0
75848,0
75849,1
75850,1
75851,1
75852,1
75853,1
75854,1
75855,1
75856,1
75857,1
75858,1
75859,1
75860,1
75861,1
75862,1
75863,1
75864,1
75865,1
75866,1
75867,1
75868,1
75869,1
75870,1
75871,1
75872,1
75873,1
75874,1
75875,1
75876,1
75877,1
75878,1
75879,0
75880,0
75881,1
75882,1
75883,1
75884,1
75885,1
75886,1
75887,1
75888,1
75889,1
75890,0
75891,0
75892,0
75893,0
75894,0
75895,0
75896,1
75897,1
75898,1
75899,1
75900,1
75901,1
75902,1
75903,1
75904,1
75905,1
75906,1
75907,1
75908,1
75909,1
75910,1
75911,1
75912,1
75913,1
75914,1
75915,1
75916,0
75917,0
75918,0
75919,0
75920,0
75921,0
75922,0
75923,0
75924,0
75925,0
75926,0
75927,0
75928,0
75929,1
75930,1
75931,1
75932,1
75933,1
75934,1
75935,0
75936,0
75937,0
75938,0
75939,0
75940,0
75941,0
75942,1
75943,1
75944,1
75945,1
75946,1
75947,1
75948,1
75949,1
75950,1
75951,1
75952,1
75953,1
75954,0
75955,0
75956,0
75957,0
75958,0
75959,0
75960,0
75961,0
75962,0
75963,0
75964,0
75965,0
75966,0
75967,0
75968,0
75969,0
75970,1
75971,1
75972,1
75973,1
75974,1
75975,1
75976,1
75977,1
75978,1
75979,1
75980,1
75981,1
75982,1
75983,1
75984,1
75985,1
75986,1
75987,1
75988,1
75989,0
75990,1
75991,1
75992,1
75993,1
75994,1
75995,1
75996,1
75997,1
75998,1
75999,1
76000,1
76001,1
76002,1
76003,1
76004,1
76005,1
76006,1
76007,1
76008,1
76009,1
76010,1
76011,1
76012,0
76013,0
76014,0
76015,0
76016,0
76017,0
76018,1
76019,1
76020,1
76021,1
76022,1
76023,1
76024,1
76025,1
76026,1
76027,1
76028,1
76029,1
76030,1
76031,1
76032,1
76033,1
76034,1
76035,0
76036,0
76037,1
76038,1
76039,1
76040,1
76041,1
76042,1
76043,1
76044,1
76045,1
76046,1
76047,1
76048,1
76049,1
76050,1
76051,1
76052,1
76053,1
76054,1
76055,1
76056,1
76057,1
76058,1
76059,1
76060,1
76061,1
76062,1
76063,1
76064,1
76065,1
76066,0
76067,0
76068,0
76069,0
76070,0
76071,0
76072,0
76073,0
76074,0
76075,0
76076,0
76077,0
76078,0
76079,0
76080,0
76081,0
76082,0
76083,0
76084,0
76085,0
76086,0
76087,0
76088,0
76089,1
76090,1
76091,1
76092,1
76093,1
76094,1
76095,1
76096,1
76097,0
76098,0
76099,0
76100,0
76101,0
76102,1
76103,1
76104,1
76105,1
76106,1
76107,1
76108,1
76109,1
76110,1
76111,1
76112,1
76113,1
76114,1
76115,1
76116,1
76117,0
76118,0
76119,0
76120,0
76121,0
76122,0
76123,0
76124,1
76125,1
76126,1
76127,1
76128,1
76129,1
76130,1
76131,1
76132,1
76133,1
76134,1
76135,1
76136,1
76137,0
76138,0
76139,0
76140,0
76141,0
76142,0
76143,0
76144,0
76145,0
76146,0
76147,0
76148,0
76149,0
76150,0
76151,0
76152,0
76153,0
76154,1
76155,1
76156,1
76157,0
76158,0
76159,1
76160,1
76161,1
76162,1
76163,1
76164,1
76165,1
76166,1
76167,1
76168,1
76169,1
76170,1
76171,1
76172,0
76173,0
76174,0
76175,0
76176,1
76177,1
76178,1
76179,1
76180,1
76181,1
76182,1
76183,1
76184,1
76185,1
76186,1
76187,0
76188,0
76189,0
76190,0
76191,0
76192,0
76193,0
76194,0
76195,0
76196,0
76197,0
76198,0
76199,1
76200,1
76201,1
76202,0
76203,0
76204,1
76205,1
76206,1
76207,1
76208,1
76209,1
76210,1
76211,1
76212,1
76213,1
76214,1
76215,1
76216,1
76217,1
76218,0
76219,0
76220,0
76221,1
76222,1
76223,1
76224,1
76225,1
76226,1
76227,1
76228,1
76229,1
76230,1
76231,1
76232,1
76233,1
76234,0
76235,0
76236,1
76237,1
76238,1
76239,1
76240,1
76241,1
76242,1
76243,1
76244,1
76245,1
76246,1
76247,1
76248,1
76249,1
76250,1
76251,1
76252,1
76253,1
76254,1
76255,1
76256,1
76257,1
76258,1
76259,1
76260,1
76261,1
76262,1
76263,1
76264,1
76265,1
76266,1
76267,1
76268,1
76269,1
76270,1
76271,1
76272,1
76273,0
76274,0
76275,0
76276,0
76277,0
76278,1
76279,1
76280,1
76281,1
76282,1
76283,1
76284,1
76285,1
76286,1
76287,1
76288,1
76289,1
76290,1
76291,1
76292,1
76293,1
76294,1
76295,1
76296,1
76297,1
76298,1
76299,1
76300,1
76301,1
76302,1
76303,1
76304,1
76305,1
76306,1
76307,1
76308,1
76309,1
76310,1
76311,1
76312,0
76313,0
76314,0
76315,0
76316,0
76317,0
76318,0
76319,0
76320,0
76321,0
76322,0
76323,0
76324,0
76325,0
76326,0
76327,1
76328,1
76329,1
76330,1
76331,1
76332,1
76333,1
76334,1
76335,1
76336,1
76337,1
76338,1
76339,1
76340,1
76341,1
76342,1
76343,1
76344,1
76345,1
76346,1
76347,1
76348,1
76349,1
76350,1
76351,0
76352,0
76353,0
76354,0
76355,0
76356,0
76357,0
76358,0
76359,0
76360,0
76361,0
76362,0
76363,0
76364,0
76365,0
76366,0
76367,0
76368,0
76369,0
76370,1
76371,1
76372,1
76373,1
76374,1
76375,1
76376,1
76377,1
76378,1
76379,1
76380,1
76381,1
76382,1
76383,1
76384,1
76385,1
76386,1
76387,1
76388,1
76389,1
76390,0
76391,0
76392,1
76393,1
76394,1
76395,1
76396,1
76397,1
76398,1
76399,1
76400,1
76401,1
76402,1
76403,1
76404,1
76405,1
76406,1
76407,1
76408,1
76409,1
76410,1
76411,1
76412,1
76413,1
76414,1
76415,1
76416,1
76417,1
76418,0
76419,0
76420,0
76421,0
76422,0
76423,0
76424,0
76425,0
76426,0
76427,0
76428,0
76429,0
76430,0
76431,0
76432,0
76433,0
76434,0
76435,0
76436,0
76437,0
76438,0
76439,1
76440,1
76441,1
76442,1
76443,1
76444,1
76445,1
76446,0
76447,0
76448,0
76449,0
76450,0
76451,0
76452,0
76453,0
76454,0
76455,0
76456,1
76457,1
76458,1
76459,1
76460,1
76461,1
76462,1
76463,1
76464,1
76465,1
76466,1
76467,1
76468,1
76469,1
76470,1
76471,0
76472,0
76473,0
76474,0
76475,0
76476,0
76477,0
76478,0
76479,0
76480,0
76481,0
76482,0
76483,1
76484,1
76485,1
76486,1
76487,1
76488,1
76489,1
76490,1
76491,1
76492,1
76493,1
76494,0
76495,0
76496,0
76497,0
76498,0
76499,0
76500,0
76501,0
76502,0
76503,0
76504,0
76505,0
76506,0
76507,0
76508,0
76509,0
76510,0
76511,1
76512,1
76513,1
76514,1
76515,1
76516,1
76517,0
76518,0
76519,1
76520,1
76521,1
76522,1
76523,1
76524,1
76525,1
76526,1
76527,1
76528,1
76529,1
76530,1
76531,1
76532,1
76533,1
76534,1
76535,1
76536,0
76537,0
76538,0
76539,0
76540,0
76541,0
76542,1
76543,1
76544,1
76545,1
76546,1
76547,1
76548,1
76549,1
76550,1
76551,1
76552,1
76553,1
76554,0
76555,0
76556,0
76557,0
76558,0
76559,0
76560,0
76561,0
76562,0
76563,0
76564,1
76565,1
76566,1
76567,1
76568,1
76569,1
76570,1
76571,1
76572,0
76573,0
76574,1
76575,1
76576,1
76577,1
76578,1
76579,1
76580,1
76581,1
76582,1
76583,1
76584,1
76585,1
76586,1
76587,1
76588,1
76589,1
76590,1
76591,1
76592,1
76593,1
76594,1
76595,1
76596,1
76597,1
76598,1
76599,1
76600,1
76601,1
76602,1
76603,1
76604,1
76605,1
76606,1
76607,1
76608,1
76609,1
76610,1
76611,1
76612,1
76613,1
76614,1
76615,1
76616,1
76617,1
76618,1
76619,1
76620,0
76621,0
76622,0
76623,0
76624,0
76625,0
76626,0
76627,0
76628,0
76629,0
76630,0
76631,0
76632,0
76633,0
76634,0
76635,0
76636,1
76637,1
76638,1
76639,1
76640,1
76641,1
76642,1
76643,1
76644,1
76645,1
76646,1
76647,1
76648,1
76649,1
76650,1
76651,1
76652,1
76653,1
76654,1
76655,1
76656,1
76657,1
76658,1
76659,1
76660,1
76661,1
76662,1
76663,1
76664,1
76665,1
76666,1
76667,1
76668,0
76669,0
76670,0
76671,0
76672,0
76673,0
76674,0
76675,0
76676,0
76677,0
76678,0
76679,0
76680,0
76681,0
76682,0
76683,0
76684,0
76685,0
76686,0
76687,0
76688,0
76689,0
76690,0
76691,0
76692,0
76693,0
76694,0
76695,0
76696,0
76697,0
76698,0
76699,0
76700,0
76701,0
76702,0
76703,0
76704,0
76705,0
76706,0
76707,0
76708,0
76709,1
76710,1
76711,1
76712,1
76713,1
76714,1
76715,1
76716,0
76717,0
76718,0
76719,0
76720,0
76721,0
76722,0
76723,1
76724,1
76725,1
76726,1
76727,1
76728,1
76729,1
76730,1
76731,1
76732,1
76733,1
76734,1
76735,1
76736,1
76737,1
76738,1
76739,1
76740,1
76741,1
76742,1
76743,1
76744,1
76745,0
76746,0
76747,0
76748,0
76749,0
76750,0
76751,0
76752,0
76753,0
76754,0
76755,0
76756,0
76757,0
76758,0
76759,0
76760,0
76761,0
76762,0
76763,0
76764,0
76765,0
76766,0
76767,1
76768,1
76769,1
76770,1
76771,1
76772,1
76773,1
76774,0
76775,0
76776,0
76777,0
76778,0
76779,0
76780,0
76781,0
76782,1
76783,1
76784,1
76785,1
76786,1
76787,1
76788,1
76789,1
76790,1
76791,1
76792,1
76793,1
76794,1
76795,1
76796,1
76797,1
76798,1
76799,1
76800,1
76801,1
76802,1
76803,1
76804,1
76805,1
76806,1
76807,1
76808,0
76809,0
76810,0
76811,0
76812,0
76813,0
76814,0
76815,0
76816,0
76817,0
76818,0
76819,0
76820,1
76821,1
76822,1
76823,1
76824,1
76825,1
76826,1
76827,1
76828,1
76829,1
76830,1
76831,1
76832,1
76833,1
76834,1
76835,1
76836,1
76837,1
76838,1
76839,1
76840,1
76841,1
76842,0
76843,0
76844,0
76845,1
76846,1
76847,1
76848,1
76849,1
76850,1
76851,1
76852,1
76853,1
76854,1
76855,1
76856,1
76857,1
76858,1
76859,1
76860,1
76861,1
76862,1
76863,1
76864,1
76865,1
76866,0
76867,0
76868,0
76869,0
76870,0
76871,0
76872,0
76873,0
76874,0
76875,0
76876,0
76877,0
76878,0
76879,0
76880,0
76881,0
76882,1
76883,1
76884,1
76885,1
76886,1
76887,1
76888,1
76889,1
76890,0
76891,1
76892,1
76893,1
76894,1
76895,1
76896,1
76897,1
76898,1
76899,1
76900,1
76901,1
76902,1
76903,1
76904,1
76905,1
76906,1
76907,1
76908,1
76909,1
76910,1
76911,1
76912,1
76913,1
76914,1
76915,0
76916,0
76917,0
76918,0
76919,0
76920,0
76921,0
76922,0
76923,1
76924,1
76925,1
76926,1
76927,1
76928,1
76929,1
76930,1
76931,1
76932,1
76933,1
76934,1
76935,1
76936,1
76937,1
76938,1
76939,1
76940,0
76941,0
76942,0
76943,0
76944,0
76945,1
76946,1
76947,1
76948,1
76949,1
76950,1
76951,1
76952,1
76953,0
76954,0
76955,0
76956,0
76957,0
76958,0
76959,0
76960,1
76961,1
76962,1
76963,1
76964,1
76965,1
76966,0
76967,0
76968,0
76969,0
76970,0
76971,0
76972,0
76973,0
76974,0
76975,0
76976,1
76977,1
76978,1
76979,1
76980,1
76981,1
76982,1
76983,1
76984,1
76985,1
76986,0
76987,0
76988,0
76989,0
76990,0
76991,0
76992,0
76993,0
76994,0
76995,0
76996,1
76997,1
76998,1
76999,1
77000,1
77001,1
77002,1
77003,1
77004,1
77005,1
77006,1
77007,1
77008,1
77009,1
77010,1
77011,1
77012,1
77013,1
77014,1
77015,1
77016,1
77017,1
77018,1
77019,1
77020,1
77021,1
77022,0
77023,0
77024,0
77025,0
77026,0
77027,0
77028,0
77029,0
77030,0
77031,0
77032,0
77033,0
77034,0
77035,0
77036,0
77037,0
77038,1
77039,1
77040,1
77041,1
77042,1
77043,1
77044,1
77045,1
77046,1
77047,1
77048,1
77049,1
77050,1
77051,1
77052,1
77053,1
77054,1
77055,1
77056,1
77057,1
77058,0
77059,0
77060,0
77061,0
77062,0
77063,0
77064,0
77065,0
77066,0
77067,0
77068,0
77069,0
77070,0
77071,0
77072,0
77073,0
77074,0
77075,0
77076,0
77077,0
77078,0
77079,0
77080,0
77081,0
77082,1
77083,1
77084,1
77085,1
77086,1
77087,1
77088,1
77089,1
77090,1
77091,1
77092,1
77093,1
77094,0
77095,0
77096,0
77097,0
77098,1
77099,1
77100,1
77101,1
77102,1
77103,0
77104,0
77105,0
77106,0
77107,0
77108,0
77109,0
77110,0
77111,0
77112,0
77113,0
77114,0
77115,0
77116,1
77117,1
77118,1
77119,1
77120,1
77121,1
77122,1
77123,1
77124,1
77125,1
77126,1
77127,1
77128,1
77129,1
77130,1
77131,0
77132,0
77133,0
77134,0
77135,0
77136,0
77137,0
77138,0
77139,0
77140,0
77141,0
77142,0
77143,0
77144,0
77145,0
77146,0
77147,0
77148,0
77149,1
77150,1
77151,1
77152,1
77153,1
77154,1
77155,1
77156,1
77157,1
77158,1
77159,0
77160,0
77161,0
77162,0
77163,1
77164,1
77165,1
77166,1
77167,1
77168,1
77169,1
77170,1
77171,1
77172,1
77173,1
77174,1
77175,1
77176,1
77177,1
77178,1
77179,1
77180,1
77181,1
77182,1
77183,1
77184,1
77185,0
77186,0
77187,0
77188,0
77189,0
77190,0
77191,0
77192,0
77193,1
77194,1
77195,1
77196,1
77197,1
77198,1
77199,1
77200,1
77201,1
77202,1
77203,1
77204,1
77205,1
77206,1
77207,1
77208,1
77209,1
77210,1
77211,0
77212,0
77213,0
77214,0
77215,0
77216,0
77217,0
77218,0
77219,0
77220,0
77221,1
77222,1
77223,1
77224,1
77225,1
77226,1
77227,1
77228,1
77229,1
77230,1
77231,1
77232,1
77233,1
77234,1
77235,1
77236,1
77237,0
77238,0
77239,0
77240,0
77241,0
77242,0
77243,0
77244,0
77245,0
77246,0
77247,0
77248,0
77249,0
77250,0
77251,0
77252,0
77253,0
77254,0
77255,0
77256,0
77257,0
77258,1
77259,1
77260,1
77261,1
77262,1
77263,0
77264,1
77265,1
77266,1
77267,1
77268,1
77269,1
77270,1
77271,1
77272,1
77273,1
77274,1
77275,1
77276,1
77277,1
77278,1
77279,1
77280,1
77281,1
77282,1
77283,1
77284,1
77285,1
77286,1
77287,1
77288,1
77289,1
77290,1
77291,1
77292,1
77293,1
77294,1
77295,1
77296,1
77297,1
77298,1
77299,1
77300,1
77301,1
77302,1
77303,0
77304,0
77305,0
77306,0
77307,0
77308,1
77309,1
77310,1
77311,1
77312,1
77313,1
77314,1
77315,1
77316,1
77317,1
77318,1
77319,1
77320,1
77321,1
77322,1
77323,1
77324,1
77325,1
77326,1
77327,1
77328,1
77329,1
77330,1
77331,1
77332,1
77333,1
77334,1
77335,1
77336,1
77337,1
77338,1
77339,1
77340,1
77341,1
77342,1
77343,0
77344,0
77345,0
77346,0
77347,0
77348,0
77349,0
77350,0
77351,0
77352,0
77353,0
77354,0
77355,0
77356,0
77357,0
77358,0
77359,0
77360,0
77361,0
77362,0
77363,0
77364,0
77365,1
77366,1
77367,1
77368,1
77369,1
77370,1
77371,1
77372,1
77373,1
77374,1
77375,1
77376,1
77377,1
77378,1
77379,1
77380,1
77381,1
77382,1
77383,0
77384,0
77385,0
77386,0
77387,0
77388,0
77389,0
77390,0
77391,0
77392,0
77393,0
77394,0
77395,0
77396,0
77397,0
77398,0
77399,0
77400,0
77401,0
77402,0
77403,0
77404,0
77405,0
77406,0
77407,0
77408,0
77409,0
77410,0
77411,1
77412,1
77413,1
77414,1
77415,1
77416,1
77417,1
77418,1
77419,1
77420,1
77421,1
77422,1
77423,0
77424,0
77425,0
77426,0
77427,0
77428,0
77429,0
77430,0
77431,1
77432,1
77433,1
77434,1
77435,1
77436,1
77437,1
77438,1
77439,1
77440,1
77441,1
77442,1
77443,1
77444,1
77445,1
77446,1
77447,1
77448,1
77449,1
77450,1
77451,1
77452,1
77453,1
77454,1
77455,0
77456,0
77457,0
77458,0
77459,0
77460,0
77461,0
77462,0
77463,0
77464,0
77465,0
77466,0
77467,0
77468,0
77469,0
77470,0
77471,0
77472,0
77473,0
77474,0
77475,0
77476,1
77477,1
77478,1
77479,1
77480,1
77481,1
77482,1
77483,1
77484,1
77485,1
77486,1
77487,0
77488,0
77489,0
77490,0
77491,0
77492,0
77493,0
77494,0
77495,0
77496,0
77497,0
77498,0
77499,0
77500,0
77501,0
77502,0
77503,0
77504,0
77505,0
77506,1
77507,1
77508,1
77509,1
77510,1
77511,0
77512,0
77513,1
77514,1
77515,1
77516,1
77517,1
77518,1
77519,1
77520,1
77521,1
77522,1
77523,1
77524,1
77525,1
77526,1
77527,1
77528,1
77529,1
77530,1
77531,1
77532,1
77533,1
77534,1
77535,1
77536,1
77537,1
77538,0
77539,0
77540,0
77541,0
77542,1
77543,1
77544,1
77545,1
77546,1
77547,1
77548,1
77549,1
77550,1
77551,1
77552,1
77553,1
77554,1
77555,1
77556,1
77557,1
77558,1
77559,1
77560,1
77561,1
77562,1
77563,1
77564,1
77565,0
77566,0
77567,0
77568,0
77569,0
77570,0
77571,1
77572,1
77573,1
77574,1
77575,1
77576,1
77577,1
77578,1
77579,1
77580,1
77581,1
77582,1
77583,1
77584,1
77585,1
77586,1
77587,1
77588,1
77589,1
77590,1
77591,1
77592,0
77593,0
77594,0
