,SHALLOW_CHUNKS
63268,I-NP
63269,I-NP
63270,I-NP
63271,O
63272,B-NP
63273,I-NP
63274,B-ADVP
63275,B-VP
63276,B-VP
63277,B-NP
63278,I-NP
63279,I-NP
63280,O
63281,B-NP
63282,I-NP
63283,I-NP
63284,B-VP
63285,I-VP
63286,B-PP
63287,I-PP
63288,I-PP
63289,I-PP
63290,I-PP
63291,I-PP
63292,I-PP
63293,I-PP
63294,O
63295,B-PP
63296,I-PP
63297,I-PP
63298,I-PP
63299,I-PP
63300,I-PP
63301,I-PP
63302,O
63303,B-PP
63304,I-PP
63305,I-PP
63306,I-PP
63307,I-PP
63308,I-PP
63309,I-PP
63310,O
63311,B-NP
63312,I-NP
63313,B-PP
63314,I-PP
63315,I-PP
63316,O
63317,B-NP
63318,I-NP
63319,B-PP
63320,I-PP
63321,I-PP
63322,I-PP
63323,I-PP
63324,I-PP
63325,I-PP
63326,B-VP
63327,B-NP
63328,O
63329,B-NP
63330,O
63331,B-NP
63332,B-PP
63333,O
63334,B-VP
63335,B-NP
63336,I-NP
63337,O
63338,B-NP
63339,I-NP
63340,B-PP
63341,I-PP
63342,I-PP
63343,O
63344,B-NP
63345,I-NP
63346,B-PP
63347,I-PP
63348,I-PP
63349,I-PP
63350,I-PP
63351,I-PP
63352,I-PP
63353,B-VP
63354,B-NP
63355,O
63356,B-NP
63357,O
63358,B-NP
63359,B-PP
63360,O
63361,B-VP
63362,B-NP
63363,I-NP
63364,O
63365,B-NP
63366,B-VP
63367,B-PP
63368,I-PP
63369,O
63370,B-NP
63371,B-VP
63372,B-PP
63373,I-PP
63374,B-NP
63375,B-VP
63376,B-PP
63377,I-PP
63378,O
63379,B-NP
63380,B-VP
63381,B-PP
63382,I-PP
63383,B-NP
63384,I-NP
63385,B-ADVP
63386,B-VP
63387,B-PP
63388,I-PP
63389,I-PP
63390,O
63391,O
63392,B-VP
63393,B-PP
63394,I-PP
63395,B-NP
63396,I-NP
63397,B-ADVP
63398,B-VP
63399,B-PP
63400,I-PP
63401,I-PP
63402,O
63403,O
63404,B-VP
63405,B-PP
63406,I-PP
63407,B-NP
63408,I-NP
63409,I-NP
63410,I-NP
63411,O
63412,B-NP
63413,I-NP
63414,I-NP
63415,O
63416,B-NP
63417,I-NP
63418,I-NP
63419,B-VP
63420,B-ADVP
63421,B-PP
63422,I-PP
63423,I-PP
63424,B-PP
63425,I-PP
63426,I-PP
63427,I-PP
63428,O
63429,B-PP
63430,I-PP
63431,O
63432,B-PP
63433,I-PP
63434,I-PP
63435,I-PP
63436,I-PP
63437,I-PP
63438,O
63439,B-PP
63440,I-PP
63441,I-PP
63442,O
63443,B-NP
63444,B-NP
63445,B-VP
63446,B-PP
63447,I-PP
63448,I-PP
63449,I-PP
63450,I-PP
63451,I-PP
63452,I-PP
63453,B-NP
63454,O
63455,B-NP
63456,B-VP
63457,B-NP
63458,O
63459,B-PP
63460,I-PP
63461,I-PP
63462,O
63463,B-NP
63464,B-NP
63465,B-VP
63466,B-PP
63467,I-PP
63468,I-PP
63469,I-PP
63470,I-PP
63471,I-PP
63472,I-PP
63473,B-NP
63474,O
63475,B-NP
63476,B-VP
63477,B-NP
63478,O
63479,O
63480,B-ADVP
63481,B-VP
63482,B-NP
63483,I-NP
63484,O
63485,B-NP
63486,I-NP
63487,I-NP
63488,B-VP
63489,B-NP
63490,B-PP
63491,I-PP
63492,I-PP
63493,O
63494,B-PP
63495,I-PP
63496,I-PP
63497,I-PP
63498,O
63499,B-NP
63500,I-NP
63501,B-VP
63502,O
63503,B-NP
63504,I-NP
63505,B-VP
63506,B-ADJP
63507,O
63508,O
63509,O
63510,B-ADVP
63511,B-VP
63512,B-VP
63513,B-NP
63514,B-ADVP
63515,O
63516,O
63517,B-VP
63518,B-VP
63519,B-NP
63520,B-PP
63521,I-PP
63522,I-PP
63523,O
63524,O
63525,B-PP
63526,I-PP
63527,I-PP
63528,I-PP
63529,O
63530,B-NP
63531,I-NP
63532,B-VP
63533,O
63534,B-NP
63535,I-NP
63536,B-VP
63537,B-ADJP
63538,O
63539,O
63540,O
63541,B-ADVP
63542,B-VP
63543,B-VP
63544,B-NP
63545,B-ADVP
63546,O
63547,O
63548,B-VP
63549,B-VP
63550,B-NP
63551,B-PP
63552,I-PP
63553,I-PP
63554,O
63555,O
63556,B-PP
63557,I-PP
63558,I-PP
63559,I-PP
63560,O
63561,B-NP
63562,I-NP
63563,B-VP
63564,O
63565,B-NP
63566,I-NP
63567,B-VP
63568,B-ADJP
63569,O
63570,O
63571,O
63572,B-ADVP
63573,B-VP
63574,B-VP
63575,B-NP
63576,B-ADVP
63577,O
63578,O
63579,B-VP
63580,B-VP
63581,B-NP
63582,B-PP
63583,I-PP
63584,I-PP
63585,O
63586,O
63587,B-VP
63588,B-ADVP
63589,B-VP
63590,B-ADJP
63591,O
63592,B-NP
63593,I-NP
63594,B-VP
63595,B-NP
63596,I-NP
63597,O
63598,B-VP
63599,B-ADVP
63600,B-VP
63601,B-ADJP
63602,O
63603,B-NP
63604,I-NP
63605,B-VP
63606,B-NP
63607,I-NP
63608,O
63609,B-PP
63610,I-PP
63611,I-PP
63612,I-PP
63613,B-NP
63614,I-NP
63615,I-NP
63616,I-NP
63617,I-NP
63618,I-NP
63619,I-NP
63620,B-NP
63621,I-NP
63622,I-NP
63623,B-VP
63624,I-VP
63625,B-PP
63626,B-VP
63627,B-NP
63628,I-NP
63629,O
63630,B-NP
63631,B-PP
63632,I-PP
63633,I-PP
63634,I-PP
63635,I-PP
63636,B-NP
63637,O
63638,B-NP
63639,I-NP
63640,O
63641,B-NP
63642,I-NP
63643,O
63644,B-PP
63645,I-PP
63646,I-PP
63647,I-PP
63648,B-NP
63649,I-NP
63650,I-NP
63651,I-NP
63652,I-NP
63653,I-NP
63654,I-NP
63655,B-NP
63656,I-NP
63657,I-NP
63658,B-VP
63659,I-VP
63660,B-PP
63661,B-VP
63662,B-NP
63663,I-NP
63664,O
63665,B-NP
63666,B-PP
63667,I-PP
63668,I-PP
63669,I-PP
63670,I-PP
63671,B-NP
63672,O
63673,B-NP
63674,I-NP
63675,O
63676,B-NP
63677,I-NP
63678,O
63679,B-PP
63680,I-PP
63681,I-PP
63682,O
63683,B-NP
63684,I-NP
63685,B-VP
63686,B-NP
63687,B-PP
63688,I-PP
63689,I-PP
63690,O
63691,B-NP
63692,I-NP
63693,B-VP
63694,B-NP
63695,I-NP
63696,B-PP
63697,I-PP
63698,I-PP
63699,O
63700,B-VP
63701,B-NP
63702,I-NP
63703,I-NP
63704,B-PP
63705,I-PP
63706,I-PP
63707,O
63708,B-NP
63709,B-VP
63710,B-NP
63711,B-ADVP
63712,B-NP
63713,B-VP
63714,B-NP
63715,I-NP
63716,I-NP
63717,B-PP
63718,I-PP
63719,I-PP
63720,I-PP
63721,I-PP
63722,I-PP
63723,B-NP
63724,B-NP
63725,B-VP
63726,B-PP
63727,I-PP
63728,I-PP
63729,B-NP
63730,O
63731,B-NP
63732,B-NP
63733,B-VP
63734,B-ADVP
63735,O
63736,B-PP
63737,I-PP
63738,I-PP
63739,I-PP
63740,O
63741,O
63742,B-NP
63743,I-NP
63744,B-VP
63745,I-VP
63746,O
63747,B-NP
63748,I-NP
63749,B-ADVP
63750,B-VP
63751,B-NP
63752,I-NP
63753,O
63754,B-NP
63755,I-NP
63756,B-VP
63757,B-NP
63758,I-NP
63759,I-NP
63760,B-PP
63761,I-PP
63762,I-PP
63763,O
63764,B-NP
63765,B-VP
63766,B-NP
63767,I-NP
63768,O
63769,B-NP
63770,I-NP
63771,B-PP
63772,I-PP
63773,I-PP
63774,O
63775,B-NP
63776,I-NP
63777,B-VP
63778,B-NP
63779,I-NP
63780,I-NP
63781,B-PP
63782,I-PP
63783,I-PP
63784,O
63785,B-NP
63786,B-VP
63787,B-NP
63788,I-NP
63789,O
63790,B-NP
63791,I-NP
63792,B-PP
63793,I-PP
63794,I-PP
63795,O
63796,B-NP
63797,I-NP
63798,I-NP
63799,O
63800,B-NP
63801,I-NP
63802,B-NP
63803,B-VP
63804,B-PP
63805,I-PP
63806,I-PP
63807,I-PP
63808,B-PP
63809,I-PP
63810,I-PP
63811,I-PP
63812,I-PP
63813,I-PP
63814,B-VP
63815,B-NP
63816,B-PP
63817,I-PP
63818,I-PP
63819,I-PP
63820,B-PP
63821,I-PP
63822,I-PP
63823,I-PP
63824,B-PP
63825,I-PP
63826,I-PP
63827,O
63828,B-NP
63829,I-NP
63830,I-NP
63831,O
63832,B-NP
63833,I-NP
63834,B-NP
63835,B-VP
63836,B-PP
63837,I-PP
63838,I-PP
63839,I-PP
63840,B-PP
63841,I-PP
63842,I-PP
63843,I-PP
63844,I-PP
63845,I-PP
63846,B-VP
63847,B-NP
63848,B-PP
63849,I-PP
63850,I-PP
63851,I-PP
63852,B-PP
63853,I-PP
63854,I-PP
63855,I-PP
63856,B-PP
63857,I-PP
63858,I-PP
63859,O
63860,B-NP
63861,I-NP
63862,I-NP
63863,B-VP
63864,O
63865,B-NP
63866,I-NP
63867,I-NP
63868,I-NP
63869,B-PP
63870,I-PP
63871,I-PP
63872,I-PP
63873,I-PP
63874,B-VP
63875,O
63876,B-NP
63877,O
63878,B-NP
63879,O
63880,B-NP
63881,O
63882,B-NP
63883,O
63884,B-NP
63885,O
63886,B-NP
63887,O
63888,B-PP
63889,I-PP
63890,O
63891,B-NP
63892,I-NP
63893,B-VP
63894,B-PP
63895,B-NP
63896,I-NP
63897,I-NP
63898,O
63899,B-NP
63900,B-PP
63901,I-PP
63902,I-PP
63903,B-NP
63904,B-PP
63905,I-PP
63906,B-NP
63907,B-VP
63908,O
63909,B-ADJP
63910,B-PP
63911,I-PP
63912,I-PP
63913,I-PP
63914,I-PP
63915,I-PP
63916,O
63917,O
63918,B-ADVP
63919,B-VP
63920,B-PP
63921,I-PP
63922,I-PP
63923,B-NP
63924,I-NP
63925,I-NP
63926,B-PP
63927,I-PP
63928,O
63929,B-NP
63930,B-VP
63931,B-NP
63932,B-NP
63933,I-NP
63934,I-NP
63935,O
63936,B-PP
63937,I-PP
63938,I-PP
63939,O
63940,B-PP
63941,I-PP
63942,I-PP
63943,O
63944,B-PP
63945,I-PP
63946,B-NP
63947,B-VP
63948,B-NP
63949,O
63950,B-NP
63951,B-VP
63952,B-NP
63953,B-NP
63954,I-NP
63955,I-NP
63956,B-PP
63957,I-PP
63958,I-PP
63959,O
63960,B-PP
63961,I-PP
63962,I-PP
63963,O
63964,B-PP
63965,I-PP
63966,B-NP
63967,B-VP
63968,B-NP
63969,O
63970,B-NP
63971,I-NP
63972,B-PP
63973,I-PP
63974,I-PP
63975,B-VP
63976,B-PP
63977,B-VP
63978,B-PP
63979,I-PP
63980,I-PP
63981,I-PP
63982,I-PP
63983,I-PP
63984,I-PP
63985,I-PP
63986,I-PP
63987,I-PP
63988,I-PP
63989,I-PP
63990,I-PP
63991,I-PP
63992,I-PP
63993,B-NP
63994,B-VP
63995,B-PP
63996,I-PP
63997,B-PP
63998,I-PP
63999,I-PP
64000,O
64001,B-NP
64002,I-NP
64003,B-PP
64004,I-PP
64005,I-PP
64006,B-VP
64007,B-PP
64008,B-VP
64009,B-PP
64010,I-PP
64011,I-PP
64012,I-PP
64013,I-PP
64014,I-PP
64015,I-PP
64016,I-PP
64017,I-PP
64018,I-PP
64019,I-PP
64020,I-PP
64021,I-PP
64022,I-PP
64023,I-PP
64024,B-NP
64025,B-VP
64026,B-PP
64027,I-PP
64028,B-PP
64029,I-PP
64030,I-PP
64031,O
64032,B-NP
64033,I-NP
64034,B-PP
64035,I-PP
64036,I-PP
64037,B-VP
64038,B-PP
64039,B-VP
64040,B-PP
64041,I-PP
64042,I-PP
64043,I-PP
64044,I-PP
64045,I-PP
64046,I-PP
64047,I-PP
64048,I-PP
64049,I-PP
64050,I-PP
64051,I-PP
64052,I-PP
64053,I-PP
64054,I-PP
64055,B-NP
64056,B-VP
64057,B-PP
64058,I-PP
64059,B-PP
64060,I-PP
64061,I-PP
64062,O
64063,B-VP
64064,B-PP
64065,I-PP
64066,I-PP
64067,B-PP
64068,B-NP
64069,I-NP
64070,B-PP
64071,I-PP
64072,I-PP
64073,I-PP
64074,I-PP
64075,O
64076,B-NP
64077,I-NP
64078,B-PP
64079,I-PP
64080,I-PP
64081,I-PP
64082,I-PP
64083,I-PP
64084,I-PP
64085,I-PP
64086,I-PP
64087,I-PP
64088,I-PP
64089,I-PP
64090,O
64091,B-PP
64092,I-PP
64093,I-PP
64094,I-PP
64095,B-NP
64096,I-NP
64097,I-NP
64098,I-NP
64099,O
64100,B-NP
64101,I-NP
64102,I-NP
64103,I-NP
64104,O
64105,B-NP
64106,B-VP
64107,B-NP
64108,B-PP
64109,I-PP
64110,I-PP
64111,B-PP
64112,B-NP
64113,O
64114,B-NP
64115,O
64116,B-NP
64117,B-VP
64118,I-VP
64119,B-PP
64120,I-PP
64121,B-ADVP
64122,B-NP
64123,I-NP
64124,B-VP
64125,B-NP
64126,O
64127,B-NP
64128,I-NP
64129,I-NP
64130,B-VP
64131,B-PP
64132,I-PP
64133,O
64134,B-VP
64135,B-VP
64136,B-NP
64137,I-NP
64138,I-NP
64139,I-NP
64140,I-NP
64141,B-PP
64142,I-PP
64143,I-PP
64144,I-PP
64145,I-PP
64146,O
64147,B-NP
64148,I-NP
64149,I-NP
64150,B-VP
64151,B-PP
64152,I-PP
64153,O
64154,B-VP
64155,B-VP
64156,B-NP
64157,I-NP
64158,I-NP
64159,I-NP
64160,I-NP
64161,B-PP
64162,I-PP
64163,I-PP
64164,I-PP
64165,I-PP
64166,O
64167,B-ADVP
64168,B-VP
64169,B-PP
64170,I-PP
64171,I-PP
64172,O
64173,B-NP
64174,I-NP
64175,B-NP
64176,B-VP
64177,B-ADVP
64178,I-ADVP
64179,B-ADJP
64180,B-PP
64181,I-PP
64182,I-PP
64183,I-PP
64184,O
64185,B-PP
64186,I-PP
64187,I-PP
64188,O
64189,B-NP
64190,I-NP
64191,B-VP
64192,B-PP
64193,I-PP
64194,B-PP
64195,I-PP
64196,I-PP
64197,I-PP
64198,I-PP
64199,I-PP
64200,I-PP
64201,I-PP
64202,I-PP
64203,I-PP
64204,O
64205,B-PP
64206,I-PP
64207,I-PP
64208,O
64209,B-NP
64210,I-NP
64211,I-NP
64212,I-NP
64213,I-NP
64214,B-VP
64215,I-VP
64216,B-PP
64217,I-PP
64218,B-PP
64219,I-PP
64220,I-PP
64221,I-PP
64222,I-PP
64223,I-PP
64224,I-PP
64225,O
64226,B-NP
64227,B-VP
64228,B-PP
64229,I-PP
64230,O
64231,B-PP
64232,I-PP
64233,I-PP
64234,O
64235,B-NP
64236,I-NP
64237,I-NP
64238,I-NP
64239,I-NP
64240,B-VP
64241,I-VP
64242,B-PP
64243,I-PP
64244,B-PP
64245,I-PP
64246,I-PP
64247,I-PP
64248,I-PP
64249,I-PP
64250,I-PP
64251,O
64252,B-NP
64253,B-VP
64254,B-PP
64255,I-PP
64256,O
64257,B-NP
64258,I-NP
64259,I-NP
64260,I-NP
64261,I-NP
64262,I-NP
64263,B-VP
64264,B-PP
64265,I-PP
64266,I-PP
64267,I-PP
64268,O
64269,B-NP
64270,B-VP
64271,B-PP
64272,B-VP
64273,I-VP
64274,I-VP
64275,B-PP
64276,I-PP
64277,B-PP
64278,I-PP
64279,I-PP
64280,O
64281,B-NP
64282,I-NP
64283,I-NP
64284,I-NP
64285,I-NP
64286,I-NP
64287,B-VP
64288,B-PP
64289,I-PP
64290,I-PP
64291,I-PP
64292,O
64293,B-NP
64294,B-VP
64295,B-PP
64296,B-VP
64297,I-VP
64298,I-VP
64299,B-PP
64300,I-PP
64301,B-PP
64302,I-PP
64303,I-PP
64304,O
64305,B-NP
64306,I-NP
64307,I-NP
64308,I-NP
64309,I-NP
64310,I-NP
64311,B-VP
64312,B-PP
64313,I-PP
64314,I-PP
64315,I-PP
64316,O
64317,B-NP
64318,B-VP
64319,B-PP
64320,B-VP
64321,I-VP
64322,I-VP
64323,B-PP
64324,I-PP
64325,B-PP
64326,I-PP
64327,I-PP
64328,O
64329,B-NP
64330,I-NP
64331,I-NP
64332,B-PP
64333,I-PP
64334,I-PP
64335,B-NP
64336,B-VP
64337,O
64338,B-NP
64339,I-NP
64340,B-VP
64341,B-NP
64342,B-PP
64343,I-PP
64344,I-PP
64345,B-PP
64346,I-PP
64347,I-PP
64348,O
64349,B-NP
64350,I-NP
64351,I-NP
64352,B-PP
64353,I-PP
64354,I-PP
64355,B-NP
64356,B-VP
64357,O
64358,B-NP
64359,I-NP
64360,B-VP
64361,B-NP
64362,B-PP
64363,I-PP
64364,I-PP
64365,B-PP
64366,I-PP
64367,I-PP
64368,O
64369,B-NP
64370,I-NP
64371,I-NP
64372,B-PP
64373,I-PP
64374,I-PP
64375,I-PP
64376,B-VP
64377,B-NP
64378,I-NP
64379,B-NP
64380,I-NP
64381,I-NP
64382,I-NP
64383,O
64384,B-VP
64385,I-VP
64386,B-PP
64387,I-PP
64388,I-PP
64389,O
64390,B-NP
64391,I-NP
64392,I-NP
64393,B-PP
64394,I-PP
64395,I-PP
64396,I-PP
64397,B-VP
64398,B-NP
64399,I-NP
64400,B-NP
64401,I-NP
64402,I-NP
64403,I-NP
64404,O
64405,B-VP
64406,I-VP
64407,B-PP
64408,I-PP
64409,I-PP
64410,O
64411,B-VP
64412,O
64413,B-ADVP
64414,B-VP
64415,B-NP
64416,I-NP
64417,I-NP
64418,B-PP
64419,B-VP
64420,O
64421,B-VP
64422,O
64423,B-ADVP
64424,B-VP
64425,B-NP
64426,I-NP
64427,I-NP
64428,B-PP
64429,B-VP
64430,O
64431,B-VP
64432,I-VP
64433,I-VP
64434,B-ADVP
64435,O
64436,B-NP
64437,B-VP
64438,B-NP
64439,I-NP
64440,I-NP
64441,O
64442,O
64443,B-VP
64444,O
64445,B-VP
64446,I-VP
64447,B-NP
64448,I-NP
64449,I-NP
64450,O
64451,B-VP
64452,B-NP
64453,O
64454,B-VP
64455,B-VP
64456,B-NP
64457,I-NP
64458,O
64459,B-VP
64460,O
64461,B-NP
64462,B-VP
64463,B-NP
64464,I-NP
64465,B-PP
64466,I-PP
64467,O
64468,O
64469,B-ADVP
64470,B-NP
64471,B-NP
64472,B-VP
64473,B-ADVP
64474,B-NP
64475,I-NP
64476,B-PP
64477,I-PP
64478,B-NP
64479,O
64480,B-VP
64481,B-NP
64482,I-NP
64483,B-PP
64484,B-VP
64485,B-ADVP
64486,B-PP
64487,B-NP
64488,B-VP
64489,B-ADVP
64490,O
64491,B-VP
64492,B-NP
64493,I-NP
64494,B-PP
64495,B-VP
64496,B-ADVP
64497,B-PP
64498,B-NP
64499,B-VP
64500,B-ADVP
64501,O
64502,B-NP
64503,B-VP
64504,B-PP
64505,I-PP
64506,I-PP
64507,I-PP
64508,I-PP
64509,I-PP
64510,I-PP
64511,I-PP
64512,I-PP
64513,I-PP
64514,O
64515,B-NP
64516,B-ADVP
64517,B-VP
64518,I-VP
64519,O
64520,B-ADVP
64521,B-ADVP
64522,B-NP
64523,B-VP
64524,O
64525,B-NP
64526,B-NP
64527,B-VP
64528,B-PP
64529,I-PP
64530,I-PP
64531,O
64532,B-VP
64533,I-VP
64534,I-VP
64535,O
64536,B-VP
64537,B-PP
64538,B-VP
64539,B-ADVP
64540,O
64541,B-VP
64542,B-VP
64543,B-NP
64544,I-NP
64545,I-NP
64546,B-PP
64547,I-PP
64548,O
64549,B-VP
64550,B-PP
64551,B-VP
64552,B-ADVP
64553,O
64554,B-VP
64555,B-VP
64556,B-NP
64557,I-NP
64558,I-NP
64559,B-PP
64560,I-PP
64561,O
64562,B-VP
64563,B-PP
64564,B-VP
64565,B-ADVP
64566,O
64567,B-VP
64568,B-VP
64569,B-NP
64570,I-NP
64571,I-NP
64572,B-PP
64573,I-PP
64574,O
64575,B-ADVP
64576,B-NP
64577,B-VP
64578,B-PP
64579,I-PP
64580,I-PP
64581,I-PP
64582,I-PP
64583,B-NP
64584,B-NP
64585,B-VP
64586,O
64587,B-NP
64588,B-ADVP
64589,B-VP
64590,O
64591,B-VP
64592,B-NP
64593,I-NP
64594,I-NP
64595,I-NP
64596,B-ADVP
64597,B-PP
64598,I-PP
64599,O
64600,B-ADVP
64601,B-NP
64602,B-VP
64603,B-PP
64604,I-PP
64605,I-PP
64606,I-PP
64607,I-PP
64608,B-NP
64609,B-NP
64610,B-VP
64611,O
64612,B-NP
64613,B-ADVP
64614,B-VP
64615,O
64616,B-VP
64617,B-NP
64618,I-NP
64619,I-NP
64620,I-NP
64621,B-ADVP
64622,B-PP
64623,I-PP
64624,O
64625,B-ADVP
64626,B-NP
64627,B-VP
64628,B-PP
64629,I-PP
64630,I-PP
64631,I-PP
64632,I-PP
64633,B-NP
64634,B-NP
64635,B-VP
64636,O
64637,B-NP
64638,B-ADVP
64639,B-VP
64640,O
64641,B-VP
64642,B-NP
64643,I-NP
64644,I-NP
64645,I-NP
64646,B-ADVP
64647,B-PP
64648,I-PP
64649,O
64650,B-ADVP
64651,B-NP
64652,B-VP
64653,B-PP
64654,I-PP
64655,I-PP
64656,I-PP
64657,I-PP
64658,B-NP
64659,B-NP
64660,B-VP
64661,O
64662,B-NP
64663,B-ADVP
64664,B-VP
64665,O
64666,B-VP
64667,B-NP
64668,I-NP
64669,I-NP
64670,I-NP
64671,B-ADVP
64672,B-PP
64673,I-PP
64674,O
64675,B-VP
64676,B-NP
64677,I-NP
64678,B-ADVP
64679,O
64680,B-NP
64681,B-VP
64682,I-VP
64683,B-NP
64684,I-NP
64685,B-ADVP
64686,O
64687,B-VP
64688,I-VP
64689,B-PP
64690,I-PP
64691,I-PP
64692,O
64693,B-VP
64694,O
64695,B-VP
64696,O
64697,B-ADVP
64698,O
64699,O
64700,B-PP
64701,I-PP
64702,I-PP
64703,O
64704,B-NP
64705,B-ADVP
64706,B-VP
64707,B-VP
64708,B-VP
64709,B-ADVP
64710,O
64711,O
64712,B-VP
64713,B-NP
64714,I-NP
64715,I-NP
64716,I-NP
64717,B-ADVP
64718,B-PP
64719,I-PP
64720,O
64721,B-VP
64722,O
64723,B-VP
64724,O
64725,B-ADVP
64726,O
64727,O
64728,B-PP
64729,I-PP
64730,I-PP
64731,O
64732,B-NP
64733,B-ADVP
64734,B-VP
64735,B-VP
64736,B-VP
64737,B-ADVP
64738,O
64739,O
64740,B-VP
64741,B-NP
64742,I-NP
64743,I-NP
64744,I-NP
64745,B-ADVP
64746,B-PP
64747,I-PP
64748,O
64749,B-VP
64750,O
64751,B-VP
64752,O
64753,B-ADVP
64754,O
64755,O
64756,B-PP
64757,I-PP
64758,I-PP
64759,O
64760,B-NP
64761,B-ADVP
64762,B-VP
64763,B-VP
64764,B-VP
64765,B-ADVP
64766,O
64767,O
64768,B-VP
64769,B-NP
64770,I-NP
64771,I-NP
64772,I-NP
64773,B-ADVP
64774,B-PP
64775,I-PP
64776,O
64777,B-VP
64778,O
64779,B-VP
64780,O
64781,B-ADVP
64782,O
64783,O
64784,B-PP
64785,I-PP
64786,I-PP
64787,O
64788,B-NP
64789,B-ADVP
64790,B-VP
64791,B-VP
64792,B-VP
64793,B-ADVP
64794,O
64795,O
64796,B-VP
64797,B-NP
64798,I-NP
64799,I-NP
64800,I-NP
64801,B-ADVP
64802,B-PP
64803,I-PP
64804,O
64805,B-VP
64806,O
64807,B-VP
64808,O
64809,B-ADVP
64810,O
64811,O
64812,B-PP
64813,I-PP
64814,I-PP
64815,O
64816,B-NP
64817,B-ADVP
64818,B-VP
64819,B-VP
64820,B-VP
64821,B-ADVP
64822,O
64823,O
64824,B-VP
64825,B-NP
64826,I-NP
64827,I-NP
64828,I-NP
64829,B-ADVP
64830,B-PP
64831,I-PP
64832,O
64833,B-ADVP
64834,B-NP
64835,I-NP
64836,B-VP
64837,B-ADJP
64838,B-PP
64839,I-PP
64840,I-PP
64841,I-PP
64842,B-PP
64843,I-PP
64844,I-PP
64845,O
64846,B-PP
64847,I-PP
64848,I-PP
64849,O
64850,B-VP
64851,B-NP
64852,I-NP
64853,B-NP
64854,O
64855,B-NP
64856,O
64857,O
64858,B-NP
64859,B-VP
64860,B-VP
64861,O
64862,O
64863,O
64864,B-ADVP
64865,B-VP
64866,B-PP
64867,I-PP
64868,I-PP
64869,B-PP
64870,I-PP
64871,O
64872,B-VP
64873,B-NP
64874,I-NP
64875,I-NP
64876,B-PP
64877,I-PP
64878,I-PP
64879,I-PP
64880,O
64881,O
64882,B-PP
64883,I-PP
64884,B-ADVP
64885,B-VP
64886,B-NP
64887,B-PP
64888,I-PP
64889,O
64890,B-NP
64891,B-VP
64892,I-VP
64893,B-NP
64894,I-NP
64895,O
64896,B-NP
64897,O
64898,B-NP
64899,O
64900,B-NP
64901,B-PP
64902,I-PP
64903,B-PP
64904,I-PP
64905,I-PP
64906,I-PP
64907,O
64908,O
64909,O
64910,B-ADVP
64911,B-VP
64912,B-PP
64913,I-PP
64914,I-PP
64915,B-PP
64916,I-PP
64917,O
64918,B-VP
64919,B-NP
64920,I-NP
64921,I-NP
64922,B-PP
64923,I-PP
64924,I-PP
64925,I-PP
64926,O
64927,O
64928,B-PP
64929,I-PP
64930,B-ADVP
64931,B-VP
64932,B-NP
64933,B-PP
64934,I-PP
64935,O
64936,B-NP
64937,B-VP
64938,I-VP
64939,B-NP
64940,I-NP
64941,O
64942,B-NP
64943,O
64944,B-NP
64945,O
64946,B-NP
64947,B-PP
64948,I-PP
64949,B-PP
64950,I-PP
64951,I-PP
64952,I-PP
64953,O
64954,O
64955,O
64956,B-ADVP
64957,B-VP
64958,B-PP
64959,I-PP
64960,I-PP
64961,B-PP
64962,I-PP
64963,O
64964,B-VP
64965,B-NP
64966,I-NP
64967,I-NP
64968,B-PP
64969,I-PP
64970,I-PP
64971,I-PP
64972,O
64973,O
64974,B-PP
64975,I-PP
64976,B-ADVP
64977,B-VP
64978,B-NP
64979,B-PP
64980,I-PP
64981,O
64982,B-NP
64983,B-VP
64984,I-VP
64985,B-NP
64986,I-NP
64987,O
64988,B-NP
64989,O
64990,B-NP
64991,O
64992,B-NP
64993,B-PP
64994,I-PP
64995,B-PP
64996,I-PP
64997,I-PP
64998,I-PP
64999,O
65000,O
65001,O
65002,B-ADVP
65003,B-VP
65004,B-PP
65005,I-PP
65006,I-PP
65007,B-PP
65008,I-PP
65009,O
65010,B-VP
65011,B-NP
65012,I-NP
65013,I-NP
65014,B-PP
65015,I-PP
65016,I-PP
65017,I-PP
65018,O
65019,O
65020,B-PP
65021,I-PP
65022,B-ADVP
65023,B-VP
65024,B-NP
65025,B-PP
65026,I-PP
65027,O
65028,B-NP
65029,B-VP
65030,I-VP
65031,B-NP
65032,I-NP
65033,O
65034,B-NP
65035,O
65036,B-NP
65037,O
65038,B-NP
65039,B-PP
65040,I-PP
65041,B-PP
65042,I-PP
65043,I-PP
65044,I-PP
65045,O
65046,O
65047,O
65048,B-VP
65049,B-PP
65050,I-PP
65051,I-PP
65052,B-NP
65053,I-NP
65054,I-NP
65055,O
65056,B-NP
65057,I-NP
65058,B-PP
65059,I-PP
65060,O
65061,O
65062,B-VP
65063,B-NP
65064,B-PP
65065,I-PP
65066,I-PP
65067,I-PP
65068,I-PP
65069,I-PP
65070,I-PP
65071,I-PP
65072,I-PP
65073,O
65074,B-NP
65075,B-VP
65076,O
65077,B-VP
65078,I-VP
65079,I-VP
65080,B-PP
65081,I-PP
65082,O
65083,O
65084,O
65085,B-VP
65086,B-PP
65087,I-PP
65088,I-PP
65089,B-NP
65090,I-NP
65091,I-NP
65092,O
65093,B-NP
65094,I-NP
65095,B-PP
65096,I-PP
65097,O
65098,O
65099,B-VP
65100,B-NP
65101,B-PP
65102,I-PP
65103,I-PP
65104,I-PP
